,group,average_loudness,chords_changes_rate,chords_number_rate,bpm,danceability,tuning_diatonic_strength,Music Style
0,Metallica,0.907681524754,0.131174474955,0.0018772733165,143.741699219,1.25629246235,0.251210153103,Metal
0,Metallica,0.908672749996,0.0624650381505,0.00205109082162,155.753082275,1.20596218109,0.623444199562,Metal
0,The Beatles,0.770046114922,0.0509515032172,0.00552486209199,112.868499756,1.03561508656,0.384185105562,Pop
0,The Beatles,0.808455705643,0.040637191385,0.000975292583462,148.00692749,1.26263272762,0.726721465588,Pop
0,The Beatles,0.397921591997,0.0375803858042,0.00100482313428,137.367874146,1.08254134655,0.645922541618,Pop
0,The Beatles,0.799179315567,0.0567928738892,0.00408314773813,96.822013855,0.965041875839,0.643115460873,Pop
0,Depeche Mode,0.927135109901,0.0718280076981,0.00161550892517,95.146446228,0.978181421757,0.602746844292,Electronic
0,Korn,0.939714431763,0.0670746639371,0.00171358627267,109.944503784,1.17473208904,0.677453279495,Metal
0,André Rieu,0.236446321011,0.0261956267059,0.00240326835774,163.065872192,0.837045192719,0.41993868351,Classical
0,André Rieu,0.683037042618,0.046186145395,0.00349895027466,100.017066956,1.04593396187,0.549187302589,Classical
0,André Rieu,0.535800278187,0.046410638839,0.0020355542656,99.2114562988,0.998303771019,0.565633177757,Classical
0,André Rieu,0.509566307068,0.0524109005928,0.00293501047418,184.570663452,0.937609553337,0.600773453712,Classical
0,André Rieu,0.876651227474,0.0421520546079,0.00214592274278,97.8787155151,1.05166852474,0.589287757874,Classical
0,Depeche Mode,0.891309738159,0.0512820519507,0.00250836112536,130.986282349,1.1496322155,0.622791111469,Pop
0,Korn,0.894270658493,0.0707048475742,0.0024229073897,151.940551758,1.21890974045,0.589983403683,Metal
0,The Beatles,0.963080883026,0.0511343181133,0.0039611090906,155.04335022,1.01919662952,0.60023522377,Pop
0,The Beatles,0.93856137991,0.060763888061,0.00381944444962,172.265869141,1.18378698826,0.732688486576,Pop
0,The Beatles,0.932836532593,0.0650929883122,0.00250357645564,164.826568604,1.11081779003,0.573306441307,Pop
0,The Beatles,0.718136668205,0.0484314821661,0.00467804074287,165.518829346,1.17839992046,0.655929267406,Pop
0,The Beatles,0.917729377747,0.0418794676661,0.00255362619646,113.228256226,1.13169133663,0.562954485416,Pop
0,The Beatles,0.958373606205,0.0677710846066,0.00338855432346,138.968688965,1.09869349003,0.735441029072,Pop
0,The Beatles,0.567792892456,0.0455989539623,0.0033638572786,99.1962203979,0.997343838215,0.775513589382,Pop
0,The Beatles,0.935160696507,0.0549910329282,0.00298864324577,111.919212341,1.28579294682,0.691139340401,Pop
0,The Beatles,0.951927900314,0.0714285746217,0.00333086610772,123.300163269,1.11606097221,0.63165807724,Pop
0,Metallica,0.924569368362,0.0848061814904,0.00163374422118,96.4444122314,1.18964982033,0.598076164722,Metal
0,Metallica,0.78451102972,0.0962559357285,0.00237496499904,184.570419312,1.12880170345,0.628933370113,Metal
0,Metallica,0.960165202618,0.0854445174336,0.00130877818447,118.07409668,1.31271743774,0.591581165791,Metal
0,Metallica,0.962181448936,0.11428181082,0.00218459847383,139.038497925,1.35664951801,0.539392888546,Metal
0,Metallica,0.838539958,0.0669166743755,0.00175788113847,111.796569824,1.16598176956,0.632954537868,Metal
0,Metallica,0.960039615631,0.0896157249808,0.00161337631289,154.929611206,1.32083642483,0.675734519958,Metal
0,Metallica,0.903047740459,0.103859253228,0.00340522127226,126.866958618,1.25430905819,0.516723394394,Metal
0,Metallica,0.921339690685,0.0671073943377,0.00137208437081,142.542297363,1.13792181015,0.611822605133,Metal
0,Metallica,0.952633857727,0.0788836702704,0.00199345010333,96.2433853149,1.17344248295,0.441317468882,Metal
0,Metallica,0.912776052952,0.08426720649,0.00189200986642,92.405921936,1.11252856255,0.516434729099,Metal
0,Metallica,0.899033844471,0.0729166641831,0.00140765763354,132.46913147,1.18440198898,0.530949354172,Metal
0,Metallica,0.960867404938,0.0806533098221,0.00202054227702,117.119506836,1.21786725521,0.667384564877,Metal
0,Metallica,0.955573618412,0.0815834775567,0.00240963860415,107.046546936,1.20921087265,0.63941192627,Metal
0,Metallica,0.648391008377,0.0461513362825,0.0013046314707,111.648910522,1.09780669212,0.678657114506,Metal
0,Metallica,0.969268679619,0.0997145175934,0.00224306690507,86.0566101074,1.62919676304,0.517438411713,Metal
0,Metallica,0.601252317429,0.0501421019435,0.0011165245669,130.532669067,1.14428627491,0.512428462505,Rock
0,Metallica,0.945032298565,0.06003215909,0.00178667146247,101.226806641,1.09689617157,0.645307540894,Metal
0,Metallica,0.804014027119,0.0703762471676,0.001359927468,119.622962952,1.11847221851,0.599682867527,Metal
0,Metallica,0.695028305054,0.069119438529,0.00189368322026,151.912460327,1.05289590359,0.691600203514,Metal
0,Metallica,0.938285946846,0.060619533062,0.0020749962423,110.319595337,1.24172019958,0.576581716537,Metal
0,Metallica,0.949479997158,0.0631959065795,0.00165513087995,83.0928878784,1.20998418331,0.658204257488,Metal
0,Metallica,0.927519142628,0.0655926316977,0.00180831830949,152.716262817,1.13867890835,0.570996105671,Metal
0,Metallica,0.926375687122,0.108751736581,0.00297678122297,98.9737243652,1.20291483402,0.462396353483,Metal
0,Metallica,0.916307032108,0.0727272704244,0.00197402597405,112.260864258,1.23744094372,0.53530472517,Metal
0,Metallica,0.897793889046,0.0490265078843,0.00129017129075,132.67515564,1.07687962055,0.54032677412,Metal
0,Metallica,0.953729331493,0.110921174288,0.00303893629462,95.54296875,1.21611368656,0.511776447296,Metal
0,Metallica,0.94953930378,0.0634009167552,0.00105472875293,100.11038208,1.25209772587,0.723542094231,Metal
0,Metallica,0.952449977398,0.0665612891316,0.00210748147219,144.451812744,1.28000450134,0.6298199296,Metal
0,Metallica,0.938435256481,0.0728520527482,0.00224363198504,123.768814087,1.14814424515,0.428406596184,Metal
0,Metallica,0.94593423605,0.0622016713023,0.00178997614421,117.776748657,1.26487112045,0.553715288639,Metal
0,Metallica,0.947016239166,0.0862612351775,0.00186763156671,150.93888855,1.30029511452,0.642390191555,Metal
0,Metallica,0.943423032761,0.107746817172,0.00193267839495,90.9026565552,1.27560389042,0.527676463127,Metal
0,Depeche Mode,0.966030359268,0.0643793344498,0.0019275250379,140.314437866,1.42465877533,0.694864332676,Rock
0,David Bowie,0.595227837563,0.0252829287201,0.00192631827667,139.185821533,1.01929247379,0.611656785011,Pop
0,David Bowie,0.954794406891,0.127165496349,0.00552893476561,101.02620697,1.19441688061,0.609893679619,Pop
0,David Bowie,0.72680747509,0.0610519722104,0.00313087040558,150.14503479,1.12339484692,0.649024486542,Rock
0,David Bowie,0.244130164385,0.0437284223735,0.0016439256724,154.526351929,1.10627663136,0.623372256756,Pop
0,David Bowie,0.52945625782,0.0487202517688,0.00157162104733,123.12612915,1.04690408707,0.699630260468,Rock
0,David Bowie,0.195143729448,0.0445991232991,0.00154679035768,133.543930054,0.932821571827,0.519158065319,Pop
0,David Bowie,0.854289293289,0.0480715483427,0.00279485736974,155.203582764,1.10449302197,0.570544064045,Pop
0,David Bowie,0.722053229809,0.05493998155,0.0027700830251,128.633300781,1.1131259203,0.579732477665,Pop
0,David Bowie,0.870373785496,0.061402041465,0.00234231213108,144.296310425,1.14456224442,0.5614579916,Pop
0,David Bowie,0.0858528241515,0.049389000982,0.00509164948016,107.349533081,0.970278322697,0.287027746439,Pop
0,David Bowie,0.768610596657,0.0924685075879,0.00455641932786,126.500114441,1.0918482542,0.671092152596,Pop
0,David Bowie,0.282049655914,0.072048611939,0.00325520825572,146.637741089,1.09152567387,0.642389416695,Pop
0,David Bowie,0.841802358627,0.058839853853,0.00388565077446,139.589126587,1.01464092731,0.682311892509,Pop
0,David Bowie,0.961108863354,0.0650259628892,0.0031609844882,143.457015991,1.32299602032,0.502942323685,Pop
0,David Bowie,0.893477380276,0.0496569164097,0.0019862765912,184.570419312,1.04046392441,0.670374453068,Rock
0,David Bowie,0.894894778728,0.0739495828748,0.00364145659842,120.80039978,1.21256017685,0.559552788734,Pop
0,Depeche Mode,0.936615109444,0.069312684238,0.00193610845599,122.135231018,1.35145401955,0.517072439194,Pop
0,André Rieu,0.430973291397,0.0340269953012,0.00309336325154,135.295394897,0.975606739521,0.720326066017,Classical
0,André Rieu,0.46062502265,0.047331109643,0.00229357788339,151.391891479,0.950338244438,0.547907531261,Classical
0,André Rieu,0.759543955326,0.0417090542614,0.00237368606031,96.7788543701,1.10587704182,0.477339833975,Classical
0,André Rieu,0.890287935734,0.0341141670942,0.00295656127855,100.348991394,1.16438996792,0.609726011753,Classical
0,André Rieu,0.414122581482,0.0558690726757,0.00253950338811,111.321159363,0.902722835541,0.758242070675,Classical
0,André Rieu,0.285149127245,0.0666003972292,0.00397614296526,164.556640625,0.938578903675,0.730448722839,Classical
0,André Rieu,0.589226126671,0.0369633510709,0.00157068064436,97.8344802856,0.925913512707,0.518157362938,Classical
0,André Rieu,0.593698620796,0.0413829945028,0.00186890934128,101.056640625,0.996176958084,0.640538454056,Classical
0,André Rieu,0.875298321247,0.051055662334,0.00249520153739,112.667137146,1.15888631344,0.722477197647,Classical
0,André Rieu,0.631065964699,0.044764187187,0.00182710972149,102.463188171,0.993449509144,0.51934581995,Classical
0,André Rieu,0.541854918003,0.0646130740643,0.0037565738894,144.626586914,0.93596124649,0.827653586864,Classical
0,André Rieu,0.949282348156,0.0397058837116,0.00661764713004,107.047523499,1.20963215828,0.699731230736,Classical
0,André Rieu,0.150064498186,0.0523018799722,0.00149149843492,143.54548645,0.865480482578,0.629091024399,Classical
0,André Rieu,0.436960279942,0.0611831434071,0.00445705046877,134.937606812,0.957066476345,0.805197298527,Classical
0,Hans Zimmer,0.23417852819,0.0409887358546,0.00156445556786,135.007568359,1.06459534168,0.613809704781,Classical
0,Hans Zimmer,0.82175797224,0.0334538891912,0.00994575023651,178.205825806,0.83725219965,0.588459551334,Classical
0,Depeche Mode,0.947345793247,0.0559025593102,0.00156152399722,114.14981842,1.45514631271,0.546955704689,Pop
0,The Beatles,0.929948568344,0.0605520941317,0.00311665190384,172.265518188,1.12795126438,0.66135597229,Pop
0,David Bowie,0.595109403133,0.0727381110191,0.00193769566249,166.360244751,1.10304224491,0.657447516918,Pop
0,The Beatles,0.969267606735,0.0650125592947,0.00282663316466,122.56628418,1.24989008904,0.691731274128,Pop
0,The Beatles,0.952931821346,0.0674071237445,0.00651091523468,95.9156723022,1.15608072281,0.640262246132,Rock
0,Korn,0.947954535484,0.117495544255,0.00416088756174,95.9464874268,1.24178290367,0.531495213509,Metal
0,Korn,0.794855594635,0.0804554820061,0.0028000746388,92.9276657104,0.983648180962,0.42846134305,Metal
0,David Bowie,0.847300827503,0.084162324667,0.00268435175531,162.010986328,1.24617111683,0.595359385014,Rock
0,David Bowie,0.929255664349,0.051097728312,0.00233145523816,117.950782776,1.10858607292,0.512756943703,Rock
0,David Bowie,0.905977487564,0.0424886196852,0.0017071319744,108.414772034,1.08309674263,0.708470761776,Pop
0,David Bowie,0.906018614769,0.0529963299632,0.00305748055689,115.125236511,1.38008725643,0.339226812124,Pop
0,Metallica,0.940627098083,0.0841995850205,0.00196350202896,134.73789978,1.18756663799,0.389939695597,Metal
0,Metallica,0.956161022186,0.104001916945,0.00131799664814,117.774185181,1.21271300316,0.547752261162,Metal
0,Metallica,0.909778475761,0.087952926755,0.00123877357692,164.12701416,1.27677810192,0.4289521873,Metal
0,Metallica,0.761411011219,0.0548895262182,0.00099078565836,122.227272034,1.11900854111,0.554602205753,Metal
0,The Beatles,0.871931254864,0.0448822081089,0.00162469537463,152.762329102,1.08462238312,0.737364172935,Pop
0,The Beatles,0.916454076767,0.068592056632,0.00305470707826,142.581665039,1.04509401321,0.751025021076,Pop
0,The Beatles,0.940541148186,0.049180328846,0.00419367151335,163.439361572,1.01003611088,0.586734235287,Pop
0,The Beatles,0.938504517078,0.0514863617718,0.00306466431357,96.6285324097,1.15909957886,0.558202624321,Pop
0,The Beatles,0.761487066746,0.053753182292,0.00477099232376,82.7589111328,0.963084220886,0.674492835999,Pop
0,The Beatles,0.939982116222,0.0498737357557,0.0025252525229,103.243713379,1.19972896576,0.629997134209,Pop
0,The Beatles,0.585410714149,0.0473436154425,0.00214224518277,109.726799011,1.03608119488,0.710151672363,Pop
0,David Bowie,0.691075325012,0.0285080764443,0.00205891672522,98.5335693359,1.02765965462,0.532694101334,Pop
0,David Bowie,0.341196805239,0.0603262558579,0.00246229604818,120.260658264,1.08122360706,0.49964556098,Pop
0,David Bowie,0.861356258392,0.0389874354005,0.00203252024949,166.535049438,1.2424890995,0.715964257717,Pop
0,David Bowie,0.921392321587,0.0484734885395,0.00321371178143,125.900085449,1.2697622776,0.644223988056,Electronic
0,David Bowie,0.948145449162,0.0558183528483,0.00709555344656,139.817871094,1.187245965,0.567747890949,Rock
0,David Bowie,0.852775812149,0.0420105010271,0.00225056265481,100.986312866,1.08895778656,0.465270459652,Rock
0,David Bowie,0.792558372021,0.0788755044341,0.00257028103806,110.236549377,1.00626885891,0.352201163769,Electronic
0,David Bowie,0.936940908432,0.0939271226525,0.00303643732332,122.470535278,1.22153902054,0.543531417847,Rock
0,David Bowie,0.530395805836,0.085045196116,0.00575184868649,94.9657287598,1.20584571362,0.635288476944,Rock
0,David Bowie,0.634624481201,0.0587941706181,0.00119784392882,73.1066894531,1.07448339462,0.459396958351,Pop
0,David Bowie,0.831373333931,0.0382267050445,0.00159277941566,113.803390503,0.998041510582,0.577661752701,Rock
0,David Bowie,0.909645676613,0.104040406644,0.00479797972366,131.767791748,1.17951512337,0.424711465836,Rock
0,David Bowie,0.966034948826,0.0675324648619,0.00259740254842,124.964851379,1.14145052433,0.438518404961,Rock
0,David Bowie,0.653442203999,0.0546332038939,0.00212355214171,112.450363159,1.07642018795,0.558219850063,Rock
0,David Bowie,0.874649524689,0.0650331601501,0.00184229924344,120.084625244,1.18503284454,0.694195866585,Rock
0,David Bowie,0.92978399992,0.0557314753532,0.00158328050748,134.974472046,1.29216217995,0.689493775368,Pop
0,David Bowie,0.893534421921,0.0455078110099,0.00234375009313,97.9079589844,1.14364814758,0.63394343853,Pop
0,David Bowie,0.948759436607,0.0321109630167,0.00171005132142,120.832893372,1.25657594204,0.598109126091,Rock
0,David Bowie,0.666699767113,0.0306994598359,0.00226757372729,120.008102417,1.17141401768,0.448404282331,Rock
0,David Bowie,0.882650613785,0.0588014274836,0.00338155170903,114.112106323,1.02916181087,0.594164669514,Rock
0,David Bowie,0.948013544083,0.0436911471188,0.00207156315446,136.244415283,1.2374843359,0.615565955639,Rock
0,David Bowie,0.712857544422,0.0695840418339,0.00108241848648,161.675231934,1.07289063931,0.587361514568,Rock
0,David Bowie,0.831496298313,0.0727630257607,0.00196656840853,161.756439209,1.01602339745,0.545332551003,Rock
0,David Bowie,0.937209069729,0.0577319599688,0.00257731950842,103.870315552,1.34048521519,0.623413801193,Rock
0,David Bowie,0.858041644096,0.0386045500636,0.00131233595312,154.454772949,1.07066130638,0.483991712332,Rock
0,David Bowie,0.924718439579,0.0723309367895,0.00346792163327,122.263374329,1.20047855377,0.54338157177,Rock
0,David Bowie,0.796327233315,0.0800909548998,0.00454775150865,126.411201477,1.22109031677,0.730690598488,Rock
0,David Bowie,0.956520736217,0.106907099485,0.00273707928136,139.984130859,1.5595318079,0.428933560848,Electronic
0,David Bowie,0.833982527256,0.071838028729,0.00170752534177,113.98828125,1.14344012737,0.504082739353,Pop
0,David Bowie,0.952474296093,0.0536514818668,0.00173535791691,172.264907837,1.19283974171,0.516600966454,Rock
0,David Bowie,0.830566108227,0.0460837557912,0.00262835109606,99.8228912354,1.13861036301,0.475845307112,Rock
0,David Bowie,0.898012161255,0.0562060885131,0.00250920047984,106.925521851,1.08983457088,0.559717059135,Rock
0,David Bowie,0.952443122864,0.0459304302931,0.00219520437531,110.064979553,1.48458075523,0.601051747799,Rock
0,David Bowie,0.211248859763,0.0629826262593,0.00410231668502,162.540939331,0.973854780197,0.39915060997,Pop
0,David Bowie,0.890742003918,0.0611436106265,0.00301943765953,139.584655762,0.948890984058,0.502994298935,Rock
0,David Bowie,0.941999495029,0.0717289745808,0.00280373822898,137.252578735,1.25148034096,0.532549321651,Rock
0,David Bowie,0.399045944214,0.0449115373194,0.00226825941354,117.534240723,0.952000021935,0.579564571381,Pop
0,David Bowie,0.962918281555,0.0661855340004,0.00264038029127,149.943008423,1.26406371593,0.578559458256,Rock
0,David Bowie,0.728805482388,0.0458379164338,0.0020168684423,103.91796875,1.11147356033,0.668629646301,Rock
0,David Bowie,0.6068598032,0.0565280802548,0.00133722345345,166.403762817,1.18452835083,0.534430921078,Rock
0,David Bowie,0.868961572647,0.0485993921757,0.00168747885618,119.845283508,1.28406250477,0.360472738743,Rock
0,David Bowie,0.516920208931,0.0360234230757,0.00152749486733,110.023933411,1.02957868576,0.646960675716,Rock
0,David Bowie,0.800162315369,0.0583149380982,0.00257542310283,142.793807983,1.10062730312,0.641937255859,Pop
0,David Bowie,0.954851090908,0.0463761352003,0.00419482635334,111.306678772,1.11865758896,0.468355923891,Pop
0,David Bowie,0.919565558434,0.0580233186483,0.00360910594463,116.996246338,1.1786249876,0.689601421356,Rock
0,David Bowie,0.940710961819,0.0689979791641,0.0014794889139,116.226173401,1.13281619549,0.474575340748,Rock
0,David Bowie,0.110734328628,0.0263500325382,0.00195185421035,100.239387512,0.969182610512,0.608294427395,Pop
0,David Bowie,0.649722754955,0.0484322495759,0.0016797313001,113.334083557,1.34559082985,0.63902670145,Rock
0,David Bowie,0.467651873827,0.0670798420906,0.00382792553864,133.102996826,1.06949400902,0.186391562223,Rock
0,David Bowie,0.083477601409,0.0624820031226,0.00201554852538,119.93145752,0.90981477499,0.626025974751,Pop
0,David Bowie,0.890261888504,0.0606485828757,0.0021827253513,150.071426392,1.23585617542,0.594806671143,Electronic
0,David Bowie,0.971126556396,0.0458745881915,0.000990099040791,127.485488892,1.20287036896,0.723640918732,Rock
0,David Bowie,0.82745474577,0.0506137534976,0.00235412805341,88.0928115845,1.26133489609,0.72272503376,Pop
0,David Bowie,0.961659193039,0.0654417872429,0.00392237817869,116.35760498,1.13999760151,0.204078942537,Rock
0,David Bowie,0.96294271946,0.0558827742934,0.00201120530255,85.4575958252,1.27588403225,0.658336043358,Pop
