,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.9870991706848145,57.59631013870239,549
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,3.6657283306121826,26.549464225769043,552
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,3.40364408493042,29.65592384338379,541
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,1.382084846496582,27.997620105743408,577
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,3.6504247188568115,32.421590089797974,571
0,1,"[0, 1]","[0.05998763141620285, 0]",1,5,10,2.740339517593384,25.068451642990112,400
0,2,"[0, 1]","[0.05998763141620285, 0]",1,5,10,3.4298112392425537,35.62113547325134,580
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,7.6834282875061035,43.88128447532654,400
0,4,"[0, 1]","[0.05998763141620285, 0]",1,5,10,1.0424273014068604,24.851460456848145,600
0,5,"[0, 1]","[0.05998763141620285, 0]",1,5,10,5.439671516418457,39.75630497932434,400
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,7.774082660675049,60.51055312156677,556
0,2,"[0, 1]","[0.05998763141620285, 0]",2,5,10,1.4739092588424683,24.104114294052124,500
0,3,"[0, 1]","[0.05998763141620285, 0]",2,5,10,6.127303600311279,44.4537308216095,535
0,4,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.3837631642818451,47.20208668708801,562
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,2.739457845687866,57.60440707206726,560
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.268878936767578,38.83551216125488,400
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,8.141007423400879,39.11784648895264,400
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.795431137084961,47.60738968849182,548
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.734620094299316,47.111024379730225,559
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,9.67830753326416,49.902636766433716,500
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,7.717412948608398,87.36624550819397,551
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.5621387958526611,55.83695197105408,556
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,5.5119242668151855,47.90191984176636,566
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,3.3528783321380615,41.25618028640747,555
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,9.04263973236084,41.618871212005615,400
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,3.297807455062866,51.0730242729187,534
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,1.4639908075332642,40.10836172103882,595
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,2.324343681335449,56.24886703491211,596
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,8.924604415893555,78.23863887786865,570
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.6313958168029785,74.07617449760437,556
0,1,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.586790561676025,47.13034009933472,541
0,2,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.6699371337890625,19.87493658065796,400
0,3,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.5353238582611084,46.6707022190094,568
0,4,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.316203594207764,41.78491830825806,569
0,1,"[1, 2]","[0.05998763141620285, 0]",1,5,10,4.910951614379883,40.66906023025513,562
0,2,"[1, 2]","[0.05998763141620285, 0]",1,5,10,4.8385820388793945,29.277087926864624,606
0,3,"[1, 2]","[0.05998763141620285, 0]",1,5,10,8.594463348388672,32.502744913101196,400
0,4,"[1, 2]","[0.05998763141620285, 0]",1,5,10,8.729706764221191,21.77942943572998,400
0,5,"[1, 2]","[0.05998763141620285, 0]",1,5,10,3.3782272338867188,33.238359689712524,598
0,1,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.6215492486953735,57.88822364807129,547
0,2,"[1, 2]","[0.05998763141620285, 0]",2,5,10,2.2941665649414062,27.11826515197754,576
0,3,"[1, 2]","[0.05998763141620285, 0]",2,5,10,3.1441478729248047,34.748923540115356,500
0,4,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.3693126440048218,28.6842041015625,593
0,5,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.5140650272369385,67.31382346153259,565
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,8.572308540344238,30.418877363204956,400
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,2.800813913345337,27.40948462486267,400
