,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,71.65106483640184,3779.912058353424,1031
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,96.08696500199844,2050.1836240291595,600
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,52.186056973489634,3311.4789214134216,900
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,50.90957378818148,3020.120040655136,900
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,74.5568196310404,3780.415957927704,1029
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,71.3266924956356,2890.6181778907776,700
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,102.4879040464316,1462.242179632187,400
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,46.25105175500617,2128.037547826767,500
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,54.92749434270875,2053.9154641628265,500
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,75.20400902924926,2711.7317600250244,700
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,128.01083092086716,1980.337284564972,400
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,98.92207679228866,2640.7789781093597,600
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,164.0836974175432,2184.2270572185516,400
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,332.4705664800747,2481.3991372585297,400
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,481.44461121673794,3324.1320254802704,600
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,73.67363238104102,4105.685476303101,974
