,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,1357.544642682771,8483.04946899414,907
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,157.61687924956055,4865.0835313797,400
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,78.23076139568343,8980.717792987823,815
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,395.5242965698224,8468.529281139374,874
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,1218.8246306982057,8909.647537708282,875
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,1565.2796149847422,7899.395119428635,700
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,168.0682247626822,8322.006696462631,700
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,1470.4358223394681,7920.163327455521,700
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,506.1639346122864,6893.3061854839325,600
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,1776.2188693318458,9064.878217458725,784
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1477.4722452116434,9318.917457342148,741
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,573.5978919795436,8919.847933769226,600
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1587.9985868994793,9441.467951059341,730
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1189.6839965335928,5030.600423574448,400
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,2524.829737783498,6270.417288064957,500
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,1224.1992518111845,9446.507292032242,902
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,86.86825645770156,8675.044418811798,845
