,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_test_data,accuracy_test_corrected,accuracy_train_modified,violations_test_prediction,counter_examples_found,num_iterations
0,1,"[0, 1, 2]",0,2.0,5,10,4291.463443279266,"[[0.0, -7.312541885604035e-05, -4.6734321689779795e-09, 0.0, 0.0, -4.6734321689779795e-09, -4.6734321689779795e-09, 1.0000181414021208, -1.9999521117571533, -1.9999286533840013, 0.28317729507834527, -1.9999319148195918, -1.9999278647654506, -1.9999292911462707], [-1.0000000464659247, 0.0, 0.0, -1.795667441619473e-08, -1.795667441619473e-08, 0.0, -1.795667441619473e-08, -0.9999999288025805, -0.9999999665800438, 1.0000000612098892, -1.795667441619473e-08, -0.9999999616995288, -0.999999974976314, -0.9999999241133776], [-0.07649989644973103, -4.6734321689779795e-09, -4.6734321689779795e-09, -4.6734321689779795e-09, -4.6734321689779795e-09, 0.0, -4.6734321689779795e-09, -1.9235000986510589, -2.5256168614197136, -3.375824132505584, -0.06866710383493621, 1.4105930284609702, 0.39001414615374463, -1.7241072828083772], [-2.3534152517998117, -0.995529690025094, 4.6734321689779795e-09, -7.311139855975657e-05, -1.20875090373556, 0.059449529584220694, 0.37230613604747625, -1.795667441619473e-08, 1.27245835954718, 0.050089367522049004, 0.3886850445085264, -0.2131485722690342, -0.17962031586948823, 4.950537867727655], [-2.0037011351439538, -1.795667441619473e-08, 0.28560885488762944, -1.475585314525831, 4.6734321689779795e-09, -4.6734321689779795e-09, -2.364486751451246, -1.795667441619473e-08, 3.638223051867405, -4.6734321689779795e-09, -7.312074542409453e-05, -4.6734321689779795e-09, -4.6734321689779795e-09, 2.013258707078057]]",45,0.7523659305993691,0.8098471986417657,0,15,0.7735849056603774,0.8541666666666666,0,0,574
0,2,"[0, 1]",0,2.0,5,10,3639.3471183776855,"[[-0.000643201298851295, -0.012387897267280986, -0.08387741140318045, -0.027765824163867893, -0.1177874128278523, -0.007566229322075896, -0.012520899830656393, 1.089779707526175, -0.9284940611149594, -1.7877621017708454, 1.0839958921010602, -0.9038893943725833, -1.8509621017708453, -2.172200876038895], [-0.37498022446252777, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.625343979079163, -0.625343979079163, 1.375597771512833, -0.625343979079163, -0.625343979079163, -0.00016210177084537936, -1.0007744430366203], [-0.00031899775716056245, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -1.0001621017708453, -1.0001621017708453, -0.9994551742302417, -1.0001621017708453, 1.0001621017708453, 0.14606267785426302, -1.146062677854263], [-1.091879162132899, -0.0004933882199113746, -0.4273516442191876, -0.006008596089271328, -0.0003242035416907587, -0.00016210177084537936, -0.00033128644906599524, -0.2746782004910229, 0.0, 0.00016210177084537936, -0.019379561911644548, -0.3670082175015346, -0.00016210177084537936, 2.187940565868764], [0.02564524888273332, 0.11146807792504768, -0.7414363319099032, -2.0, -2.626838275195564, 0.7414363319099032, -0.29666555944423756, -0.00016210177084537936, 3.239225915523457, -0.0004863053125361381, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936, -0.00016210177084537936]]",52,0.7539432176656151,0.8213058419243986,0,8,0.7672955974842768,0.8079470198675497,0,0,600
0,3,"[1, 2]",0,2.0,5,10,3730.078669309616,"[[-3.7193706970958665e-07, -3.394895258805618e-06, -1.6486355249666182, 1.6606164494947193e-12, 1.9493007744813034e-13, -2.0000000014429764, 2.0064063121151975e-13, 1.0000005087422523, -2.2922266307229466, -2.1756301295844374, 1.0819183716225775, -1.9999946818296324, -2.0569767830150436, -1.9999996285820305], [-1.9598942765890837, 0.0, 0.0, -1.0524213661847726e-11, 0.0, 1.9552025706138985, 0.0, -0.9960631650465376, -0.9983509539794001, 0.013361478059362207, -1.029430766829667, -1.0214646154232592, -1.0294307682819028, -0.008669772084178217], [-0.9512981461705, -1.2722313545344793e-14, -1.2722313545344793e-14, -1.6606164494947193e-12, -3.75371549460278e-11, -1.6606164494947193e-12, -0.1427442907890277, -0.630275514883688, -1.9204927361791153, -2.6326035818250832, -2.0101788630039295, 2.8526693370127396, 2.0502141279581356, -3.9515853188003707], [-2.0000000000000013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6606164494947193e-12, 0.0, 0.0, -1.6606164494947193e-12, -1.6606164494947193e-12, -1.9393418292879936e-11, 2.0000000000243783], [-3.0001837586083693, -0.38917684679850395, 1.1412438489427774, 0.38804766932938883, 0.7999269310839263, 2.2323452601352085, -2.374935817910194, -1.9493007744813034e-13, 1.6803199371155135, -0.3843359311767493, -0.14434294175692317, -1.4018546697995446e-15, 0.9575054107094783, 1.9899505833885323]]",49,0.7444794952681388,0.8068376068376069,0,11,0.8176100628930818,0.8783783783783784,0,0,500
0,4,"[1, 2]",0,1.0,5,10,3357.2001690864563,"[[-0.2705156110184851, -0.5022615122727555, -0.7829658242386089, 0.9735716830601321, 3.3619345056256923e-07, -0.6248379173986546, 3.3619345056256923e-07, 0.21561799991568653, -2.4068135125465893, -1.4002288127975548, 0.6701192436466906, -1.4374618464676476, -1.5707009485877619, -1.4380912626786382], [-0.662647393266923, -2.4641749237548834e-08, 0.0, -0.43509252382250896, -2.4641749237548834e-08, 0.0, -3.3619345056256923e-07, -1.191798226900349, -0.8267999829569307, 0.00023490743063382056, -1.2899088495839428, -1.266796923548451, -1.315072698708015, -1.2362344036845683], [-0.11041392873777166, 0.08686066121049645, 0.7972096081757785, -1.0010039207859884, 0.0, -0.9999996884482987, -1.1329760159814148e-05, -2.2072605887741172, -2.765690137432341, -1.8774483101851063, -1.8182964106440584, 1.1471725828882844, 1.129684867578395, -2.8895092319666706], [-1.639565440394259, -0.00023628279137405977, -0.398690755655404, -0.00023490743063382056, -0.00023597123967273475, -0.0002380110489964933, -0.47616029912965696, -0.5651903515581125, 0.7222319327461565, 0.8220160019322565, -0.00023491182545752205, -0.00023565968797140973, -0.00023628563559450507, 3.0007028881638287], [-1.45779638133416, -4.138515236943983, -0.18557651986001156, 2.017186975404339, 0.12414635280870219, 1.6750700602158846, -0.34540978647858556, -0.42802545776401435, 3.587021767821234, 0.0, -0.6639782471873129, -1.2760904369076007, -0.029869250815243234, 0.7622452726467881]]",49,0.75748031496063,0.8208191126279863,0,11,0.7468354430379747,0.8027210884353742,0,0,600
0,5,"[0, 1, 2]",0,0.5,5,10,2425.2272951602936,"[[-0.05814544844963651, -1.4713751874079977, -0.5, 0.0, 1.5369059581133093e-17, -1.1041713706958265, 0.07973414346600279, 0.3914889551874185, -0.5754562602170007, -1.0, 1.5460367099781565e-17, -0.4115862050322264, -1.5460367099781565e-17, -0.41307765020378484], [-1.5194932093746956, -1.5369059581133093e-17, -1.5843055171941045e-17, -2.6298805643436388e-05, -0.04553322471281868, 0.11642822123121979, -0.24760000000000001, -0.28800757673725724, -0.3171977458113151, 0.1392859115927279, -0.08395000000000001, -0.40469047426881044, -0.42168960346962436, 0.0], [-1.5654665858316728, 0.14214813639415202, 0.5, 0.38135, -0.49506792396605565, 0.012120363566360275, 0.47174203343645477, -0.6293961063916937, -1.063423125557501, -1.0443445153253461, -0.3345259711564059, 0.20583610321002246, 1.5369059581133093e-17, -0.14773005077531678], [-0.2949343427321809, -0.5, -7.104580680598366, 41.23703047208387, -69.63109651874132, -77.48791802202967, 76.61460814464165, -11.35979093007485, 70.45848494764422, 35.450486750031764, 31.928605353061748, 37.16411552028267, 8.150528315868247, -17.27392749704835], [-1.6961419096182426, -0.12573031998461148, -0.10417775785423539, -1.5369059581133093e-17, -0.0775582213865563, -1.5369059581133093e-17, -3.082942668091466e-17, -1.5460367099781565e-17, 1.5460367099781565e-17, -0.15976391830021677, -1.5460367099781565e-17, -0.1370318329651786, -0.10741446886365694, 2.4078183987826796]]",45,0.3291338582677165,0.35423728813559324,0,15,0.3037974683544304,0.3356643356643357,0,0,400
