,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,"[0, 1]",0,0.5,5,10,2.802295207977295,5311.887991905212,400
0,2,"[0, 1]",0,0.5,5,10,2.354849338531494,5393.456146001816,245
0,3,"[0, 1]",0,0.5,5,10,3.3081066608428955,7392.449137687683,384
0,4,"[0, 1]",0,0.5,5,10,2.5680127143859863,4496.72966837883,400
0,5,"[0, 1]",0,0.5,5,10,6.9100165367126465,7140.9391322135925,298
0,1,"[0, 1]",0,1,5,10,2.243732452392578,5209.983803272247,400
0,2,"[0, 1]",0,1,5,10,2.999685764312744,6718.732376337051,400
0,3,"[0, 1]",0,1,5,10,7.854948043823242,5391.832131385803,400
0,4,"[0, 1]",0,1,5,10,2.7320363521575928,5516.905896663666,186
0,5,"[0, 1]",0,1,5,10,1.840409755706787,5624.036560297012,400
0,1,"[0, 1]",0,2,5,10,2.3818488121032715,7799.316248178482,400
0,2,"[0, 1]",0,2,5,10,2.1550004482269287,5981.7433404922485,400
0,3,"[0, 1]",0,2,5,10,1.6907739639282227,6285.5155482292175,400
0,4,"[0, 1]",0,2,5,10,2.758535146713257,4937.099681377411,447
0,1,"[0, 1, 2]",0,0.5,5,10,8.862994194030762,5103.0283851623535,400
0,2,"[0, 1, 2]",0,0.5,5,10,6.624953269958496,4593.420621395111,400
0,3,"[0, 1, 2]",0,0.5,5,10,6.970512390136719,3765.4383697509766,400
0,4,"[0, 1, 2]",0,0.5,5,10,2.118253707885742,5371.1476311683655,400
0,5,"[0, 1, 2]",0,0.5,5,10,4.791510581970215,7269.139008998871,562
0,1,"[0, 1, 2]",0,1,5,10,5.461780548095703,4808.105496406555,400
0,2,"[0, 1, 2]",0,1,5,10,2.313356876373291,2182.8618364334106,108
0,3,"[0, 1, 2]",0,1,5,10,6.659826755523682,5873.703183174133,400
0,4,"[0, 1, 2]",0,1,5,10,3.7936935424804688,6176.843655824661,400
0,5,"[0, 1, 2]",0,1,5,10,7.452131271362305,5220.774145364761,400
0,1,"[0, 1, 2]",0,2,5,10,4.678805828094482,5975.560427188873,400
0,2,"[0, 1, 2]",0,2,5,10,2.766251802444458,5722.429469823837,400
0,3,"[0, 1, 2]",0,2,5,10,3.6155788898468018,6148.73006439209,400
0,4,"[0, 1, 2]",0,2,5,10,4.1072564125061035,5420.938205718994,400
0,5,"[0, 1, 2]",0,2,5,10,6.132378101348877,5379.227866649628,400
0,1,"[1, 2]",0,0.5,5,10,1.9126158952713013,4113.7086980342865,400
0,2,"[1, 2]",0,0.5,5,10,9.5350923538208,4007.405126810074,400
0,3,"[1, 2]",0,0.5,5,10,3.583864688873291,3919.9314625263214,266
0,4,"[1, 2]",0,0.5,5,10,3.011648654937744,3987.655821084976,400
0,5,"[1, 2]",0,0.5,5,10,7.538237571716309,3533.2726929187775,400
0,1,"[1, 2]",0,1,5,10,4.083401679992676,4773.355916261673,400
0,2,"[1, 2]",0,1,5,10,2.3045969009399414,4919.093168973923,400
0,4,"[1, 2]",0,1,5,10,3.1519503593444824,4850.013292551041,400
0,5,"[1, 2]",0,1,5,10,5.831896781921387,4554.281005382538,400
0,1,"[1, 2]",0,2,5,10,2.120246171951294,6158.718476295471,400
0,2,"[1, 2]",0,2,5,10,2.0415029525756836,7296.5479192733765,540
0,3,"[1, 2]",0,2,5,10,1.798162579536438,7653.815719604492,557
0,4,"[1, 2]",0,2,5,10,4.756571292877197,4971.2793345451355,400
0,5,"[1, 2]",0,2,5,10,2.4450623989105225,5721.317539691925,400
0,1,"[0, 1]",0,0.5,5,10,5.109075546264648,4754.280620098114,400
0,2,"[0, 1]",0,0.5,5,10,2.2477219104766846,7037.753468036652,538
0,3,"[0, 1]",0,0.5,5,10,1.9475334882736206,7547.722054004669,661
0,4,"[0, 1]",0,0.5,5,10,2.243433952331543,6172.427008628845,400
0,5,"[0, 1]",0,0.5,5,10,2.534540891647339,4396.364634037018,400
0,1,"[0, 1]",0,1,5,10,1.687958836555481,7778.135019779205,587
0,2,"[0, 1]",0,1,5,10,2.905534505844116,6964.607712984085,475
0,3,"[0, 1]",0,1,5,10,1.6963235139846802,8202.978323936462,578
0,4,"[0, 1]",0,1,5,10,2.70198130607605,4613.523669958115,400
0,5,"[0, 1]",0,1,5,10,3.5918753147125244,5206.088881015778,175
0,1,"[0, 1]",0,2,5,10,5.837252616882324,5063.223242759705,400
0,2,"[0, 1]",0,2,5,10,1.954575777053833,7327.150907278061,540
0,3,"[0, 1]",0,2,5,10,3.938016653060913,8961.534684419632,104
0,5,"[0, 1]",0,2,5,10,3.0410330295562744,8472.813848257065,286
0,1,"[0, 1, 2]",0,0.5,5,10,4.815637588500977,6932.235687255859,499
0,2,"[0, 1, 2]",0,0.5,5,10,1.5017422437667847,7561.565217018127,633
0,3,"[0, 1, 2]",0,0.5,5,10,1.94065523147583,4266.983336925507,400
0,4,"[0, 1, 2]",0,0.5,5,10,5.886799335479736,4391.7919709682465,400
0,5,"[0, 1, 2]",0,0.5,5,10,2.331292152404785,4385.491861104965,400
0,1,"[0, 1, 2]",0,1,5,10,5.624288082122803,5398.448585510254,400
0,2,"[0, 1, 2]",0,1,5,10,3.0079047679901123,6303.632416725159,260
0,3,"[0, 1, 2]",0,1,5,10,3.87436842918396,6443.0565593242645,500
0,4,"[0, 1, 2]",0,1,5,10,4.427634239196777,5645.937678813934,400
0,5,"[0, 1, 2]",0,1,5,10,3.345928907394409,5823.575664520264,400
0,1,"[0, 1, 2]",0,2,5,10,2.1830861568450928,8970.110723733902,552
0,2,"[0, 1, 2]",0,2,5,10,4.112680912017822,5876.270136594772,400
0,3,"[0, 1, 2]",0,2,5,10,4.496872425079346,6812.636101961136,400
0,4,"[0, 1, 2]",0,2,5,10,3.6413979530334473,5809.398227214813,400
0,5,"[0, 1, 2]",0,2,5,10,5.52436637878418,6211.593925714493,400
0,1,"[1, 2]",0,0.5,5,10,1.3498139381408691,4846.182501316071,500
0,2,"[1, 2]",0,0.5,5,10,1.9279813766479492,4050.6520340442657,400
0,3,"[1, 2]",0,0.5,5,10,3.8578145503997803,3104.2573087215424,400
0,4,"[1, 2]",0,0.5,5,10,7.565337181091309,5436.476851701736,500
0,5,"[1, 2]",0,0.5,5,10,3.3113603591918945,3178.7434968948364,400
0,1,"[1, 2]",0,1,5,10,2.256396770477295,7472.742342710495,528
0,2,"[1, 2]",0,1,5,10,1.7697697877883911,7971.352873325348,618
0,3,"[1, 2]",0,1,5,10,2.408457040786743,5716.674715518951,500
0,4,"[1, 2]",0,1,5,10,2.8610262870788574,5213.485543251038,313
0,5,"[1, 2]",0,1,5,10,2.6606478691101074,6933.946401596069,500
0,1,"[1, 2]",0,2,5,10,1.7492347955703735,5096.459984779358,400
0,2,"[1, 2]",0,2,5,10,3.285193920135498,5735.314871311188,400
0,3,"[1, 2]",0,2,5,10,7.608654022216797,3159.173301935196,101
0,4,"[1, 2]",0,2,5,10,2.85355281829834,2537.4637293815613,124
0,5,"[1, 2]",0,2,5,10,2.8565473556518555,5480.398368358612,400
0,1,"[0, 1]",0,0.5,5,10,4.703592777252197,7093.430426359177,400
0,2,"[0, 1]",0,0.5,5,10,3.1364188194274902,5177.068246841431,400
0,3,"[0, 1]",0,0.5,5,10,5.272953033447266,6408.167281627655,457
0,4,"[0, 1]",0,0.5,5,10,6.8004255294799805,5389.618223190308,370
0,5,"[0, 1]",0,0.5,5,10,5.110779762268066,5473.730036020279,421
0,1,"[0, 1]",0,1,5,10,3.009955883026123,6032.197452545166,400
0,2,"[0, 1]",0,1,5,10,2.805980682373047,7506.809711456299,414
0,3,"[0, 1]",0,1,5,10,3.0433921813964844,7429.830353498459,400
