,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,violations_train_prediction,violations_val_data,accuracy_val_corrected,violations_val_prediction,violations_test_data,accuracy_test_corrected,violations_test_prediction,counter_examples_found
0,1,sbr,PP,0,-,-,-,547.1596648693085,"[[-5.333866840815898, -0.16642364570153453, -6.171544117244023, 6.531347797014889, 2.540073292395017, -2.215627411400814, 1.0812557517670627, 19.929066922671215, -11.16532855125275, -8.848410999849644, 16.324275684805727, -9.965625895206397, -7.715974008089049, 2.1084995397723527], [-9.157707390521148, -1.5535702812232202, -0.5651529778693698, 5.779386948829899, 1.4215842252024042, 1.8592252398624307, -1.3544284264348327, -5.381969218380432, 5.746217793357124, 10.00867677088717, -7.112955759223323, -6.624233005742866, -6.483610091984023, 6.692241174211549], [-10.231347417416606, 5.29865815993062, 10.593723817864522, -3.166987293048799, -4.924874976971643, -2.825036681473839, 2.0834938329413246, -7.547039894896456, -13.694431863451682, -11.667979412907977, -6.712088066714373, 25.56030821669274, 7.397608522108372, 2.4340364905625926], [-7.697707486677811, -1.3725218681564166, 0.8523596521655736, -3.568739803455506, -1.7686145977437098, -0.13893718074811426, 1.06199153485729, -6.514121154320582, 8.823937221803616, 8.199425192117507, -6.638616782678878, -7.888167173106448, -7.709622718516093, 10.030909035783123], [-8.151926198097536, 2.5928226239126606, -1.4642773317979683, -0.8036168521207206, 2.288482929905029, -1.0250219064777293, -0.8122866961357955, -6.489789957859792, 6.819809411375749, 3.68528654802005, -5.7553305767220895, -7.317536742869563, 3.301855839583116, 3.6052339165288263]]",35,0.848421052631579,0,12,0.8867924528301887,0,14,0.8616352201257862,0,0
0,1,sbr,0,0,-,-,-,551.877984046936,"[[-5.333866840815898, -0.16642364570153453, -6.171544117244023, 6.531347797014889, 2.540073292395017, -2.215627411400814, 1.0812557517670627, 19.929066922671215, -11.16532855125275, -8.848410999849644, 16.324275684805727, -9.965625895206397, -7.715974008089049, 2.1084995397723527], [-9.157707390521148, -1.5535702812232202, -0.5651529778693698, 5.779386948829899, 1.4215842252024042, 1.8592252398624307, -1.3544284264348327, -5.381969218380432, 5.746217793357124, 10.00867677088717, -7.112955759223323, -6.624233005742866, -6.483610091984023, 6.692241174211549], [-10.231347417416606, 5.29865815993062, 10.593723817864522, -3.166987293048799, -4.924874976971643, -2.825036681473839, 2.0834938329413246, -7.547039894896456, -13.694431863451682, -11.667979412907977, -6.712088066714373, 25.56030821669274, 7.397608522108372, 2.4340364905625926], [-7.697707486677811, -1.3725218681564166, 0.8523596521655736, -3.568739803455506, -1.7686145977437098, -0.13893718074811426, 1.06199153485729, -6.514121154320582, 8.823937221803616, 8.199425192117507, -6.638616782678878, -7.888167173106448, -7.709622718516093, 10.030909035783123], [-8.151926198097536, 2.5928226239126606, -1.4642773317979683, -0.8036168521207206, 2.288482929905029, -1.0250219064777293, -0.8122866961357955, -6.489789957859792, 6.819809411375749, 3.68528654802005, -5.7553305767220895, -7.317536742869563, 3.301855839583116, 3.6052339165288263]]",35,0.8378947368421052,11,12,0.8616352201257862,4,14,0.8490566037735849,2,10
0,1,sbr,1,0,-,-,-,571.7682640552521,"[[-5.461243562299575, -0.16303673635946478, -6.158404668257712, 6.531880646877638, 2.536290388837738, -2.2166599305087917, 1.079670628349279, 20.22092878677071, -11.38075551511736, -9.066088175492572, 16.6647412614749, -10.230032923972054, -7.904061320629101, 2.232802914397841], [-9.31618199698841, -1.5546790665730525, -0.564280134392047, 5.7773598587348864, 1.420754932064008, 1.8600005195878009, -1.356185611985745, -5.526736819143724, 5.906818899408792, 10.169106223536668, -7.3056259184994135, -6.780021483152214, -6.634996414043419, 6.853313902101882], [-10.197541659950604, 5.31156524193369, 10.594721382945066, -3.158723958826356, -4.930808998924028, -2.8303057348430474, 2.0815942783828683, -7.705771853917671, -13.81434665022639, -11.856843891633941, -6.839739664070673, 26.266705980830366, 7.359716554475753, 2.391804450732824], [-8.134182993207089, -1.3045821090502663, 0.8036896061968375, -3.3480857324353077, -1.6648622541809566, -0.1368969434467079, 1.0052469687474104, -7.027928131508261, 9.167098544331116, 8.56026602018857, -7.038782820049694, -8.602684740524852, -8.408093076771463, 11.214566110039494], [-8.261650163128406, 2.5889966800173387, -1.4612420303598832, -0.8039522724272584, 2.288484456430702, -1.019753149797214, -0.8103899709613015, -6.683636256700974, 6.928405662365107, 3.7939258920611065, -5.925454149748718, -7.500818365334457, 3.410133169340275, 3.71430007165693]]",35,0.848421052631579,1,12,0.8805031446540881,1,14,0.8616352201257862,0,10
0,1,sbr,2,0,-,-,-,570.2171428203583,"[[-5.872909071789648, -0.17098105354487383, -6.209340508075349, 6.524401441156048, 2.539856317513371, -2.1920628016961774, 1.0825255477959226, 21.459204870092663, -12.200972957389546, -9.85815312083736, 17.85908527895199, -11.191106853430494, -8.597605943048768, 2.6555966150862034], [-9.864864567391798, -1.563387062844291, -0.5676469502878289, 5.773224644516997, 1.4185002602043413, 1.8731324935344467, -1.3539158937968694, -6.013419706501175, 6.458873471864864, 10.720318796616947, -7.971181455978096, -7.317720955772252, -7.14586606422567, 7.406371513126547], [-10.25447926524445, 5.27329073625888, 10.578463937465166, -3.159092999807789, -4.926951930812673, -2.7982738518558867, 2.119889906857136, -8.305707624653406, -14.534227126377745, -12.638589217549386, -7.3326456410658265, 28.696656122193083, 7.414466857513881, 2.447789134508205], [-8.932209472502175, -1.2307987071063136, 0.73934598455258, -3.09701420421275, -1.54751737284754, -0.12965810266139113, 0.9365527942740907, -7.793635596631132, 9.865273449450587, 9.278030415465846, -7.707406591386612, -9.615276685276514, -9.402266742710712, 12.441470783731187], [-8.639817211151685, 2.586794508738601, -1.4651094086357344, -0.7984566524241726, 2.288792769746869, -1.0151369855155958, -0.809827386484502, -7.350820388099208, 7.306264348050754, 4.171863814092598, -6.501582123809854, -8.147959594577111, 3.788977920459483, 4.091999977061434]]",35,0.848421052631579,0,12,0.8867924528301887,0,14,0.8616352201257862,0,10
0,1,sbr,5,0,-,-,-,523.2977344989777,"[[-5.1410499958085705, -0.16216748379002674, -6.169587284660428, 6.54047098621796, 2.536730718958922, -2.218016077741467, 1.0812444567849613, 19.182506111033966, -10.692105758750728, -8.448535708722373, 15.748048448676006, -9.472067087283602, -7.365860471489226, 1.9118001734909622], [-8.886588779610351, -1.555494730482057, -0.5695007358242647, 5.778026256165676, 1.4199880541755097, 1.8607811910382523, -1.3573435017569322, -5.1568988982140995, 5.480186495994796, 9.742379053965042, -6.786638311617238, -6.350388657382854, -6.235898330013874, 6.427012882351736], [-9.964197591554624, 5.29797984127172, 10.591093014907907, -3.1624871272648973, -4.934080281552079, -2.8312237922619166, 2.0837158808958884, -7.260916957925602, -12.641850363778556, -11.11225705519324, -6.44243688988257, 24.183224569866777, 7.140771760168925, 2.1735508636736585], [-8.118244174581234, -1.1423595293513857, 0.6522275863162337, -2.790047112722631, -1.4056532873310041, -0.11690061295946852, 0.8477543074773111, -7.087846928800272, 8.93502887586381, 8.371271208687808, -6.845268784978353, -9.003348030315218, -8.826790612544507, 12.343833941249663], [-7.976529994808488, 2.589660794697607, -1.4587837377651953, -0.8029692185196322, 2.288156721049613, -1.0209677516261009, -0.8091691800720964, -6.172489794259301, 6.641693127615665, 3.5073965287985227, -5.512666715024267, -6.981465695586818, 3.123137137780261, 3.42736429694167]]",35,0.8505263157894737,0,12,0.8867924528301887,0,14,0.8553459119496856,0,10
0,1,sbr,10,0,-,-,-,562.3958075046539,"[[-5.749422421354946, -0.15227231828973545, -6.100842572184476, 6.520403469529516, 2.532854549496854, -2.238720982930265, 1.0762766995458215, 20.9668804799081, -11.875088515337069, -9.582911489558906, 17.425916396334127, -10.836518617452782, -8.360962843376495, 2.510471590965361], [-9.648179205894923, -1.5581881623983143, -0.5743388846847348, 5.780378803156482, 1.4207070204454022, 1.8670705911270957, -1.356142217443899, -5.8313628374953375, 6.241539172127027, 10.503606374461263, -7.728910153177715, -7.085874196585065, -6.929475485420356, 7.1880921946912375], [-10.107753398023771, 5.344755636883811, 10.599012820152575, -3.1703517055021555, -4.953463662867624, -2.8615884264569025, 2.080200497635355, -8.142164954986708, -13.722151661390985, -12.294821849691315, -7.177837224408828, 27.661879143372868, 7.2718124579035495, 2.296660061663548], [-8.927661531736167, -1.1034327271718898, 0.6125221821771348, -2.6557766600383523, -1.3434957780197865, -0.110134620057908, 0.8082293351915228, -8.081482145293545, 9.69372531452296, 9.139951448144677, -7.756692476637193, -9.954689594839323, -9.740215800047855, 13.772792058207646], [-8.504242065963869, 2.588228252261926, -1.4551752682766828, -0.8035397997441075, 2.289539588721427, -1.0158595540609203, -0.8084448698960381, -7.106200704232832, 7.16639780157396, 4.031927497974356, -6.309816305286097, -7.883175652633869, 3.6463790913611054, 3.9520911202501368]]",35,0.8505263157894737,0,12,0.8867924528301887,0,14,0.8553459119496856,0,10
0,1,sbr,50,0,-,-,-,515.0234091281891,"[[-4.58633649375112, -0.15497042847621603, -6.152067675725409, 6.505855491354871, 2.539008085961776, -2.3591346910794546, 1.103496977713849, 17.252622113790316, -9.433042913221572, -7.333618508783075, 14.013755590539674, -8.096649989808173, -6.382528509286138, 1.3869965102169943], [-8.165095494223237, -1.5594260943680223, -0.5662703359341386, 5.802993736634771, 1.4206470513588634, 1.8667652439360385, -1.3665656342153125, -4.530090867043718, 4.7570746554056145, 9.023004701309546, -5.894062891795052, -5.643077445527695, -5.581305259375427, 5.703701873240659], [-9.724959065611035, 5.210607449755309, 10.671128131072479, -3.3562331443910858, -4.945445218180436, -2.7724035972103187, 2.1217666449336314, -6.487878839178453, -11.053856811137361, -9.953284688433861, -5.803132534136408, 20.65684577459666, 6.91633151862041, 1.9934896621439964], [-7.176165010907893, -1.074320325592209, 0.5939844438392289, -2.563386441017105, -1.296593333262373, -0.10961998937455104, 0.7732547897985511, -6.97339203257671, 7.906945620415638, 7.360478579459873, -6.644269962670219, -8.310614667501417, -8.120750295611861, 13.586731504555704], [-7.451915298705778, 2.5677582766816056, -1.4618468701554408, -0.8024972665437313, 2.2920259728933994, -0.982454047304174, -0.8037077393897049, -5.26452845676579, 6.114804825432473, 2.979643251253737, -4.752578752324312, -6.036683494959779, 2.5962800409053335, 2.9027040969792113]]",35,0.8526315789473684,0,12,0.8867924528301887,0,14,0.8553459119496856,0,10
0,1,sbr,100,0,-,-,-,614.656907081604,"[[-4.86839635348817, -0.15222569263099203, -6.170502006678994, 6.546181149717496, 2.5308960674518683, -2.23190506583715, 1.0864969044857349, 18.194324575009567, -9.97822556647915, -7.8907879188104975, 14.83887327439061, -8.749311591966974, -6.885018108383235, 1.6341107162779824], [-8.580696003430967, -1.5600083668105036, -0.573811555617937, 5.783374911284147, 1.4199692829055433, 1.8670294526852755, -1.3596625318386566, -4.886314588668679, 5.1767505519925, 9.439611531446701, -6.3579262707741355, -6.0581422427820755, -5.97880797705599, 6.123961275767485], [-9.821928227744023, 5.285365029653229, 10.581893728614535, -3.1850728152661065, -4.941349036889865, -2.8303538743334244, 2.094417874373925, -6.918810346586945, -11.581394209597756, -10.570634770313324, -6.235765647339847, 22.417402280468206, 7.0121441869044485, 2.047696923687749], [-7.611703566307304, -1.0794292864107504, 0.5798146912238916, -2.5370656742277107, -1.295295488473478, -0.10267259437436155, 0.7749085728590517, -7.690564443071694, 8.342170357251314, 7.797089670627426, -7.327432475013965, -8.849959149213017, -8.598034663554504, 14.718833734623287], [-7.702785890753251, 2.587327426198681, -1.4570420366965018, -0.8025334696572468, 2.2894209899116538, -1.0142615162701245, -0.8078004888076473, -5.709688468230446, 6.365033331312128, 3.230643767306223, -5.122826204181116, -6.449729028862766, 2.845575982987426, 3.1507313602882987]]",35,0.8526315789473684,0,12,0.8867924528301887,0,14,0.8553459119496856,0,10
0,1,sl,PP,0,-,-,-,540.8384931087494,"[[-5.333866840815898, -0.16642364570153453, -6.171544117244023, 6.531347797014889, 2.540073292395017, -2.215627411400814, 1.0812557517670627, 19.929066922671215, -11.16532855125275, -8.848410999849644, 16.324275684805727, -9.965625895206397, -7.715974008089049, 2.1084995397723527], [-9.157707390521148, -1.5535702812232202, -0.5651529778693698, 5.779386948829899, 1.4215842252024042, 1.8592252398624307, -1.3544284264348327, -5.381969218380432, 5.746217793357124, 10.00867677088717, -7.112955759223323, -6.624233005742866, -6.483610091984023, 6.692241174211549], [-10.231347417416606, 5.29865815993062, 10.593723817864522, -3.166987293048799, -4.924874976971643, -2.825036681473839, 2.0834938329413246, -7.547039894896456, -13.694431863451682, -11.667979412907977, -6.712088066714373, 25.56030821669274, 7.397608522108372, 2.4340364905625926], [-7.697707486677811, -1.3725218681564166, 0.8523596521655736, -3.568739803455506, -1.7686145977437098, -0.13893718074811426, 1.06199153485729, -6.514121154320582, 8.823937221803616, 8.199425192117507, -6.638616782678878, -7.888167173106448, -7.709622718516093, 10.030909035783123], [-8.151926198097536, 2.5928226239126606, -1.4642773317979683, -0.8036168521207206, 2.288482929905029, -1.0250219064777293, -0.8122866961357955, -6.489789957859792, 6.819809411375749, 3.68528654802005, -5.7553305767220895, -7.317536742869563, 3.301855839583116, 3.6052339165288263]]",35,0.848421052631579,0,12,0.8867924528301887,0,14,0.8616352201257862,0,0
0,1,sl,0,0,-,-,-,539.8373806476593,"[[-5.333866840815898, -0.16642364570153453, -6.171544117244023, 6.531347797014889, 2.540073292395017, -2.215627411400814, 1.0812557517670627, 19.929066922671215, -11.16532855125275, -8.848410999849644, 16.324275684805727, -9.965625895206397, -7.715974008089049, 2.1084995397723527], [-9.157707390521148, -1.5535702812232202, -0.5651529778693698, 5.779386948829899, 1.4215842252024042, 1.8592252398624307, -1.3544284264348327, -5.381969218380432, 5.746217793357124, 10.00867677088717, -7.112955759223323, -6.624233005742866, -6.483610091984023, 6.692241174211549], [-10.231347417416606, 5.29865815993062, 10.593723817864522, -3.166987293048799, -4.924874976971643, -2.825036681473839, 2.0834938329413246, -7.547039894896456, -13.694431863451682, -11.667979412907977, -6.712088066714373, 25.56030821669274, 7.397608522108372, 2.4340364905625926], [-7.697707486677811, -1.3725218681564166, 0.8523596521655736, -3.568739803455506, -1.7686145977437098, -0.13893718074811426, 1.06199153485729, -6.514121154320582, 8.823937221803616, 8.199425192117507, -6.638616782678878, -7.888167173106448, -7.709622718516093, 10.030909035783123], [-8.151926198097536, 2.5928226239126606, -1.4642773317979683, -0.8036168521207206, 2.288482929905029, -1.0250219064777293, -0.8122866961357955, -6.489789957859792, 6.819809411375749, 3.68528654802005, -5.7553305767220895, -7.317536742869563, 3.301855839583116, 3.6052339165288263]]",35,0.8378947368421052,11,12,0.8616352201257862,4,14,0.8490566037735849,2,10
