,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,violations_train_prediction,violations_val_data,accuracy_val_corrected,violations_val_prediction,violations_test_data,accuracy_test_corrected,violations_test_prediction,counter_examples_found
0,1,sl,1,0,-,-,-,351.92372703552246,"[[1.0361485637723362, -3.536371577069839, -4.357099650305214, -0.6270519852504216, -4.180335327693025, 3.604052976658211, -1.4070125758230274, 18.20483202421634, -9.317042093488249, -7.649355698673646, 16.277052326511082, -6.4066670533413115, -6.3614952855788705, 2.2889085358650387], [-9.432045251708907, -0.9977877814706603, 2.5835515369352637, 2.2024043884405464, 1.9150640945483592, 0.6074634726920646, -0.15228067121883396, -5.161814901888598, 4.781234483037837, 9.248698159162338, -5.777457824005915, -5.6719042560518265, -5.99265210481294, 5.141857472725464], [-8.127221020485083, -0.10424126249957787, 14.450162038759434, -14.153566043597497, -2.6367871655683937, 3.5058702866475713, -1.4784324435276257, -6.2230882099851295, -10.86092439470861, -9.997008808983272, -5.904040010778092, 18.913890846351993, 7.972348825464357, 3.9717894903597077], [-8.19156228251579, -0.5547318675828836, -0.25156340999042087, -0.39260490853444263, -1.154522108403221, -0.8405476150489358, 2.2792965718876066, -6.174803215849419, 7.826280962097497, 6.8641100820328, -6.371939406960845, -6.802228889335545, -6.854098555680407, 9.321022477146713], [-6.691785526679446, 2.491534371650963, -2.2466706095464786, 0.7152254130434841, 1.8087309664493834, -0.5101679538960233, -2.184208016815872, -5.70001697762296, 6.189708554347675, 3.4923182560211306, -5.6567259997441175, -6.5687144270250455, 2.9715885462436136, 4.580012621400296]]",34,0.8694736842105263,0,11,0.8301886792452831,0,16,0.8805031446540881,0,10
0,1,sl,2,0,-,-,-,371.45382618904114,"[[0.757518159251388, -3.4120488985687056, -4.200498815963936, -0.616055281122748, -4.025091536823836, 3.4948282049093233, -1.3603221991784102, 18.501732696488133, -9.44984125839192, -7.728339323309439, 16.41849934533159, -6.477316266455037, -6.418466777880585, 1.911073221333349], [-9.558888786080152, -0.9691794075793843, 2.532114273292426, 2.156555953215173, 1.8762272497470698, 0.6024178461945225, -0.14726011130679, -5.1763168223225655, 4.93449370096, 9.385345058016558, -5.843314142610151, -5.683476783564976, -6.02650485232213, 4.850852896067619], [-8.205378988145902, -0.0970014123915711, 14.252713138818933, -13.928325288390612, -2.6140572565725764, 3.428239327527498, -1.4527835618062066, -6.1945072038696285, -10.763999827168478, -9.95576224156081, -5.945805327532439, 18.93313154614754, 8.089944327834353, 3.6316931486179937], [-8.247241520341495, -0.5578966776190585, -0.21497588721160435, -0.39550175198292625, -1.1130806914576163, -0.8156333062250574, 2.2124347876213255, -6.320145468130947, 7.883891734828657, 6.92397046706654, -6.478880961011657, -6.963737698661819, -7.0194106954125335, 9.727197621210534], [-6.479184265239334, 1.877251531457568, -1.7693154210768027, 0.6110756167727553, 1.3804759118526035, -0.33259320632033107, -1.8234629280392984, -6.070332455975113, 6.260669785014741, 3.592693934624116, -6.009368602793934, -7.0097539822799115, 3.0643934043792616, 5.692571633866848]]",34,0.8673684210526316,0,11,0.8301886792452831,0,16,0.8742138364779874,0,10
0,1,sl,5,0,-,-,-,380.9067702293396,"[[0.4045091374628753, -3.2985071067298963, -4.0611321560034686, -0.5997282690520833, -3.8803410606294038, 3.3908031396324043, -1.3163101238549155, 18.882930842059565, -9.68706851787972, -7.773688149377151, 16.579739343076803, -6.496773785352723, -6.439404543073043, 1.3386325774895738], [-9.693772650188482, -0.9433760610858638, 2.4863072873692063, 2.1067596628029492, 1.8405410556792934, 0.5941235183110054, -0.13780083037233545, -5.107535997957173, 5.0935753356537745, 9.529075935152997, -5.835998115819224, -5.635581345823529, -6.016467165125839, 4.2791006207160285], [-8.499124267243939, -0.10965254842367922, 14.073637096299121, -13.688289164328316, -2.5863922356218367, 3.3741740072255832, -1.4116614590527545, -6.240057962827343, -10.979669699017304, -10.155662291292105, -5.999866359437055, 19.263685161992605, 8.41029639197447, 3.2022536989931685], [-8.230983839258878, -0.4810411145997793, -0.19051904558667804, -0.3823226265427463, -1.0012574635354543, -0.8056829342085016, 2.0432582866331885, -6.48715984538888, 7.839781192096771, 6.886429416912938, -6.620704601450293, -7.052133468075249, -7.084375638894329, 10.287124027628268], [-6.146840254640376, 1.2094951983616866, -1.2582024108638252, 0.41648239420006933, 0.9559629330718434, -0.17560393002747426, -1.3779925097736092, -6.324299704102936, 6.216194229872776, 3.5709543020530177, -6.196583001325748, -7.266315791229752, 3.0299528141670815, 6.823148907400181]]",34,0.8589473684210527,0,11,0.8364779874213837,0,16,0.8742138364779874,0,10
0,1,sl,10,0,-,-,-,407.4405891895294,"[[0.23670571627381423, -3.25723368265113, -4.046398750017652, -0.5669943520766707, -3.827869541524291, 3.3686592184457207, -1.3438632774765025, 19.20953288731519, -9.837339654591915, -7.800423877300124, 16.757347870044335, -6.488227600314977, -6.442189786000112, 0.8384042711099715], [-9.750953547638842, -0.9314506221260901, 2.451056348197581, 2.1127040346689125, 1.8285940644789231, 0.5913517832188994, -0.14020650011005217, -4.996726650010085, 5.1618574505946, 9.593065069940083, -5.736557095139198, -5.544190579739537, -5.948752328956145, 3.7211897999159538], [-8.629800301893383, -0.10420711359564076, 14.06624341914981, -13.651304747177202, -2.5585067619656794, 3.342706754274541, -1.389556604412647, -6.159755005048688, -11.107443129680572, -10.172018483036247, -5.918530539651894, 19.532695141243167, 8.51590667887546, 2.680130490415536], [-8.105522029229133, -0.4374851539776414, -0.1701377973483892, -0.38172061602898477, -0.9320447530350013, -0.7911991794402818, 1.9217927805711323, -6.583434236732682, 7.7067330678640795, 6.75635002433279, -6.741014609901108, -6.987388533143502, -6.980455860531288, 10.7240262980076], [-5.985218457373062, 0.9918408668893671, -1.0826289051138211, 0.34666211745620795, 0.8034395149073624, -0.13669970176540674, -1.193966323870359, -6.452917502046278, 6.135378370842374, 3.4961785878182634, -6.316096782267166, -7.299263024017426, 2.9499365302205014, 7.501976013880107]]",34,0.8568421052631578,0,11,0.8364779874213837,0,16,0.8742138364779874,0,10
0,1,sl,50,0,-,-,-,446.56507897377014,"[[0.0896785628468033, -3.2626825979096843, -4.0258899187478185, -0.5604127444666489, -3.850797721703707, 3.3774478352744373, -1.3876961268028236, 19.53970618369209, -9.834213379847215, -7.720075623459226, 17.20337383302626, -6.283747676220291, -6.263862686493613, -0.5500172544316165], [-9.89509102080747, -0.9320758345528792, 2.422701518799711, 2.142018940176359, 1.831995153037253, 0.6059928503030351, -0.14999569956195116, -4.762586212302918, 5.3084898026967835, 9.740019935569565, -5.506388805070676, -5.256485743685696, -5.718575754266258, 2.301755591249219], [-8.916768273676016, -0.3041416354131708, 14.771040594291918, -13.8408715710089, -2.568888129124007, 3.732076738797721, -1.0934543358549524, -5.813001397255741, -10.914235960023737, -10.079605478568418, -5.536274571887025, 20.080301643107923, 8.40800136396885, 0.9388780846693368], [-8.006758004501927, -0.39513862371334635, -0.143403002611313, -0.37502244646712, -0.8582419515553783, -0.7686549044342507, 1.7909992210935923, -7.000218971206487, 7.598298144724812, 6.651124744098005, -7.147768318285186, -7.166568782964705, -7.059622751551861, 12.119990304649866], [-5.786349901025874, 0.8291290526859372, -0.9455642683391791, 0.2904930420082542, 0.6804320300056724, -0.11414004703638238, -1.0362647128916056, -6.815576536175395, 5.990838948507931, 3.3556306201960258, -6.676229262077117, -7.455547591698575, 2.804973732246176, 9.010617523842647]]",34,0.8547368421052631,0,11,0.8364779874213837,0,16,0.8742138364779874,0,10
0,1,sl,100,0,-,-,-,503.19667410850525,"[[0.3303243129087539, -3.344872870149946, -4.15589997166688, -0.5683968316567317, -3.9543074690663143, 3.489451446679619, -1.4866527078376572, 20.453524242757492, -10.032920578445951, -8.09492084847932, 18.38324166738872, -6.535222923944806, -6.5183570631147685, -1.3255591838175602], [-10.320328961868965, -0.9580041454195906, 2.4435754396246625, 2.168502697120063, 1.839338847649936, 0.6384063107862467, -0.16818553735147188, -5.055693439745543, 5.734836726793649, 10.17065272966596, -5.759074564954399, -5.463101535411259, -5.972443123686332, 2.0252332733648237], [-9.882148374176332, -1.0374289656574913, 17.074955533624504, -14.543087776426626, -2.637888299421311, 5.00110553439972, -0.1950947582730993, -5.916671993087975, -11.062283050510338, -10.506114532577364, -5.470077516263683, 21.01539905087165, 8.24689101236287, -0.18972290040519138], [-8.09493773431499, -0.38978616700779717, -0.14716676059179556, -0.36847089052701315, -0.8506898499670397, -0.7663448567481648, 1.7726058952799615, -7.401954377371478, 7.68879306307978, 6.74211989627265, -7.54820925887418, -7.30770786213453, -7.161148988329916, 12.892295785236916], [-5.886393182841451, 0.8115802167691695, -0.9240094273224401, 0.277234832214318, 0.6663635056945048, -0.11527876389575757, -1.0177924560395635, -7.278090531145613, 6.096797040481519, 3.462085296028905, -7.105657675777515, -7.787326127512866, 2.9094825218820386, 9.816269366161798]]",34,0.8526315789473684,0,11,0.8364779874213837,0,16,0.8742138364779874,0,10
0,2,sbr,PP,0,-,-,-,389.99382066726685,"[[-3.5767535621787445, -0.5893017276369329, -3.5832292235601395, 1.5581795675633818, -1.7118994421880822, 0.5130554131426275, 0.2183539257458013, 15.88511953929312, -7.813595616942074, -6.255124322125709, 8.275185663818252, -5.493008980383353, -5.382435698091841, 3.207230410091413], [-7.2256602861480825, -1.1571131943234438, 2.0070722217237975, 3.39242919476688, 1.3881665361167725, 0.6433286244036069, -2.2245342251582376, -4.281840475844812, 4.333894816319392, 9.108903517313522, -5.04058603478369, -5.123930476363777, -5.414221236931065, 5.192186045565671], [-10.011248714134709, 7.392781028555331, 8.164897221800622, -14.808797513170598, -0.16732267491596958, -2.0551784888712734, -0.5562912427495684, -5.884968045227385, -9.757847504609794, -8.663516415474765, -5.220965466845081, 15.83178682495042, 6.3712503692749864, 3.313158162920539], [-5.445898651353314, -1.5507092009779104, -0.507697964458846, 0.4125121040999542, -1.1420478583486044, -0.0025886213834046745, 2.3482683325295373, -5.644733677592147, 5.270876938135443, 4.1886990937229225, 1.4836038653216326, -5.468534240430534, -5.351360376220681, 6.075681378752089], [-6.406527672476197, 2.303685624509685, -1.9212163302011338, -0.6101428413604923, 1.6045911636389434, -0.17020228625216313, -1.4858968591910962, -4.393007059119628, 5.808554334912723, 2.0049373975432307, -3.943776132680349, -4.86430458101797, 2.3712904388055986, 2.609963702762328]]",36,0.8736842105263158,0,11,0.8176100628930818,0,14,0.8616352201257862,0,0
0,2,sbr,0,0,-,-,-,395.22362184524536,"[[-3.5767535621787445, -0.5893017276369329, -3.5832292235601395, 1.5581795675633818, -1.7118994421880822, 0.5130554131426275, 0.2183539257458013, 15.88511953929312, -7.813595616942074, -6.255124322125709, 8.275185663818252, -5.493008980383353, -5.382435698091841, 3.207230410091413], [-7.2256602861480825, -1.1571131943234438, 2.0070722217237975, 3.39242919476688, 1.3881665361167725, 0.6433286244036069, -2.2245342251582376, -4.281840475844812, 4.333894816319392, 9.108903517313522, -5.04058603478369, -5.123930476363777, -5.414221236931065, 5.192186045565671], [-10.011248714134709, 7.392781028555331, 8.164897221800622, -14.808797513170598, -0.16732267491596958, -2.0551784888712734, -0.5562912427495684, -5.884968045227385, -9.757847504609794, -8.663516415474765, -5.220965466845081, 15.83178682495042, 6.3712503692749864, 3.313158162920539], [-5.445898651353314, -1.5507092009779104, -0.507697964458846, 0.4125121040999542, -1.1420478583486044, -0.0025886213834046745, 2.3482683325295373, -5.644733677592147, 5.270876938135443, 4.1886990937229225, 1.4836038653216326, -5.468534240430534, -5.351360376220681, 6.075681378752089], [-6.406527672476197, 2.303685624509685, -1.9212163302011338, -0.6101428413604923, 1.6045911636389434, -0.17020228625216313, -1.4858968591910962, -4.393007059119628, 5.808554334912723, 2.0049373975432307, -3.943776132680349, -4.86430458101797, 2.3712904388055986, 2.609963702762328]]",36,0.8694736842105263,3,11,0.8113207547169812,1,14,0.8616352201257862,0,10
0,2,sbr,1,0,-,-,-,378.8766510486603,"[[-3.5673094212521943, -0.5904954428753293, -3.5835308661244674, 1.556305594097394, -1.7120822539803986, 0.5167654917449165, 0.2182120620224853, 15.838443297613937, -7.777276206298535, -6.241706302375816, 8.266015005290773, -5.483507674189192, -5.367685293206631, 3.198264412733135], [-7.2273463437860865, -1.1557682828110867, 2.0062296761851997, 3.3923846624661396, 1.387872727912844, 0.6415856189416451, -2.2242678012305177, -4.283710403096697, 4.335588122955838, 9.110476083756295, -5.039769347377288, -5.1255410160073565, -5.418245239932233, 5.1937224517648115], [-9.970814621178068, 7.392889234131914, 8.160080422067098, -14.797566947806613, -0.16594874639333557, -2.0558195618270307, -0.5540449221357452, -5.85317710617344, -9.650355452941287, -8.610131171184463, -5.190702315617586, 15.733790661897249, 6.329633865101934, 3.2700378707730913], [-5.406840798388869, -1.4905743851825866, -0.45032618784126505, 0.3745206916586962, -1.0578846070190824, -0.0329472889528786, 2.2445006415614075, -5.769639265722991, 5.205616970191667, 4.132836289970693, 1.4639408503853915, -5.708375296832924, -5.605024951979911, 6.873699412102626], [-6.405468408136818, 2.3027163362582446, -1.920427574442081, -0.6092942996753048, 1.6047545557035114, -0.16969765781137378, -1.4873365499325013, -4.392622815613966, 5.808495597475683, 2.0050176179450308, -3.9468932151634144, -4.860819489507753, 2.3712266225353122, 2.610102902751452]]",36,0.871578947368421,2,11,0.8176100628930818,0,14,0.8616352201257862,0,10
0,2,sbr,2,0,-,-,-,415.9843473434448,"[[-3.5684087732898435, -0.5889849371112428, -3.5848861980643445, 1.5544601628095016, -1.7131787369516072, 0.517715288993737, 0.21831807419655608, 15.829706898570294, -7.761950596400818, -6.246226691453417, 8.267897590943006, -5.488734338425719, -5.368370460531617, 3.199001107090779], [-7.233380939559942, -1.154443927357454, 2.005726513186793, 3.3936103651105114, 1.3886769293512558, 0.6413726634286011, -2.2258057833388003, -4.2892102202189575, 4.3409370167111065, 9.116164992263258, -5.042592707588071, -5.131338093374196, -5.4264697015510395, 5.199059416116848], [-9.926209187350292, 7.391487397748021, 8.150247759042273, -14.7801471535968, -0.1653565167215322, -2.053445560371631, -0.5544723937663842, -5.836693075037747, -9.547779270080683, -8.562718051896566, -5.172822669149936, 15.680797312376972, 6.28698467885535, 3.225609321539166], [-5.372866835603473, -1.4258213079505881, -0.38220020945839434, 0.329552865503559, -0.9672207034110385, -0.06419608335232699, 2.117056898928026, -5.815589013317749, 5.151062961676614, 4.087678109452062, 1.4578407584296202, -5.855438242118039, -5.771215721418476, 7.372570613969582], [-6.408161242439461, 2.30342468918987, -1.9212674136394594, -0.6095404031188987, 1.604962738497161, -0.16917379370325702, -1.487425227955543, -4.393735469819018, 5.8106567213106555, 2.0069445384419002, -3.956892004166861, -4.861076933969512, 2.3734555699672955, 2.6121559611987712]]",36,0.88,0,11,0.8176100628930818,0,14,0.8616352201257862,0,10
0,2,sbr,5,0,-,-,-,407.1632764339447,"[[-3.597417390801211, -0.6013088284639608, -3.5907991140073543, 1.579500283386114, -1.6968861230201149, 0.4573398283507135, 0.22950272611909478, 15.94247158392909, -7.800868393170722, -6.303919786279167, 8.290742275284632, -5.547832813929464, -5.420591021211396, 3.2421611035434355], [-7.2631807374233315, -1.1650206489462125, 2.0256128775649764, 3.3898091511976585, 1.3836309569207639, 0.6304992054436412, -2.2145296121354425, -4.320868867652042, 4.374821439302831, 9.149504283990684, -5.077206447577648, -5.16127356630428, -5.459940990546231, 5.23154367145552], [-9.945635221924785, 7.40070447140483, 8.136606291688281, -14.792812890215545, -0.15289422341557216, -2.0526461963491336, -0.5593623277178098, -5.907855717579938, -9.504329018533259, -8.623657456316716, -5.235687151483004, 15.783201255878419, 6.301283477185518, 3.2404234454971976], [-5.31980370442108, -1.3553305361925139, -0.2997135372352816, 0.2766535128231364, -0.8594012915970484, -0.08683455375503511, 1.9413454455058181, -5.879012518756537, 5.087003365017421, 4.033389147789134, 1.4453012179984421, -6.110615513085281, -6.070897581655241, 8.174393263568186], [-6.436468565002234, 2.2952024177525856, -1.9180392159552577, -0.6175996056131942, 1.6027808918274646, -0.15772355507242342, -1.488440954587085, -4.44263438957686, 5.843133953545195, 2.0383860644137517, -4.018901770506054, -4.908160263799111, 2.404486086358147, 2.647157785932844]]",36,0.88,0,11,0.8176100628930818,0,14,0.8553459119496856,0,10
0,2,sbr,10,0,-,-,-,422.0024812221527,"[[-3.621165400973562, -0.5908383317862191, -3.5849480239246314, 1.5721991735373244, -1.704302088794018, 0.4864842600535358, 0.2203299841958455, 15.948377021392501, -7.821261186460199, -6.316421746727376, 8.314509094840279, -5.565461790795495, -5.436865837183036, 3.2552856225143674], [-7.271165239116715, -1.1619687059706632, 2.018703039114459, 3.39336234529561, 1.3788092654567974, 0.6452138824349702, -2.2203326717799907, -4.326247426519597, 4.381348219893088, 9.155040615331341, -5.080073318499375, -5.1708082567273586, -5.469433601551925, 5.239063370926381], [-9.94210943744209, 7.400776116849279, 8.164668588274756, -14.829858046210237, -0.1651016213410067, -2.0543992425191253, -0.5588236907830012, -5.933627841582583, -9.457424529302825, -8.623679083084157, -5.26406652384087, 15.797092263083837, 6.2980113743446875, 3.2413717753255966], [-5.221649883021686, -1.3203755997899405, -0.26092402922067637, 0.24872660709775185, -0.8108516258370267, -0.09797132805749978, 1.8575263058661653, -5.935642644394998, 4.984549788672726, 3.9351145394012406, 1.3701246039091157, -6.191514059683827, -6.142384915612294, 8.757924070312678], [-6.442112124206996, 2.3039898518390682, -1.9221484941241844, -0.6166392501285336, 1.6051636041980044, -0.162674923817921, -1.4850365370407232, -4.437510260433285, 5.841379607256513, 2.036553257854653, -4.0299273710089585, -4.899476871414558, 2.403470115136322, 2.643319947797583]]",36,0.88,0,11,0.8176100628930818,0,14,0.8553459119496856,0,10
0,2,sbr,50,0,-,-,-,420.8673758506775,"[[-3.6078235598531307, -0.5888588806552827, -3.5845840087669694, 1.5750002598589712, -1.7021514053550126, 0.4795932716521716, 0.22038927002719835, 15.880972496982958, -7.73395274650217, -6.31000744209706, 8.299965808552017, -5.565323621968771, -5.424007533776872, 3.2409779055264636], [-7.280912231524959, -1.1650676327866785, 2.022077442255236, 3.3936684903573178, 1.3782021575974583, 0.645327548307931, -2.2168962820784834, -4.342782445112434, 4.390929744332001, 9.164558760823844, -5.1290872941458, -5.159126419859191, -5.45723946945579, 5.248179665434015], [-9.964831518484022, 7.397917078627669, 8.15693423524997, -14.823893228824558, -0.16354841923191063, -2.05139204063493, -0.5611957476705888, -6.005012492514256, -9.387484145018945, -8.683559287330224, -5.329474651938246, 15.841680325378835, 6.324703211845747, 3.267791280418018], [-5.013431483313191, -1.2935804378676945, -0.22437348845137248, 0.22499062446285895, -0.7730684248294356, -0.10761915160099496, 1.7892405705006174, -6.208005083026162, 4.773884655983274, 3.7274944676700104, 1.1801562793721228, -6.361826065128527, -6.290270380180326, 10.158733329906019], [-6.449235827995603, 2.302621418417239, -1.921174034023623, -0.617621531759412, 1.6053802110432067, -0.1605432769074521, -1.484424981253432, -4.444211353333748, 5.848144190682056, 2.043606690559982, -4.067000576253825, -4.893894240355442, 2.409880083461885, 2.6502873667894757]]",36,0.88,0,11,0.8176100628930818,0,14,0.8553459119496856,0,10
0,2,sbr,100,0,-,-,-,453.53883624076843,"[[-3.600186751041121, -0.5837530588707658, -3.5907658783440706, 1.5761710020478201, -1.700202056409364, 0.48435334158206467, 0.2171315404556088, 15.850864496688832, -7.702299647432309, -6.298477747669824, 8.29122101665057, -5.552175734568683, -5.409415823488363, 3.2299331907386035], [-7.302089287406719, -1.16250332306798, 2.0185919578784133, 3.3936074696765197, 1.3792335978931725, 0.6433010208332852, -2.2164447973316275, -4.358998570663411, 4.41140993179632, 9.184842621833951, -5.143120906328108, -5.178654462731076, -5.471982549524993, 5.268367219802775], [-9.95258516150801, 7.404979356481897, 8.121911283017871, -14.762853008797421, -0.16057931124829006, -2.0448223415268036, -0.5593507366298452, -5.969283921768558, -9.331673700756506, -8.623985870385468, -5.325382494464301, 15.75305250779487, 6.308669533008816, 3.242850177270734], [-4.922866842721725, -1.2954564572342249, -0.22109392380695936, 0.2188097624110686, -0.7741472554570152, -0.10944973683540592, 1.7877873931287456, -6.307518841858332, 4.687057603664514, 3.6401851764732123, 1.0934366512389764, -6.447230595180185, -6.349974354309188, 10.771365400803653], [-6.425969268214504, 2.2992120215591854, -1.92003238287305, -0.6162307091660687, 1.6036215864647947, -0.16003467373331065, -1.485244701579046, -4.409630045740815, 5.828304275404006, 2.0238347090795843, -4.025559728261507, -4.8494762517247905, 2.390339727899924, 2.630894465217767]]",36,0.88,0,11,0.8176100628930818,0,14,0.8553459119496856,0,10
0,2,sl,PP,0,-,-,-,380.5721700191498,"[[-3.5767535621787445, -0.5893017276369329, -3.5832292235601395, 1.5581795675633818, -1.7118994421880822, 0.5130554131426275, 0.2183539257458013, 15.88511953929312, -7.813595616942074, -6.255124322125709, 8.275185663818252, -5.493008980383353, -5.382435698091841, 3.207230410091413], [-7.2256602861480825, -1.1571131943234438, 2.0070722217237975, 3.39242919476688, 1.3881665361167725, 0.6433286244036069, -2.2245342251582376, -4.281840475844812, 4.333894816319392, 9.108903517313522, -5.04058603478369, -5.123930476363777, -5.414221236931065, 5.192186045565671], [-10.011248714134709, 7.392781028555331, 8.164897221800622, -14.808797513170598, -0.16732267491596958, -2.0551784888712734, -0.5562912427495684, -5.884968045227385, -9.757847504609794, -8.663516415474765, -5.220965466845081, 15.83178682495042, 6.3712503692749864, 3.313158162920539], [-5.445898651353314, -1.5507092009779104, -0.507697964458846, 0.4125121040999542, -1.1420478583486044, -0.0025886213834046745, 2.3482683325295373, -5.644733677592147, 5.270876938135443, 4.1886990937229225, 1.4836038653216326, -5.468534240430534, -5.351360376220681, 6.075681378752089], [-6.406527672476197, 2.303685624509685, -1.9212163302011338, -0.6101428413604923, 1.6045911636389434, -0.17020228625216313, -1.4858968591910962, -4.393007059119628, 5.808554334912723, 2.0049373975432307, -3.943776132680349, -4.86430458101797, 2.3712904388055986, 2.609963702762328]]",36,0.8736842105263158,0,11,0.8176100628930818,0,14,0.8616352201257862,0,0
0,2,sl,0,0,-,-,-,388.94478249549866,"[[-3.5767535621787445, -0.5893017276369329, -3.5832292235601395, 1.5581795675633818, -1.7118994421880822, 0.5130554131426275, 0.2183539257458013, 15.88511953929312, -7.813595616942074, -6.255124322125709, 8.275185663818252, -5.493008980383353, -5.382435698091841, 3.207230410091413], [-7.2256602861480825, -1.1571131943234438, 2.0070722217237975, 3.39242919476688, 1.3881665361167725, 0.6433286244036069, -2.2245342251582376, -4.281840475844812, 4.333894816319392, 9.108903517313522, -5.04058603478369, -5.123930476363777, -5.414221236931065, 5.192186045565671], [-10.011248714134709, 7.392781028555331, 8.164897221800622, -14.808797513170598, -0.16732267491596958, -2.0551784888712734, -0.5562912427495684, -5.884968045227385, -9.757847504609794, -8.663516415474765, -5.220965466845081, 15.83178682495042, 6.3712503692749864, 3.313158162920539], [-5.445898651353314, -1.5507092009779104, -0.507697964458846, 0.4125121040999542, -1.1420478583486044, -0.0025886213834046745, 2.3482683325295373, -5.644733677592147, 5.270876938135443, 4.1886990937229225, 1.4836038653216326, -5.468534240430534, -5.351360376220681, 6.075681378752089], [-6.406527672476197, 2.303685624509685, -1.9212163302011338, -0.6101428413604923, 1.6045911636389434, -0.17020228625216313, -1.4858968591910962, -4.393007059119628, 5.808554334912723, 2.0049373975432307, -3.943776132680349, -4.86430458101797, 2.3712904388055986, 2.609963702762328]]",36,0.8694736842105263,3,11,0.8113207547169812,1,14,0.8616352201257862,0,10
0,2,sl,1,0,-,-,-,383.0683329105377,"[[-3.6728116905445125, -0.5598685104754564, -3.366920758333215, 1.456417690268825, -1.6116916732548392, 0.5125801360939064, 0.2195500372542415, 15.58548198310157, -7.541536239110641, -6.022477726202381, 8.276587652166699, -5.255365465646519, -5.1398026684180405, 2.4241117726829833], [-7.156979624576009, -1.0705426516436687, 1.8628168016781363, 3.215696053562203, 1.2978268940747413, 0.6107760724181913, -2.1202124164116207, -4.021534881729359, 4.2845932079634474, 9.01636858967287, -4.792236532768116, -4.835465668683176, -5.147871947143797, 4.338861743667896], [-9.851472916067893, 7.07014521231595, 7.376972278027634, -13.37389737514238, -0.24690419839813152, -1.6810755678331357, -0.4703256118778252, -5.578453467240349, -9.333389964593403, -8.351384036895528, -4.915827592101223, 15.484079728789252, 6.44004191325508, 2.4031467235273642], [-5.272275862565405, -1.5179816197126947, -0.3191964782723362, 0.38203870992031724, -1.068656298691956, -0.018174249115372913, 2.19156743207603, -5.548929745929063, 5.084493856286756, 4.008460475765587, 1.3382442039781206, -5.499672375967616, -5.4227427697881865, 6.767517012593391], [-6.139459839259056, 2.085677448715389, -1.577217528064625, -0.4624999497836749, 1.4004378637686297, -0.09312584949956569, -1.4612151333463785, -4.561922213723025, 5.645340109931863, 1.8436010371955265, -4.17225242103955, -5.1427902442885705, 2.1873589218970264, 4.0609658227121415]]",36,0.8778947368421053,0,11,0.8176100628930818,0,14,0.8553459119496856,0,10
0,2,sl,2,0,-,-,-,414.74819827079773,"[[-3.8081894195308004, -0.5400926184255664, -3.3211717326089616, 1.45722025537804, -1.5609209966060011, 0.4429196945791384, 0.23281415404818015, 15.674133847564628, -7.559781539040078, -6.03019552165063, 8.36990680313954, -5.237144433508192, -5.117574449055602, 2.0927200171062452], [-7.25466299034616, -1.0467143599450792, 1.8359776196748134, 3.1480301085664615, 1.265133968925923, 0.605310560844189, -2.0833567022121815, -3.997280466185263, 4.385221235737432, 9.102162443623929, -4.813177561124787, -4.80168086133274, -5.1304093752973, 4.00042694263591], [-10.078741422785972, 6.977778554499587, 7.1108644054356605, -12.946908242793274, -0.26034906865062496, -1.5741226569792228, -0.459009933143642, -5.7246678675841265, -9.450597119711285, -8.706278396586988, -5.020817328389949, 15.853040358322513, 6.7500499856225185, 2.2207387520495683], [-5.2333590616118695, -1.4934736536539013, -0.2945505825119147, 0.35659147827466836, -1.02057110501394, -0.04188719689188725, 2.131812170373023, -5.625525491854435, 5.044680119692405, 3.973841692143668, 1.3138044777000601, -5.547652101829302, -5.467837780972112, 7.075605470988018], [-5.920736732392519, 1.597338963794599, -1.154454627423588, -0.18547267888316193, 0.978763071907416, 0.02495001417252571, -1.2088507873011385, -4.820537715797636, 5.663130748605619, 1.8727347690267546, -4.432847358660188, -5.463778376519129, 2.2206852783211706, 5.040185776737114]]",36,0.8757894736842106,0,11,0.8176100628930818,0,14,0.8553459119496856,0,10
