,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,total_mse_train,constraint_penalty_train,custom_metric_train_2,violations_train_prediction,violations_test_data,total_mse_test,constraint_penalty_test,custom_metric_test_2,violations_test_prediction,counter_examples_found
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,3194.8431344032288,"[[1.5485581064554976, 1.1087513340206852, -1.1236408627049768, -5.767758588333255, 7.931904613231294, 0.5, 1.1537922224491596e-16, 1.585386840207354, 0.87815, 1.4978655826186555, 2.1206155826186555, 0.7614860909220409, 0.8546012076809569, 83.07896353848574], [-0.6640109657125217, 4.356919782400333e-18, -4.304329246884608e-18, 0.32394847094725565, 0.32394847094725565, 4.304329246884608e-18, 4.356919782400333e-18, 4.304329246884608e-18, 0.018257828536000005, 4.304329246884608e-18, 0.002134417381344545, 0.002134417381344537, 9.885260920565164e-19, 8.910195000000002], [0.47713788408943403, -0.27123968664924325, 4.620954593109471, -2.1904623635403055, -3.3209433562790576, -0.3588791779775529, -0.6804500000000001, -0.05166285424089172, -0.396407828536, -0.5, -0.4179250663129537, -0.25481522975245696, 9.604589563177394e-17, 10.987738825879578], [0.06020897315028737, 0.03609545454545454, 1.2428478931110418, 5.601787626856139, -3.3819311975924387, 0.3588791779775529, 0.68045, -0.9204875121653772, -0.5, -0.5419002844683467, -0.5002104284905663, -0.008805278550928494, -0.4656999999999999, 53.67136895728081], [-0.04284495369882517, -0.8736071019168965, -4.740161623515536, 2.032484854070166, -1.5529785303070534, -0.5, -2.0724668119372804e-17, -0.613236473801085, 9.885260920565164e-19, -0.4559652981503088, -1.12275, -0.5, -0.3889012076809571, 21.555633678353885]]",696,67.91078781355452,0.0,30.718519242251123,0,166,53.5579433426243,0.0,14.236373288708727,0,0
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,3154.569512605667,"[[0.6071132779179773, -8.150916138348759, -4.762649048845866, -0.6970558350745863, 23.882898073209883, 0.5, 0.5, 0.6095378588473278, 13.933902891107072, 0.5, 1.4166759670758484, 8.084110762582762e-20, 0.5, 77.25663093222629], [-0.3949481014281927, 1.4369156413261264e-20, 0.0, 0.0, -0.17091068021457062, 0.007943056947139489, -0.4058021346050316, 0.011617183986497243, 0.07455, 0.1516876006625016, 0.08332403292415151, 0.0, 0.0, 8.423217420260864], [-0.12194344031832667, 0.03995862222923894, 5.5422876917267185, -1.5959261895649752, 0.5, 0.00878453105866083, -0.3171269212263853, -0.3445241588281504, -0.992545592106862, -0.007046175241438968, -0.4999999999999999, 0.038081888272115234, -0.38269091525900284, 6.421800229497551], [0.45394399468927615, 7.648673058177019, -0.5, 2.2119501804281048, -19.820372065525515, -0.4891122718860073, 0.22482905583141688, -0.5, -6.283863584917251, -0.14464142542106262, -0.9945124746176797, -0.5380818882721152, 0.34190173084821873, 59.955527244416224], [0.5321868044005457, 0.46228445794250106, -4.207113290268057, 0.0810318442114567, -4.391615327469799, -0.02761531611979302, -0.0018999999999999803, 0.22336911599432535, -6.732043714082959, -0.5, -0.00548752538232031, 0.5, -0.4592108155892159, 26.14672417359909]]",686,62.443104622159645,0.0,22.853127899737032,0,176,69.7140763954251,0.0,31.69317805083671,0,0
0,3,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,3599.98405957222,"[[2.4346504120542387, 0.372537358707195, -6.216609799671794, -4.518366308816205, 0.1760699322802098, 0.5001252838906611, 0.6454939385025226, 1.4641201585555663, 0.5115547539863945, 1.2223304320732984, 1.5159073686390268, 0.5096125110738955, 0.5077130254746204, 85.65931491152931], [-0.6811012178553442, 1.3697596198050442e-18, 6.697596198050442e-19, 7.302911880370076e-06, -0.19865686762093054, -0.4966407677760114, 8.267055700815534e-07, 0.00535417554683897, 0.002523395598516661, 0.5123450119096714, 0.09973113047054474, 5.144007249016046e-07, 0.0027889645613881123, 8.910195000000002], [0.0665277788660028, -0.5563126425978561, 0.8380971675587385, -0.7216719622689103, -0.16823162291492827, -0.49999999999999994, -0.5074624576932981, -0.8100000468272869, 0.05433754230670179, -0.5074624576932981, 1.3697596198050442e-18, -0.5, 0.007713025474620367, 13.812180936508533], [0.3661156188144744, 0.18364999999999998, 5.718814167389132, 4.203245216056909, 0.45455, 0.12185000000000001, 0.5, -0.08905569358591937, -0.4233877415839592, -0.7273382701803328, -0.5221610713047639, -0.2812205911821549, -0.4299187884899909, 43.44270124154854], [-0.7207117020158075, 0.00012528389066113264, -0.34030153527607654, 1.0367857521163262, -0.263731441744351, 0.37466548388535026, -0.6380323075147946, -0.570418593689199, -0.14502795030765375, -0.49987471610933887, -1.0934774278048076, 0.2716075657075345, -0.08500612689660539, 26.379507910413633]]",681,62.173601071857235,0.0,26.312156187450938,0,181,71.95620648714262,0.0,20.880297085853353,0,0
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1.0,5,10,3275.2309880256653,"[[1.4967815129189606, 2.766447297675211, -11.578531353732702, -6.6480152755519875, 1.2937457414797402, 3.63721844802794, 1.0068594981307202, 2.0, 3.0344059544230353, 3.4020839540164847, 0.16791804788613152, 8.772484704792724e-18, 1.4870696522050042, 82.46431906771801], [-0.6667206545491107, 3.574736257070565e-18, -8.247362570705649e-19, 8.247362570705649e-19, 3.628773965597473e-18, 3.965410354865976e-18, 1.5952967374393938e-17, 0.013570711178357857, 3.639474317807621e-18, 3.578551932821133e-18, 0.043979612105345844, 0.013570711178357857, 3.614884815746461e-18, 9.511960924218949], [0.6051874044799194, -1.0, 2.593692774560549, 0.5492019694550431, 0.9990247495718383, -1.9959607108702386, -1.9595336825988633e-16, -1.155144975248821, 1.407650665946555e-18, -0.4547550342360794, -0.3748919023479631, 2.0986190052622392e-20, -0.8560338926414628, 12.123331153669108], [0.0039961725578435735, -0.8124493037879611, 9.02361585130454, 4.211552198396982, 2.0986190052622392e-20, -2.0031704910515784, -1.1079226455441862, -0.12901468141827255, -3.0344059544230353, -1.67454597355009, -0.12116178977836721, 2.0986190052622392e-20, 1.2846277097227447e-19, 53.190711747611104], [3.164179656021659e-20, -0.9539979938872499, -0.1880550950943222, 1.8872611076999624, -2.2927704910515785, 0.3619127538938771, 0.10106314741346618, -0.7294110545112643, 2.0986190052622392e-20, -1.2727829462303153, 0.28415603213485296, 2.0986190052622392e-20, -0.6310357595635414, 20.913577106782846]]",690,61.865515479743564,0.0,24.07525275134357,0,172,57.36895549547466,0.0,23.5132941465802,0,0
0,5,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1.0,5,10,5225.1093673706055,"[[1.0, 2.9999999999999996, -6.175198584538934, 0.09918185973485658, 0.7288638685074231, 2.0, -0.9999999999999999, 2.813779671004176, 2.8222642776224482, 1.0000000000000002, 1.595919177850056e-16, 1.0000000000000002, 1.0, 83.0996658231264], [3.8204649252239165e-17, 1.5464872568462804e-16, -3.8204649252239165e-17, -1.4923715038576746e-16, -1.4922525193625266e-16, 1.8081616442998873e-16, -1.493009781286862e-16, 1.4922901706045646e-16, 1.5464872568462804e-16, 1.493503617792251e-16, 1.4922575655635646e-16, -1.0449498581235862e-17, -3.8305844991515767e-17, 8.175645000000012], [0.36798533344722806, -1.6978639593383384, 2.3272634163094876, -1.9139453242266211, -2.4504171535280794, -1.0, -4.14163662414084e-20, -0.2403812744544446, -1.0, -2.9862757675332684e-34, -3.0881767434136207e-16, -0.9999999999999961, -4.141636624140566e-20, 12.173629808521941], [-0.44073249219867294, -1.9999999999999565, 4.830682654122481, 1.8147634644917645, 2.7215532850206565, -1.0000000000000002, 4.9342394494927606e-17, -0.16660298731654707, -1.8222642776224482, -1.0, 8.4e-33, -0.9843794228564401, -1.0, 53.96266674666466], [0.2999999999999998, -0.3021360406616618, -0.9827474858930346, 1.1102230246251565e-16, -1.0, 1.9183835570011268e-17, 1.0, -2.4067954092331845, 8.8e-33, -3.3306690738754696e-16, 4e-34, 0.9843794228564399, 3.834726135775717e-17, 19.373821034172554]]",695,65.37899104118179,0.0,22.681834703948745,0,167,68.24219546366768,0.0,34.75483379554647,0,0
