,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_val_data,accuracy_val_corrected,accuracy_val_modified,violations_val_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found
0,1,sbr,PP,-,-,-,-,80.64423274993896,"[-0.2610523311645355, 4.282385233533083, 0.8294566880748102, -2.4833259067157485, -0.20190250081668676, 1.1453947101557096, 0.43227662534381717, 0.34646267339847997, -0.15789152330309644, 0.32310328449736075, 0.5562211171336754, -0.3346262961348419, -0.041741895976494955, 1.167801296658077, 0.11008473939202931]",18,0.8333333333333334,0.8222222222222222,0,3,0.7604166666666666,0.7526881720430108,0,7,0.7395833333333334,0.7191011235955056,0,0
0,1,sbr,0,-,-,-,-,80.61529803276062,"[-0.2610523311645355, 4.282385233533083, 0.8294566880748102, -2.4833259067157485, -0.20190250081668676, 1.1453947101557096, 0.43227662534381717, 0.34646267339847997, -0.15789152330309644, 0.32310328449736075, 0.5562211171336754, -0.3346262961348419, -0.041741895976494955, 1.167801296658077, 0.11008473939202931]",18,0.7569444444444444,0.7888888888888889,22,3,0.6979166666666666,0.7204301075268817,6,7,0.6666666666666666,0.6853932584269663,7,10
0,1,sbr,0.1,-,-,-,-,80.43596720695496,"[-0.3454279455443974, 4.415491820449178, 0.8219163912240557, -2.4983872216098244, -0.1988804638160128, 1.2223291860893286, 0.43543883226915436, 0.3459790800480972, -0.153702633039123, 0.32028661717619195, 0.5501769003964524, -0.33594631776349015, -0.0372104509042135, 1.1663615939077512, 0.10696382795333778]",18,0.7604166666666666,0.7925925925925926,21,3,0.7083333333333334,0.7311827956989247,5,7,0.6770833333333334,0.6853932584269663,6,10
0,1,sbr,0.5,-,-,-,-,80.43223190307617,"[-0.6822857816157891, 4.989485365058505, 0.8122415326807996, -2.5653721501463322, -0.18308604989583974, 1.5306568935258122, 0.4450610099721487, 0.341831442983788, -0.13391461498785798, 0.3065311375062423, 0.5177329412877965, -0.33732749545252355, -0.021810945843861822, 1.1538018354252206, 0.09575431011129715]",18,0.7847222222222222,0.8074074074074075,13,3,0.7291666666666666,0.7419354838709677,4,7,0.7083333333333334,0.7078651685393258,5,10
0,1,sbr,1,-,-,-,-,80.02814078330994,"[-1.0654892348866893, 5.735048138749137, 0.8374223463453039, -2.6545088678976643, -0.1649428107384894, 1.8908756891836553, 0.4478193124281283, 0.3342567889166027, -0.10758678946915413, 0.28492764739526616, 0.4613796581981511, -0.3297237317077334, -0.011546205778618123, 1.123875309399232, 0.0846841065193181]",18,0.7986111111111112,0.8,7,3,0.7604166666666666,0.7634408602150538,1,7,0.75,0.7303370786516854,2,10
0,1,sbr,2,-,-,-,-,79.39958906173706,"[-1.6404168685647929, 6.997953393834281, 0.9440436813423871, -2.805124511257771, -0.14776856824717433, 2.457086232968621, 0.4355141316177318, 0.3209793336506331, -0.06785567151435139, 0.24040225677084448, 0.3475183973934143, -0.29996961187783033, -0.014725022934447425, 1.051488660686776, 0.06989183316265771]",18,0.8090277777777778,0.8,3,3,0.7604166666666666,0.7634408602150538,1,7,0.7708333333333334,0.7528089887640449,0,10
0,1,sbr,5,-,-,-,-,76.46006751060486,"[-2.5412459298172427, 8.90118639070074, 1.2250008265328016, -3.037041566493427, -0.13741146375806207, 3.3609713899472675, 0.408789378572704, 0.3005460807520044, -0.019672411740492116, 0.17272472535639796, 0.20764790081190307, -0.24698242021020653, -0.0408687110459523, 0.9450571492590906, 0.0530417959297179]",18,0.8194444444444444,0.8074074074074075,0,3,0.7708333333333334,0.7634408602150538,0,7,0.7708333333333334,0.7528089887640449,0,10
0,1,sbr,10,-,-,-,-,74.71821808815002,"[-3.2414534405973976, 9.976973992064357, 1.382050712904738, -3.169653474992113, -0.13548815847342308, 4.056536639943678, 0.3983612856094497, 0.2896170608085023, 0.001988116143499122, 0.13925014002473207, 0.1529846938785775, -0.22272578699930093, -0.0535952731920461, 0.9011025280214779, 0.046794330748976834]",18,0.8194444444444444,0.8074074074074075,0,3,0.7708333333333334,0.7634408602150538,0,7,0.7708333333333334,0.7528089887640449,0,10
0,1,sbr,100,-,-,-,-,76.79490256309509,"[-5.569809621963048, 11.422027810014436, 1.5890421075380692, -3.3541463950045953, -0.1319546546521091, 6.361888068821044, 0.3938654867476792, 0.2775986956623398, 0.024901279709962778, 0.10369373177526856, 0.10262751563128973, -0.1998370978426323, -0.06653190638797592, 0.8660281214807982, 0.041684002683081124]",18,0.8194444444444444,0.8074074074074075,0,3,0.7604166666666666,0.7526881720430108,0,7,0.7708333333333334,0.7528089887640449,0,0
0,1,sbr,500,-,-,-,-,79.59534335136414,"[-7.223158462095732, 11.466384161647271, 1.6009324501551485, -3.3627219805944804, -0.12784770269097434, 8.003108666017292, 0.40039203747814994, 0.28121751860804095, 0.024709922209844883, 0.1062508495234326, 0.1024844641174807, -0.2016935143635668, -0.07635620495081485, 0.8740940057990156, 0.04016691277561047]",18,0.8194444444444444,0.8074074074074075,0,3,0.7604166666666666,0.7526881720430108,0,7,0.7708333333333334,0.7528089887640449,0,0
