,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found,num_iteration
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,299.04991579055786,"[-0.2314954944650575, 6.916134714557248e-05, 2.1809068770518723e-08, 1.6650471951055106e-09, 4.1693261952082374e-06, 1.4629819720047348, 4.374577251894768e-06, 0.23141237946251822, 4.521558325219046e-12, 7.773360626961046e-07, 2.215337274597255e-08, 1.7240986643930893e-09, 2.2706012545704863e-07, 6.936659820225902e-05, 3.9231920137093314e-09]",21,0.8072916666666666,0.7961432506887053,0,7,0.78125,0.7640449438202247,0,0,600
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,53.512731075286865,"[-26.614253693722574, -0.0002513583514149751, -0.0002722930481954767, -0.00026969634892703433, -0.0004268149658532669, 27.615943807443347, -0.000532902213332967, 24.685850533001698, 0.00022139956411346666, -19.748455918572613, 1.9279603615926502, 0.0, -0.22868989085694091, -0.005950067646451312, -0.0005459282866967062]",25,0.7786458333333334,0.7632311977715878,0,3,0.875,0.8709677419354839,0,0,500
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,88.94443702697754,"[-0.01273835287050669, -9.79797967299326e-06, -2.003919590084386, -0.00025580368107307015, 0.0, 2.0018486326196285, 0.01232132444508196, 0.0003140244127977662, -0.0017315387703069284, 9.219714738764655e-06, 8.112009507537672e-06, -0.8590418036140558, -0.13756215696244156, 8.551404477620126e-05, 0.0]",18,0.8177083333333334,0.8087431693989071,0,10,0.75,0.7209302325581395,0,0,600
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,118.04506731033325,"[-30.36368637260132, -0.07326648417586126, -4.233376172571216e-05, 3.2564432097765427e-06, 0.0, 30.991125228015598, -0.03632548970103972, 1.0386454664805502, 2.27951024684358e-05, 28.36307329682983, 0.00018990998971160495, 0.0, -0.23477617107264712, 0.9617483913123466, 0.0]",23,0.8125,0.8005540166204986,0,5,0.7604166666666666,0.7472527472527473,0,0,600
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,72.44093132019043,"[-0.853986669017771, -0.41441496886738366, -3.586188355905884, -0.014548047372915105, -0.014387572694319091, 2.2499908702002425, -0.007240155253632569, -0.0666140231220631, -0.08860852999144493, 0.0, 0.023376649419671484, -0.01932571505041755, -0.014756353603811292, 0.8233698643444669, -0.09563963729811005]",25,0.7994791666666666,0.7855153203342619,0,3,0.8333333333333334,0.8279569892473119,0,0,600
