,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found,num_iteration
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,348.08492279052734,"[-0.33890780263197917, 2.0, 7.114946897839338e-20, 0.015036821932960277, -0.1182126021298997, 2.1448586148255644, -5.2811349256812834e-21, 0.1639729629832335, -0.3061067637695719, 5.2811349256812834e-21, 0.03992275488337969, -0.04706043690791307, -0.1182126021298997, 1.0786348217244039e-19, -0.1182126021298997]",20,0.8046875,0.7939560439560439,0,6,0.78125,0.7666666666666667,0,0,760
0,2,"[1, 2]","[0.05998763141620285, 0]",2,5,10,63.72863554954529,"[-1.0775911213585887, 0.0004837103331996279, -0.07156193248802836, 0.0, 0.001927187558456707, 2.285572454562599, -0.023104590137103007, 1.0188714234214429, -0.08151739162824849, 0.006346267605955464, 0.0478807413732983, -0.19576100911530664, 0.0010263872145277412, -0.002987660767924295, 0.0010263872145277412]",21,0.7890625,0.7768595041322314,0,5,0.8229166666666666,0.8131868131868132,0,0,500
0,3,"[1, 2]","[0.05998763141620285, 0]",2,5,10,86.61895704269409,"[-0.7508993198306202, 0.0005242439137611576, -3.1448150670891956e-05, -0.0016167767456700818, -4.105198417774855e-06, 2.233741549902652, 0.20407950344592493, 0.2774395262301146, -0.5563615255948667, 0.18471169181918146, -0.004574592367863926, -0.041000936174598795, -0.7008709453308887, 0.0830559267881469, -0.14693428642621978]",23,0.796875,0.7839335180055401,0,3,0.7916666666666666,0.7849462365591398,0,0,700
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,86.06099009513855,"[-99.23902095849948, -2.994252427055528, 0.0, 8.868263213395474e-09, 0.024373919495186625, 100.0, 5.958747421345434e-05, 0.003403084018198083, 0.04221542625445699, 98.17512265825448, 0.993845458254457, -43.1836649205693, -48.40048545554747, -42.54234455297524, 8.150740285175428e-07]",19,0.5208333333333334,0.4958904109589041,0,7,0.6458333333333334,0.6179775280898876,0,0,400
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,238.87981414794922,"[-0.6520746408482435, 2.13291679542991, 0.0011265778354680204, -0.8839132439571865, -0.014117516735188226, 2.001409984243171, 0.06665880931108097, 0.2670552795761051, -0.30966714471371853, 0.05461403885692021, 0.01204477045416075, -0.14541482551859447, 0.0011265778354680204, 0.11170834563013772, -0.0011265778354680204]",21,0.8046875,0.7933884297520661,0,5,0.7708333333333334,0.7582417582417582,0,0,600
