,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,88.17126988538244,7627.63440823555,945
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,69.88132581312921,6592.533464670181,800
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,176.15673970356266,7608.4906532764435,977
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,282.4519677260801,7198.168818235397,960
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,416.06319564538325,7656.562972307205,1046
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,130.28755727748725,7813.491676807404,928
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,58.75424082841549,5699.87609577179,800
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,118.85804315697592,7783.504967451096,887
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,66.45735889648458,5120.611123561859,700
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,86.39112895123982,7996.952023506165,915
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,86.01380645142584,8406.22431397438,702
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,53.71625637923695,3881.9083931446075,600
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,171.00496814872258,4531.175137519836,400
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,67.47296164976004,5865.249223947525,700
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,40.3177013989946,7038.900313615799,800
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,161.25312440120223,7445.639831066132,1003
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,166.8888828421366,8318.398468732834,971
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,210.9542105203982,7944.604415893555,965
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,185.36856962075979,7996.876841068268,961
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,307.9458986947508,8357.73422908783,994
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,282.1291187103201,7794.608152627945,937
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,52.70472740395604,6246.777907371521,800
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,471.95158061278346,6148.673666477203,700
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,251.80748120058738,7943.644265413284,928
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,566.0538031713303,8199.385836839676,933
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,235.7004434687442,8074.611809968948,800
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,71.21221018696494,8188.485742807388,792
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,813.1309166811272,8114.291640996933,748
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,68.19748050852593,6337.957562446594,890
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,41.080546062828454,6802.3218903541565,890
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,231.98716182344683,8863.194501161575,1012
0,2,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,521.2720981513683,9007.793085098267,991
0,3,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,892.5023654832687,9168.822113513947,1002
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,345.8716072771681,8465.353005170822,976
0,5,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,480.1163370082475,8888.618134737015,998
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,55.36349554782542,6798.438915729523,800
0,2,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,58.697750033693794,6665.814918279648,995
0,3,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,306.3135368847602,8844.49149107933,908
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,69.09337028535984,6675.63857793808,979
0,5,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,198.83343018876795,7819.751260042191,922
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,377.70424765652655,8987.782171010971,859
0,2,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,873.6868922322258,8267.106157064438,800
0,3,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,600.5262010244992,8426.97623372078,848
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,71.09187365792027,7957.57327747345,853
0,5,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1112.5656608500237,6692.637814283371,600
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,62.84355789926676,7061.884145021439,985
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,103.45087819457576,7442.896127700806,981
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,146.61212776567987,8388.504344463348,943
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,70.24407002046942,6715.273734807968,1087
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,105.13222354215046,6381.706937789917,1091
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,56.821022014035165,5879.574073314667,1030
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,97.25142901180487,8311.133655071259,904
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,704.4386834725844,6209.640515804291,700
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,120.5611254019725,7726.678268194199,909
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,72.77465272622798,7415.998517274857,916
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,255.49498017654895,8357.89539718628,821
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,63.477961037029466,8294.764353513718,835
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,558.3217801232374,4641.308491230011,500
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,62.62162029701183,6492.831925868988,956
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,62.99886101300508,7508.021865129471,898
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,79.30211314716495,7855.667034864426,944
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,975.8229175760747,8206.904757499695,991
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,227.68368786184814,7357.86923122406,1017
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,212.04807945545105,6982.530435085297,1033
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,115.64569432202677,7488.102006196976,987
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,275.26258982333854,7967.995984792709,945
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,59.85935017320262,7980.432596683502,891
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,219.06626856180733,8248.829483747482,904
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,67.75919429522114,7430.260730981827,967
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,84.50926220663415,6615.765333652496,980
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,231.33814939960925,8542.995786428452,827
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,58.77126923287286,5191.272490501404,600
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,985.6115388327855,7828.097941398621,700
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,237.15920363594097,8584.318902730942,747
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,585.8248672248893,5639.703222513199,600
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,168.19220076358744,8582.839275121689,950
0,2,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,70.67809498552013,7483.226514339447,1000
0,3,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,637.1103515763207,9279.893650054932,914
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,114.63835996552773,8561.130424022675,940
0,5,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,546.4447240134456,8419.754336833954,991
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,73.9418744983161,8876.698385000229,922
0,2,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,183.1565077046143,8474.482266902924,941
0,3,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,778.581794504273,8469.376563549042,915
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,62.95233776424502,7825.829859256744,916
0,5,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,235.3641551208719,8222.348495960236,945
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,552.7341235084184,8147.081395149231,869
