,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,total_mse_train,custom_metric_train_1,custom_metric_train_2,violations_train_prediction,violations_test_data,total_mse_test,custom_metric_test_1,custom_metric_test_2,violations_test_prediction,counter_examples_found
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1.0,5,10,4308.41286277771,"[[1.4946239025754267, 2.331673811828101, -9.244976724749922, -6.713073993277447, 3.246812620779301, 0.2541969070374637, 1.6966510160155215, 2.4622501389187983, 1.2108067130257615e-27, 1.0075741268486795, 1.4830165690299035, 1.6147008293964055e-27, 1.0, 83.79580207368942], [-0.1265449999999989, 2.2445006900489535e-28, 0.09090909090908986, -5.988778815463245e-16, -1.034056501517465e-27, 3.8249122795869474e-29, 3.61409034291682e-30, 2.2083597866197854e-28, 5.351698130471936e-29, 1.3717647998334892e-28, 2.6266572800129325e-28, 9.534673064403415e-29, -1.0, 8.910195000000002], [-0.5039858622520405, 0.9705473658520094, 0.09634604011446779, -0.016330955918072654, -1.0, -1.0, -0.7587128681751638, -0.4043146672397874, 0.0909090909090909, -0.34972403595122903, -0.591465225508415, -0.8911765513097221, 0.5663288009505454, 15.45825329375751], [0.6121937808284648, -2.0000000000000004, 8.148630684635453, 4.896311915731098, 1.0051437787741302e-27, 0.7458030929625363, 6.5307672183489805e-28, -1.7625508474796407, 0.767463651674945, -0.5471255279665728, -1.015463250795222, 0.8911765513097221, 0.3310189640687521, 49.848002230195334], [-0.10718682115185196, -1.30222117768011, 0.9090909090909113, 1.8330930334644218, -2.246812620779301, 5.13644224037182e-28, -0.9379381478403577, -0.2953846241993702, -0.767463651674945, -0.11072456293087762, 0.12391190727373341, -1.717275740726273e-27, -0.8973477650192975, 20.191647402357752]]",701,61.547783092518586,-,-,0,161,75.65220232171126,-,-,0,0
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2.0,5,10,4174.082511425018,"[[1.028974387550425, 6.004899850808184, -0.9502418600707606, -3.0915637177640853, 2.0, 1.347509851741614e-37, 1.0, 1.643281596687369, 5.0, 4.0, 0.5227470916438922, 3.6830404761904743, 1.5112795582733203, 67.9755797098363], [-0.226545, 5.15e-55, 4.475e-55, 4.4e-55, 5.225e-55, 9e-56, -0.9999999999999876, 4.625e-55, -1.0, 4.7e-55, -1.85e-55, -1.0, 4.55e-55, 8.910195000000002], [0.0003826683327802701, -4e-16, 3.893294651414646, 0.622269705934067, -2.0, -0.10199999960776096, 1.8235194830246799e-38, -0.6334210568787391, 1.15e-55, 2.0, 1.2788318452380875e-38, 1.4209242724867646e-39, -0.5112795582733203, 6.125423959947059], [0.2527703026252127, -5.245873839465423, 1.4951617168159017, 2.522856323411461, -2.0, 0.10199999960776096, 1.0, -0.8445873498980018, -4.0, -3.0, 0.910349084738432, -2.6830404761904743, -1.0, 68.1847626322808], [0.4135176414915685, -0.7590260113427606, -4.4382145081597875, -0.053562311581442756, 2.0, -1.347509851741614e-37, -1.0, -0.1652731899106281, 1.15e-55, -3.0, -1.4330961763823242, -1.4209242724867653e-39, 2.75e-56, 27.007938697935856]]",687,63.686742369394494,-,-,0,175,48.656639750273584,-,-,0,0
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1.0,5,10,6985.403143644333,"[[0.4298725266697656, 6.789182565620863, -4.90339416618379, -2.8509293066394297, 1.0, 2.0653025445614825, 7.647441312392683, 1.337630301633507, 3.0245726666113004, 1.6788846465991885, 1.027140378460854, 1.5516308820823914, 4.220243257256454e-18, 69.80240349747976], [-0.012668665317001877, -9.103373710054714e-23, -5.209537845843519e-22, -1.0332529585786449e-22, -5.561236367809106e-23, 8.985340912475199e-23, -5.673502090585045e-23, 6.2909635658527e-23, 5.729634951973012e-23, 5.78576781336098e-23, 5.617369229197074e-23, -5.617369229197074e-23, -3.8716793351086066e-18, 8.048958346829982], [2.8698105228250923, -6.4948657273705495, -5.0499668620108045, -4.389792270259811, -2.2265953167158132, -2.8292499392253143, -4.843111446941356, -0.4372604783724733, -1.0245726666113006, -0.44626446777392514, -0.6622762679971474, -1.5516308820823914, -0.32160167550232666, 28.02007285675753], [-0.5261825685579291, 0.74163283771404, 11.074098680192623, 5.1870162771448936, 1.2265953167158132, 0.7639473946638318, -1.0, -0.9003698232610337, -0.27267886632814464, -1.0, -0.8569479613944995, 5.561236367809106e-23, 5.561236367809106e-23, 47.354993371419056], [-1.291731815619927, -1.0359496759643534, -1.1207376519980294, 2.053705299754347, 5.561236367809106e-23, 5.617369229197074e-23, -1.804329865451327, 5.617369229197074e-23, -1.7273211336718552, -0.23262017882526337, 0.492083850930793, 4.220229785369719e-18, 0.32160167550232666, 24.97747192751369]]",690,63.48938986510008,-,-,0,172,56.67662145226414,-,-,0,0
0,4,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,8817.485838890076,"[[9.054831671204541, 3.3806574990502525, 1.388262535950011, 0.31172636136845466, -7.2787135890319945, -6.9269722044794175, 9.16551004405257, -0.45074785962372527, 8.765547872797592, 4.447721575496629, -0.36156800860999844, -9.038176269120104, 0.3720974478421003, 61.31689139866569], [-1.5408026328484925, -0.08083239286051092, 5.8e-16, 2e-16, 0.01762032280644944, 0.3528499114829216, -0.08083239286051004, 0.02162664666904716, 3.9e-16, 0.6364709417422656, 0.35284991148292144, -0.7853164667442214, 1e-17, 8.910195000000002], [10.439690439945108, 7.48539877248393, 1.4838560356850115, -2.7123244344933464, -8.70077761344627, 1.4084378653148932, -8.388676860633339, -6.033360849785864, -2.9496829203913353, -2.8838107331637657, -1.6295338288563386, -3.2960166995878755, -1.5203085687454045, 11.847294793665183], [3.7708833096846632, -10.207464954921788, 7.670690505774686, 2.125461454060241, -5.584648644965148, 4.704344463113669, 14.846855715052582, 1.9171003242350992, -10.557539261720253, -3.600089055840671, -1.671598151391294, -15.229300404247219, 1.5311640907211372, 60.76419524367663], [-21.522639530660715, -0.5777589237518844, -10.542809077409709, 0.2751366190646505, 21.546519524636963, 0.461339964567934, -15.542856505611303, 4.5453817385054425, 4.741674309313996, 1.3997072717655425, 3.8547145163132397, 28.34880983969942, 0.22412508458445038, 35.36532356399251]]",686,97.18407157451507,-,-,0,176,123.31015090944229,-,-,0,0
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1.0,5,10,7330.674344778061,"[[1.3952539934632635, 5.435397420621161, -1.6383254275480472, 6.032477923739712, 10.379375949252008, 2.0, 1.2983103435133105, 1.4641987043206979, 4.004561328369931, 2.150179408165752e-19, 0.8743331130631495, 1.0, 1.0, 59.24929812773472], [-0.28073971294295025, -6.90360171320088e-20, -2.0289568424898859e-19, -2.3402039705765624e-22, -0.4791523925873981, -1.0, 0.0, -4.680407941153125e-23, -1.0, -6.978488240259329e-20, -7.034653135553168e-20, -0.0627947368421056, -7.053374767317781e-20, 7.910195000000002], [-0.1991082090364834, -0.326427750772255, 2.1884299773200873, -0.6383254275480468, 1.4791523925873982, -1.87216317646125e-22, -1.4041223823459375e-22, -0.7600958822488854, 4.680407941153125e-23, -1.4532666657280495e-19, -8.017538803195326e-20, -7.418446586727724e-20, -0.7720122415095364, 11.844466390040376], [-0.15939141805166168, 4.680407941153125e-23, 9.197834692662392, 3.544942377455653, 4.680407941153125e-23, -1.0, 4.680407941153125e-23, -1.4532666657280495e-19, 0.2403146916606325, -2.0, -0.683154858489777, -2.8236901108976886e-19, -1.0, 51.76731772119792], [0.3604241007723558, -5.108969669848906, -9.747939242434432, -8.939094873647319, -11.379375949252008, 9.36081588230625e-23, -1.2983103435133105, -0.3835016895304705, -3.2448760200305635, 2.0, -0.19117825457337256, -0.9372052631578944, 0.7720122415095364, 47.432622761027]]",684,62.32802655793226,-,-,0,178,67.62294810021089,-,-,0,0
