,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,119.09673299584028,7086.015696763992,1046
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,305.7424344597017,7820.9490003585815,980
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,167.04850637418508,8264.230251550674,946
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,271.7768680515748,7627.175782442093,1025
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,328.4785317490865,7542.496456384659,1002
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,62.05607971167783,7711.382639884949,902
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,57.65868216772587,7342.8604617118835,961
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,104.48600008879671,8195.771600961685,907
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,42.14824902605711,7239.510056257248,919
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,144.64812489450497,8098.855291604996,854
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,54.28488032727014,7994.46598815918,848
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,43.064623170393574,6692.841772079468,700
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,204.6413100336423,4705.5729513168335,500
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,97.50616701810657,7570.245485067368,875
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,321.0016111099135,8273.75681400299,772
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,344.5672539038997,7901.840292930603,1007
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,80.27867141691851,7684.224804162979,993
