,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,"[0, 1]",0,0.5,5,5,1.9411709308624268,3048.3166377544403,328
0,2,"[0, 1]",0,0.5,5,5,3.7573375701904297,2378.860361814499,324
0,3,"[0, 1]",0,0.5,5,5,3.372201442718506,2527.5393567085266,401
0,4,"[0, 1]",0,0.5,5,5,4.550723075866699,3149.3355164527893,289
0,5,"[0, 1]",0,0.5,5,5,1.6194664239883423,2744.754096031189,386
0,1,"[0, 1]",0,1,5,5,3.046804189682007,2637.3452327251434,323
0,2,"[0, 1]",0,1,5,5,5.2599968910217285,3321.8071146011353,279
0,3,"[0, 1]",0,1,5,5,2.346134662628174,3083.586611509323,302
0,4,"[0, 1]",0,1,5,5,2.206364631652832,3163.7225098609924,342
0,5,"[0, 1]",0,1,5,5,4.524447917938232,3717.944133043289,392
0,1,"[0, 1]",0,2,5,5,1.4820711612701416,3345.296489715576,300
0,3,"[0, 1]",0,2,5,5,3.410961866378784,3102.8496425151825,230
0,4,"[0, 1]",0,2,5,5,3.484037399291992,3320.749521255493,252
0,5,"[0, 1]",0,2,5,5,3.5210750102996826,3525.7972469329834,249
0,1,"[0, 1, 2]",0,0.5,5,5,3.0626683235168457,2925.0906698703766,298
0,2,"[0, 1, 2]",0,0.5,5,5,3.692246913909912,3254.764856338501,301
0,3,"[0, 1, 2]",0,0.5,5,5,2.7610085010528564,2781.7941591739655,272
0,4,"[0, 1, 2]",0,0.5,5,5,7.394233703613281,2773.355718612671,352
0,5,"[0, 1, 2]",0,0.5,5,5,10.067131042480469,2406.3100798130035,341
0,1,"[0, 1, 2]",0,1,5,5,4.1141839027404785,3639.7986166477203,295
0,2,"[0, 1, 2]",0,1,5,5,3.8892228603363037,2617.828215122223,344
0,3,"[0, 1, 2]",0,1,5,5,3.3622210025787354,3943.360327243805,307
0,4,"[0, 1, 2]",0,1,5,5,3.6400609016418457,3599.519992828369,388
0,5,"[0, 1, 2]",0,1,5,5,2.927335739135742,3305.8020961284637,260
0,1,"[0, 1, 2]",0,2,5,5,5.876815319061279,3078.5616188049316,305
0,2,"[0, 1, 2]",0,2,5,5,4.318193435668945,3228.221925973892,298
0,3,"[0, 1, 2]",0,2,5,5,1.8227444887161255,3528.102283477783,257
0,4,"[0, 1, 2]",0,2,5,5,2.229490041732788,4230.150178909302,302
0,5,"[0, 1, 2]",0,2,5,5,2.0001797676086426,1870.3390891551971,120
0,1,"[1, 2]",0,0.5,5,5,8.049192428588867,2278.887598991394,316
0,2,"[1, 2]",0,0.5,5,5,2.016688346862793,2393.427131175995,354
0,3,"[1, 2]",0,0.5,5,5,3.489279270172119,2743.113585948944,294
0,4,"[1, 2]",0,0.5,5,5,2.6281983852386475,2894.4799687862396,361
0,5,"[1, 2]",0,0.5,5,5,4.050724983215332,2338.2533326148987,348
0,1,"[1, 2]",0,1,5,5,2.8012306690216064,2729.556762456894,315
0,2,"[1, 2]",0,1,5,5,5.800961971282959,3413.7984371185303,284
0,3,"[1, 2]",0,1,5,5,2.8225972652435303,1682.796347618103,112
0,4,"[1, 2]",0,1,5,5,1.994500994682312,3048.4972858428955,310
0,5,"[1, 2]",0,1,5,5,1.7787585258483887,3155.1273906230927,306
0,1,"[1, 2]",0,2,5,5,2.2666714191436768,3278.2831337451935,292
0,2,"[1, 2]",0,2,5,5,1.9287168979644775,3200.14972448349,324
0,3,"[1, 2]",0,2,5,5,8.559831619262695,3252.9760007858276,273
0,4,"[1, 2]",0,2,5,5,2.574784755706787,3421.1782772541046,288
0,5,"[1, 2]",0,2,5,5,1.8552122116088867,3483.8704993724823,290
0,1,"[0, 1]",0,0.5,5,5,2.4951608180999756,1730.4357740879059,111
0,2,"[0, 1]",0,0.5,5,5,3.3229012489318848,2092.368635892868,419
0,3,"[0, 1]",0,0.5,5,5,2.7558090686798096,3004.3960535526276,308
0,4,"[0, 1]",0,0.5,5,5,2.097219467163086,3387.3920834064484,280
0,5,"[0, 1]",0,0.5,5,5,6.8753557205200195,3279.639039516449,214
0,1,"[0, 1]",0,1,5,5,3.9518778324127197,2740.583977460861,278
0,2,"[0, 1]",0,1,5,5,1.9115889072418213,3539.0117151737213,209
0,3,"[0, 1]",0,1,5,5,3.7122409343719482,3235.3692610263824,215
0,4,"[0, 1]",0,1,5,5,5.3853678703308105,2902.2580008506775,298
0,5,"[0, 1]",0,1,5,5,4.956650733947754,2046.7497065067291,283
0,2,"[0, 1]",0,2,5,5,2.286466598510742,3557.2607617378235,282
0,3,"[0, 1]",0,2,5,5,1.795595407485962,2783.0073566436768,173
0,4,"[0, 1]",0,2,5,5,2.0492568016052246,2368.4204852581024,179
0,5,"[0, 1]",0,2,5,5,1.7267048358917236,3412.542843103409,270
0,1,"[0, 1, 2]",0,0.5,5,5,2.1246914863586426,3090.934156894684,318
0,2,"[0, 1, 2]",0,0.5,5,5,4.0227203369140625,2804.8217973709106,287
0,3,"[0, 1, 2]",0,0.5,5,5,2.010099172592163,2322.345003604889,382
0,4,"[0, 1, 2]",0,0.5,5,5,3.445697546005249,2989.0495433807373,267
0,5,"[0, 1, 2]",0,0.5,5,5,5.190060138702393,2774.9823343753815,259
0,1,"[0, 1, 2]",0,1,5,5,3.138211727142334,3619.2690057754517,285
0,2,"[0, 1, 2]",0,1,5,5,1.5617505311965942,2901.1216316223145,314
0,3,"[0, 1, 2]",0,1,5,5,6.002225875854492,3003.6867151260376,280
0,4,"[0, 1, 2]",0,1,5,5,2.9146783351898193,2745.88431763649,241
0,5,"[0, 1, 2]",0,1,5,5,4.541533946990967,3628.159401655197,301
0,1,"[0, 1, 2]",0,2,5,5,1.808131456375122,3795.55472779274,316
0,2,"[0, 1, 2]",0,2,5,5,3.1713359355926514,3273.411063671112,301
0,3,"[0, 1, 2]",0,2,5,5,3.7569985389709473,3210.1516473293304,215
0,4,"[0, 1, 2]",0,2,5,5,3.056384325027466,3710.520102262497,285
0,5,"[0, 1, 2]",0,2,5,5,6.288288593292236,3143.4148869514465,107
0,1,"[1, 2]",0,0.5,5,5,4.54073429107666,2246.353848218918,336
0,2,"[1, 2]",0,0.5,5,5,3.8702402114868164,2492.7205352783203,314
0,3,"[1, 2]",0,0.5,5,5,4.268080234527588,3092.398677110672,281
0,4,"[1, 2]",0,0.5,5,5,3.181734800338745,2687.2139551639557,332
0,1,"[1, 2]",0,1,5,5,2.5438694953918457,2885.490826368332,335
0,2,"[1, 2]",0,1,5,5,2.4841370582580566,3292.462746143341,332
0,3,"[1, 2]",0,1,5,5,3.030841588973999,1615.0946533679962,112
0,4,"[1, 2]",0,1,5,5,2.308317184448242,1695.0252270698547,115
0,5,"[1, 2]",0,1,5,5,1.7484192848205566,2994.29514503479,304
0,2,"[1, 2]",0,2,5,5,1.9969885349273682,2958.6641235351562,322
0,3,"[1, 2]",0,2,5,5,5.184082508087158,2996.544424057007,259
0,4,"[1, 2]",0,2,5,5,2.6644158363342285,3443.2570490837097,205
0,5,"[1, 2]",0,2,5,5,2.4232687950134277,3569.8174538612366,303
0,1,"[0, 1]",0,0.5,5,5,1.9909168481826782,2936.833887577057,346
0,2,"[0, 1]",0,0.5,5,5,4.521198272705078,2903.916492462158,315
0,3,"[0, 1]",0,0.5,5,5,7.150062561035156,2727.97447347641,285
0,4,"[0, 1]",0,0.5,5,5,5.708161354064941,2842.9146440029144,302
0,5,"[0, 1]",0,0.5,5,5,3.6115548610687256,3081.9122319221497,303
0,1,"[0, 1]",0,1,5,5,2.973639965057373,2955.380931377411,299
0,2,"[0, 1]",0,1,5,5,3.9348952770233154,3128.998509645462,244
0,3,"[0, 1]",0,1,5,5,2.16003155708313,3280.2404067516327,341
0,4,"[0, 1]",0,1,5,5,1.4254597425460815,3090.477177143097,296
0,5,"[0, 1]",0,1,5,5,7.477725982666016,3086.976879119873,207
0,1,"[0, 1]",0,2,5,5,1.5651538372039795,3493.5085644721985,308
0,2,"[0, 1]",0,2,5,5,1.6280428171157837,3436.2580585479736,254
0,3,"[0, 1]",0,2,5,5,3.4123525619506836,2419.6406586170197,185
0,4,"[0, 1]",0,2,5,5,1.5680919885635376,3537.439121723175,263
0,5,"[0, 1]",0,2,5,5,6.6380228996276855,2976.308438062668,274
0,1,"[0, 1, 2]",0,0.5,5,5,2.690666675567627,2935.6171214580536,298
0,2,"[0, 1, 2]",0,0.5,5,5,2.2726736068725586,2832.497656106949,355
0,3,"[0, 1, 2]",0,0.5,5,5,1.7646064758300781,2976.7362065315247,477
0,4,"[0, 1, 2]",0,0.5,5,5,7.117719650268555,2240.8602912425995,232
0,5,"[0, 1, 2]",0,0.5,5,5,1.5515297651290894,2699.8356692790985,369
0,1,"[0, 1, 2]",0,1,5,5,2.79252552986145,3504.3004546165466,234
0,2,"[0, 1, 2]",0,1,5,5,1.6348137855529785,3406.1762709617615,335
