,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,violations_train_prediction,violations_val_data,accuracy_val_corrected,violations_val_prediction,violations_test_data,accuracy_test_corrected,violations_test_prediction,counter_examples_found
0,1,sbr,PP,0,-,-,-,489.3528299331665,"[[-3.6975580266496517, 5.495848956373149, 2.5254583599648277, 0.18433929215751574, -3.9175207032048966, -12.202829804319705, -5.263965182305882, 22.08617726097197, -10.402328258634876, -8.702262404673531, 13.446170581333803, -10.972455253679465, -8.990829854755518, 5.839841050477185], [-6.717164312522844, -1.6024111080697145, 0.162740529549323, -2.75078361457139, 0.8510733021763687, 2.448443526115063, -3.4473189676966496, -5.0934350295062805, 5.940731523491924, 9.755340338203967, -6.5010232815288695, -6.3952962001486835, -6.764330487123632, 8.342117259297382], [-11.204960973849804, 6.012421208077698, -0.4437701291541218, 7.196926209488001, -2.522264298503954, -2.9906809069506335, -0.04851899130137599, -7.9147672678706975, -12.386087811907379, -10.930484382120188, -10.018894324337126, 20.321615060048423, 11.691810553885714, 4.033913781467035], [-6.930836193398461, -2.3187119490040553, -0.5880926416987471, 0.27966188750685894, -0.08003067630972019, 0.8405152924653337, 2.602112483668067, -7.616997984581314, 6.378140377444602, 6.026032733056673, 2.218081925051292, -7.57017547138861, -7.372463495986369, 7.00742934466428], [-8.78664191540259, 3.8346967365175098, 1.6012549097493263, -3.680606683230449, 1.529013564498951, -2.729426906604582, -0.9107822852758287, -6.150165492460627, 7.147063516633471, 3.565867250555697, -5.425253746136225, -7.75874726459608, 2.4273370161863386, 3.407981283686151]]",41,0.8736842105263158,0,10,0.8176100628930818,0,9,0.8553459119496856,0,0
0,1,sbr,0,0,-,-,-,489.01232743263245,"[[-3.6975580266496517, 5.495848956373149, 2.5254583599648277, 0.18433929215751574, -3.9175207032048966, -12.202829804319705, -5.263965182305882, 22.08617726097197, -10.402328258634876, -8.702262404673531, 13.446170581333803, -10.972455253679465, -8.990829854755518, 5.839841050477185], [-6.717164312522844, -1.6024111080697145, 0.162740529549323, -2.75078361457139, 0.8510733021763687, 2.448443526115063, -3.4473189676966496, -5.0934350295062805, 5.940731523491924, 9.755340338203967, -6.5010232815288695, -6.3952962001486835, -6.764330487123632, 8.342117259297382], [-11.204960973849804, 6.012421208077698, -0.4437701291541218, 7.196926209488001, -2.522264298503954, -2.9906809069506335, -0.04851899130137599, -7.9147672678706975, -12.386087811907379, -10.930484382120188, -10.018894324337126, 20.321615060048423, 11.691810553885714, 4.033913781467035], [-6.930836193398461, -2.3187119490040553, -0.5880926416987471, 0.27966188750685894, -0.08003067630972019, 0.8405152924653337, 2.602112483668067, -7.616997984581314, 6.378140377444602, 6.026032733056673, 2.218081925051292, -7.57017547138861, -7.372463495986369, 7.00742934466428], [-8.78664191540259, 3.8346967365175098, 1.6012549097493263, -3.680606683230449, 1.529013564498951, -2.729426906604582, -0.9107822852758287, -6.150165492460627, 7.147063516633471, 3.565867250555697, -5.425253746136225, -7.75874726459608, 2.4273370161863386, 3.407981283686151]]",41,0.8631578947368421,9,10,0.8050314465408805,3,9,0.8238993710691824,5,10
0,1,sbr,1,0,-,-,-,487.32358598709106,"[[-3.6003965636688737, 5.5156038712413755, 2.5353212439950594, 0.15274578171291037, -3.9295933151029665, -12.21481846241408, -5.291628567249463, 21.87982795801992, -10.275407310179446, -8.608767253179249, 13.375905341415375, -10.845159774873737, -8.885851480469013, 5.758672095837052], [-6.661185144354859, -1.5906601823770943, 0.14983432323221743, -2.765734472497565, 0.8523670037652766, 2.437934341718125, -3.453945529485937, -5.052384487251235, 5.8898151199467526, 9.703340867779644, -6.440755709564834, -6.34111871266205, -6.712053381590809, 8.291472895285963], [-11.079808421432656, 5.965306256822554, -0.4497147020549993, 7.174764996026709, -2.5043583477115336, -2.9605545764124024, -0.0404471560930514, -7.817852211114541, -12.12809700971861, -10.729171770625031, -9.952826567862159, 20.029241196569348, 11.58162459918808, 3.9362050656506598], [-6.832815232485297, -2.242604256113879, -0.5485653787397163, 0.2591774766219197, -0.05721340907667884, 0.7875114882800528, 2.4818995915999977, -7.665373474211226, 6.296030770216654, 5.9466644546287775, 2.1722311843180173, -7.806852267662708, -7.585283672827607, 7.809871343942994], [-8.738292549431286, 3.8372552425334465, 1.5734981868903581, -3.6535887953651294, 1.527458691820505, -2.730453001054316, -0.9158243249967901, -6.08657658430757, 7.105244826572305, 3.5256006430127806, -5.3603198251424775, -7.679723196722011, 2.392718040771917, 3.3646010493239915]]",41,0.871578947368421,3,10,0.8176100628930818,0,9,0.8490566037735849,1,10
0,1,sbr,2,0,-,-,-,463.0931417942047,"[[-3.029174918428407, 5.501951537560918, 2.542964241236006, 0.14742384372721526, -3.927133745026394, -12.230496473882555, -5.291877415173585, 20.5424825740432, -9.6285765029523, -7.964700284554224, 12.810133815708262, -9.892246949356243, -8.09961504657764, 5.203058090294095], [-6.270777222943113, -1.5925235927470938, 0.14900964726868604, -2.763140273918303, 0.8515343062952979, 2.4417506575471513, -3.4566514701564826, -4.719231073428464, 5.50091526157533, 9.314807178871389, -6.027645532602359, -5.9482746354103, -6.295504252045158, 7.903141810644372], [-10.530449088510268, 6.0133758082681, -0.45373862963371203, 7.188793405420184, -2.513529453243496, -2.992792644824939, -0.029429662017427537, -7.296181530265628, -11.302929992523186, -10.00604890856455, -9.136840032240475, 18.85789038038075, 11.006049498050713, 3.3479356049148583], [-6.483735948953927, -2.156334239326817, -0.48702317610143603, 0.21919546185359734, -0.02927726769876904, 0.7244861051879693, 2.3213057730944904, -7.201979697452267, 5.977588859083234, 5.6313192249998005, 1.8988105934892443, -7.544494024172204, -7.311708343341887, 8.066876756175967], [-8.47870163133042, 3.8357829820703486, 1.565744319868053, -3.644761434869787, 1.527539023375864, -2.7256517587944864, -0.9150242927012118, -5.651661862156154, 6.845286963102879, 3.2662275905497244, -4.997761679284237, -7.1814366558299945, 2.1348893388269796, 3.1044051116493443]]",41,0.8736842105263158,1,10,0.8176100628930818,0,9,0.8553459119496856,0,10
0,1,sbr,5,0,-,-,-,548.3335192203522,"[[-4.232340855756737, 5.479534542205624, 2.5359760654484713, 0.19001265607213205, -3.9197685398637336, -12.17396398139966, -5.276812392723056, 23.350760833164745, -10.85820245224204, -9.331543778693689, 13.982913730151946, -11.96062245108054, -9.799528197961207, 6.384992988040283], [-7.090259297956213, -1.5967949664859507, 0.1545191850549397, -2.723396764361489, 0.8492500511048264, 2.4503202346605635, -3.461519896590488, -5.432984486609385, 6.315014161687394, 10.131637359627957, -6.8978689014910115, -6.750879326365261, -7.177995803689012, 8.716624697548127], [-11.603640211270843, 6.012367978234402, -0.44417533413929783, 7.187454001231583, -2.5267060823370944, -3.0086088953271037, -0.03456442149239653, -8.430368194281282, -12.469603628569292, -11.245129578817389, -11.066083701780249, 21.082115564037654, 12.094972253128192, 4.4344470369226165], [-7.012658327869515, -2.0586019814511265, -0.40472462973693013, 0.16828230436768796, 0.006035713431477922, 0.656463861094318, 2.1116341023741074, -8.264279422113558, 6.552121367891115, 6.209042346554339, 2.5260321605608045, -8.921298007360575, -8.644463559375732, 9.53051502361979], [-9.051364855054874, 3.8311600460817457, 1.5974110653774578, -3.6703810000947854, 1.5293984640508873, -2.7251159646191234, -0.9096247262621125, -6.611785189126726, 7.411383162415693, 3.8311071562375085, -5.780400159470372, -8.265464411093008, 2.69399058901349, 3.6723597254742653]]",41,0.8736842105263158,0,10,0.8176100628930818,0,9,0.8616352201257862,0,10
0,1,sbr,10,0,-,-,-,451.5082461833954,"[[-2.6164236987579113, 5.47512979243701, 2.5399986825499083, 0.14094894197310184, -3.9308655835828787, -12.204834289420317, -5.334546370610952, 19.59129753117057, -9.153389588184316, -7.525581680000338, 12.428665799456523, -9.237832570399773, -7.5598563369753755, 4.839829292245592], [-5.979282887955663, -1.5987189264901929, 0.1444652017856646, -2.7516858911022295, 0.8500287967034541, 2.4499132406619233, -3.459333955621448, -4.476745855154396, 5.21239418686436, 9.027255535987965, -5.729928003008757, -5.643204692592928, -5.984914290230801, 7.615242481785665], [-10.111142365300694, 5.9767011781877875, -0.42935506498437787, 7.159334612862894, -2.5175273202609545, -3.0044538009929203, -0.015643518352802834, -7.019231662071127, -10.602867428464618, -9.564180299102702, -8.563449702403668, 18.06611411676121, 10.61008312355639, 2.959592304195189], [-6.080990070055621, -2.014462640339793, -0.3657389433802516, 0.1423173514176757, 0.02052507454647097, 0.6239992304590192, 2.0136047000334467, -6.946307188293727, 5.644361833640395, 5.302672498383691, 1.6411407907135873, -7.642393645998927, -7.400548836560923, 9.31833379692298], [-8.304797785629413, 3.8312229247758203, 1.5595442930420278, -3.62052785522079, 1.5276897130932374, -2.7163234412211605, -0.9106198861930436, -5.359214827648944, 6.6661711798571375, 3.088542468702848, -4.745827528708193, -6.8363467601037025, 1.9589056574087627, 2.924351535456104]]",41,0.8736842105263158,0,10,0.8176100628930818,0,9,0.8616352201257862,0,10
0,1,sbr,50,0,-,-,-,535.1099238395691,"[[-3.1296347798538617, 5.472615500399753, 2.5288665610959327, 0.16378466523690774, -3.92129959678502, -12.161054257638119, -5.278177032168148, 20.652736408624527, -9.58186172984806, -8.065841719957499, 12.885469534991659, -10.080486726687152, -8.248009547382503, 5.295585988109032], [-6.339679488632662, -1.5979199505348687, 0.16074265911349134, -2.7606576695669918, 0.8520640975772338, 2.448633477944186, -3.4460950486076993, -4.783558181218785, 5.560842937578417, 9.374321850782403, -6.137091886383916, -5.986792005076017, -6.338735598396167, 7.962276846252954], [-10.532752552075635, 5.9672968745393735, -0.4216927193730395, 7.160962677073266, -2.516723246562628, -2.99275686996342, -0.03393190322985204, -7.5151731598671265, -11.037898496368955, -10.145174414132887, -9.297515342462614, 19.00751833248131, 11.04185086675794, 3.3950615811674045], [-6.0645820212269985, -1.9831178911148781, -0.3367084974304762, 0.12295846417651944, 0.03146296824762658, 0.599511985207775, 1.932533602371178, -7.664548838164825, 5.652030636020391, 5.311451163699446, 1.663920219975247, -8.084113759970526, -7.874057334965354, 10.94521418408517], [-8.530246489557179, 3.8340272924163012, 1.5792862239349819, -3.6543945824925146, 1.5291017719993736, -2.7238081235684874, -0.9132318413292341, -5.741570541884989, 6.892890824135371, 3.31370045414677, -5.059236549088315, -7.263190239306826, 2.1790291486810514, 3.1526477185554005]]",41,0.8736842105263158,0,10,0.8176100628930818,0,9,0.8616352201257862,0,10
0,1,sbr,100,0,-,-,-,557.1637358665466,"[[-2.8768724549666427, 5.482024220641395, 2.517340066519505, 0.17105615788399334, -3.9189769450294354, -12.192216777169206, -5.278185984161703, 20.079650115607727, -9.309981622289667, -7.779500105549821, 12.639951830280872, -9.633510485532144, -7.894107933766833, 5.044841984430466], [-6.20488817314319, -1.6003026445571855, 0.16201356907438036, -2.761816038047644, 0.8498366382855047, 2.445758793372757, -3.4543604137196344, -4.627859000455809, 5.434541002711246, 9.248788934178776, -5.966487781370116, -5.845417184256977, -6.183312246760368, 7.83772899218241], [-10.312132845842097, 6.004689736684616, -0.4418536831608696, 7.181697644836735, -2.514591232161434, -3.0036617736710642, -0.0318181406488444, -7.23273062114982, -10.706209418248754, -9.816926776788286, -8.917863836130731, 18.45213768124387, 10.797464621466476, 3.1419218410005123], [-5.842989664244518, -1.9866878737337867, -0.33132264435066344, 0.11248189752162036, 0.02973280266849087, 0.5965469439363212, 1.9272620997091907, -7.583778792694175, 5.438661643668826, 5.0979148657434585, 1.4484617209753616, -7.920780309904795, -7.692180011481199, 11.43262332996493], [-8.420917467141653, 3.831658919241324, 1.5813067348548546, -3.656464873230021, 1.5285492996004253, -2.7220170822841485, -0.9112622681480046, -5.5381957891523825, 6.783518411776774, 3.203909413368275, -4.8636335178352015, -7.028141832989079, 2.0694600630142412, 3.0437561852709725]]",41,0.8736842105263158,0,10,0.8176100628930818,0,9,0.8616352201257862,0,10
0,1,sl,PP,0,-,-,-,492.32961440086365,"[[-3.6975580266496517, 5.495848956373149, 2.5254583599648277, 0.18433929215751574, -3.9175207032048966, -12.202829804319705, -5.263965182305882, 22.08617726097197, -10.402328258634876, -8.702262404673531, 13.446170581333803, -10.972455253679465, -8.990829854755518, 5.839841050477185], [-6.717164312522844, -1.6024111080697145, 0.162740529549323, -2.75078361457139, 0.8510733021763687, 2.448443526115063, -3.4473189676966496, -5.0934350295062805, 5.940731523491924, 9.755340338203967, -6.5010232815288695, -6.3952962001486835, -6.764330487123632, 8.342117259297382], [-11.204960973849804, 6.012421208077698, -0.4437701291541218, 7.196926209488001, -2.522264298503954, -2.9906809069506335, -0.04851899130137599, -7.9147672678706975, -12.386087811907379, -10.930484382120188, -10.018894324337126, 20.321615060048423, 11.691810553885714, 4.033913781467035], [-6.930836193398461, -2.3187119490040553, -0.5880926416987471, 0.27966188750685894, -0.08003067630972019, 0.8405152924653337, 2.602112483668067, -7.616997984581314, 6.378140377444602, 6.026032733056673, 2.218081925051292, -7.57017547138861, -7.372463495986369, 7.00742934466428], [-8.78664191540259, 3.8346967365175098, 1.6012549097493263, -3.680606683230449, 1.529013564498951, -2.729426906604582, -0.9107822852758287, -6.150165492460627, 7.147063516633471, 3.565867250555697, -5.425253746136225, -7.75874726459608, 2.4273370161863386, 3.407981283686151]]",41,0.8736842105263158,0,10,0.8176100628930818,0,9,0.8553459119496856,0,0
0,1,sl,0,0,-,-,-,493.06977558135986,"[[-3.6975580266496517, 5.495848956373149, 2.5254583599648277, 0.18433929215751574, -3.9175207032048966, -12.202829804319705, -5.263965182305882, 22.08617726097197, -10.402328258634876, -8.702262404673531, 13.446170581333803, -10.972455253679465, -8.990829854755518, 5.839841050477185], [-6.717164312522844, -1.6024111080697145, 0.162740529549323, -2.75078361457139, 0.8510733021763687, 2.448443526115063, -3.4473189676966496, -5.0934350295062805, 5.940731523491924, 9.755340338203967, -6.5010232815288695, -6.3952962001486835, -6.764330487123632, 8.342117259297382], [-11.204960973849804, 6.012421208077698, -0.4437701291541218, 7.196926209488001, -2.522264298503954, -2.9906809069506335, -0.04851899130137599, -7.9147672678706975, -12.386087811907379, -10.930484382120188, -10.018894324337126, 20.321615060048423, 11.691810553885714, 4.033913781467035], [-6.930836193398461, -2.3187119490040553, -0.5880926416987471, 0.27966188750685894, -0.08003067630972019, 0.8405152924653337, 2.602112483668067, -7.616997984581314, 6.378140377444602, 6.026032733056673, 2.218081925051292, -7.57017547138861, -7.372463495986369, 7.00742934466428], [-8.78664191540259, 3.8346967365175098, 1.6012549097493263, -3.680606683230449, 1.529013564498951, -2.729426906604582, -0.9107822852758287, -6.150165492460627, 7.147063516633471, 3.565867250555697, -5.425253746136225, -7.75874726459608, 2.4273370161863386, 3.407981283686151]]",41,0.8631578947368421,9,10,0.8050314465408805,3,9,0.8238993710691824,5,10
0,1,sl,1,0,-,-,-,484.0784683227539,"[[-4.594412215996411, 4.858435242280673, 2.467981807759201, 0.08607274544509595, -3.3678639070552125, -10.854449851499416, -4.433558870241436, 22.18338471278616, -10.405421512315558, -8.765201434137948, 13.324831833022072, -11.032381300916088, -9.121014026738921, 5.220085884831276], [-7.004248181422498, -1.5018537688698888, 0.04738357156372483, -2.486240215127043, 0.7536422806077128, 2.377717329329279, -3.2147642786606774, -5.046954160269465, 6.10479589641071, 9.887168704444859, -6.470958180728882, -6.306999758316452, -6.7648028167493015, 7.591808971909188], [-10.868614089178745, 5.618245151689087, -0.1120846393438683, 6.122415825335302, -2.3829172501765172, -3.0233464904045775, -0.15034017096887634, -7.9593634233184565, -12.227153417718352, -11.001956080678472, -9.418707506685834, 20.620056453050623, 11.623593230065524, 3.4953957552724053], [-6.872959877020137, -2.253926449925112, -0.5759175822738036, 0.4213159362960977, -0.12226208508315077, 0.8377334016253661, 2.385514424532744, -7.850938450209032, 6.399143403883063, 6.051000269226531, 2.260381103587682, -7.9680924016941415, -7.730901505835012, 7.9663941435386025], [-8.64367659595402, 3.6145442423627, 1.3180841873547462, -2.8791078235306564, 1.2321682759335817, -2.426644408620664, -0.8696603104520098, -6.7084614915368315, 7.13185536669404, 3.591725568765111, -6.055329542686578, -8.382342929062848, 2.5458209312527025, 5.232090471454887]]",41,0.871578947368421,0,10,0.8176100628930818,0,9,0.8616352201257862,0,10
