,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,5.3424201011657715,82.62097501754761,556
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.231235980987549,79.24868297576904,596
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,4.243473052978516,96.34254217147827,547
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,9.964795112609863,54.257534980773926,400
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,2.9717624187469482,86.77612257003784,558
0,1,"[0, 1]","[0.05998763141620285, 0]",1,5,10,4.523969650268555,58.18909740447998,574
0,2,"[0, 1]","[0.05998763141620285, 0]",1,5,10,2.2832863330841064,70.40198397636414,606
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,4.5777907371521,111.10156965255737,500
0,4,"[0, 1]","[0.05998763141620285, 0]",1,5,10,2.0091302394866943,82.81990957260132,589
0,5,"[0, 1]","[0.05998763141620285, 0]",1,5,10,0.5467861294746399,93.02011013031006,583
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,2.565805196762085,69.9606409072876,577
0,2,"[0, 1]","[0.05998763141620285, 0]",2,5,10,8.676420211791992,85.53785634040833,400
0,3,"[0, 1]","[0.05998763141620285, 0]",2,5,10,7.420357704162598,134.90063428878784,564
0,4,"[0, 1]","[0.05998763141620285, 0]",2,5,10,2.529068946838379,83.82032871246338,594
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,2.961310625076294,91.77489185333252,588
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,0.767440915107727,123.20424127578735,573
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.891094207763672,135.72150492668152,548
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,9.638697624206543,102.26298189163208,400
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.476749420166016,108.97201371192932,400
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,4.211294174194336,77.87167477607727,592
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.3088613748550415,100.61944913864136,607
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,8.819927215576172,154.39268326759338,552
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,5.312654972076416,114.45111894607544,593
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,4.219799041748047,108.975257396698,590
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,3.5812652111053467,103.04414010047913,500
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,1.0153307914733887,96.98536419868469,607
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,5.149837970733643,125.32167530059814,586
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,2.3020846843719482,100.00851941108704,400
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,1.0918570756912231,109.59045839309692,595
0,1,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.6465377807617188,79.14666938781738,550
0,2,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.968097686767578,79.91697216033936,400
0,3,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.397691249847412,104.60074019432068,534
0,4,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.7910187244415283,101.65157890319824,566
0,5,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.0891358852386475,94.089120388031,550
0,1,"[1, 2]","[0.05998763141620285, 0]",1,5,10,6.597565174102783,69.58385729789734,400
0,2,"[1, 2]","[0.05998763141620285, 0]",1,5,10,1.3339214324951172,111.2115592956543,593
0,3,"[1, 2]","[0.05998763141620285, 0]",1,5,10,8.749858856201172,80.05702447891235,400
0,4,"[1, 2]","[0.05998763141620285, 0]",1,5,10,8.076501846313477,100.65136241912842,400
0,5,"[1, 2]","[0.05998763141620285, 0]",1,5,10,2.8447375297546387,92.67928171157837,581
0,1,"[1, 2]","[0.05998763141620285, 0]",2,5,10,2.1738033294677734,52.01691508293152,604
0,2,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.6578869819641113,71.53291535377502,594
0,3,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.9432076811790466,68.28985548019409,598
0,4,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.6173558831214905,109.4253876209259,567
0,5,"[1, 2]","[0.05998763141620285, 0]",2,5,10,6.821226596832275,84.48841547966003,500
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,6.6890645027160645,77.32739543914795,559
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.317265510559082,85.58389401435852,543
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,5.352609634399414,76.44188499450684,556
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,8.45386791229248,29.39165472984314,400
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,5.815530300140381,64.84250521659851,594
0,1,"[0, 1]","[0.05998763141620285, 0]",1,5,10,1.4950591325759888,59.64282441139221,602
0,2,"[0, 1]","[0.05998763141620285, 0]",1,5,10,8.51008415222168,93.68478989601135,582
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,6.377540111541748,72.7732834815979,610
0,4,"[0, 1]","[0.05998763141620285, 0]",1,5,10,3.1831250190734863,67.67452812194824,105
0,5,"[0, 1]","[0.05998763141620285, 0]",1,5,10,1.487592339515686,72.1050157546997,569
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.6053900122642517,102.9462308883667,576
0,2,"[0, 1]","[0.05998763141620285, 0]",2,5,10,3.470336437225342,83.86121416091919,590
0,3,"[0, 1]","[0.05998763141620285, 0]",2,5,10,1.4286048412322998,52.3115439414978,603
0,4,"[0, 1]","[0.05998763141620285, 0]",2,5,10,8.747016906738281,139.45634126663208,569
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,1.914028525352478,80.22918748855591,591
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.049535751342773,104.35127997398376,556
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.86570930480957,101.84448027610779,591
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.351517200469971,99.82848000526428,400
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.859137535095215,71.92750382423401,400
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.1694562435150146,102.65366768836975,587
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.230640172958374,112.37630939483643,591
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.407719612121582,87.08763241767883,579
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.9049514532089233,102.67932987213135,595
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.6447654962539673,80.78716945648193,598
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,8.408469200134277,131.50930380821228,500
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,3.3628499507904053,121.33311748504639,604
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.9199535846710205,92.13084387779236,557
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,2.0820651054382324,94.45063924789429,602
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,6.340426921844482,122.4479615688324,597
0,1,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.3696305751800537,49.962013959884644,400
0,2,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,7.9354634284973145,73.44544959068298,500
0,3,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,7.746506690979004,101.49249053001404,565
0,4,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,9.388392448425293,62.134249687194824,400
0,5,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.975255489349365,65.44536709785461,552
0,1,"[1, 2]","[0.05998763141620285, 0]",1,5,10,5.5746073722839355,59.75434732437134,500
0,2,"[1, 2]","[0.05998763141620285, 0]",1,5,10,4.966910362243652,107.06736755371094,563
0,3,"[1, 2]","[0.05998763141620285, 0]",1,5,10,3.5834319591522217,48.53907084465027,588
0,5,"[1, 2]","[0.05998763141620285, 0]",1,5,10,1.0064983367919922,39.57071304321289,610
0,1,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.7987441420555115,53.47934651374817,572
0,2,"[1, 2]","[0.05998763141620285, 0]",2,5,10,2.307591199874878,49.40875864028931,603
0,3,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.5479872226715088,54.19572067260742,576
0,4,"[1, 2]","[0.05998763141620285, 0]",2,5,10,1.4476290941238403,32.36116409301758,597
0,5,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.5862815976142883,93.82329034805298,590
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.984475612640381,61.86119842529297,400
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,4.5343732833862305,87.84857630729675,559
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,2.342329978942871,37.500460386276245,400
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,3.3539373874664307,109.60032773017883,400
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,6.927920818328857,71.9017345905304,400
0,1,"[0, 1]","[0.05998763141620285, 0]",1,5,10,7.953554630279541,68.11421012878418,400
0,2,"[0, 1]","[0.05998763141620285, 0]",1,5,10,3.465120315551758,74.28148531913757,589
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,1.9655181169509888,57.21178340911865,585
0,4,"[0, 1]","[0.05998763141620285, 0]",1,5,10,3.3539373874664307,105.02440762519836,400
0,5,"[0, 1]","[0.05998763141620285, 0]",1,5,10,6.752496242523193,74.9449200630188,400
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.4903978109359741,106.24559330940247,588
0,2,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.512933611869812,119.48042869567871,589
0,3,"[0, 1]","[0.05998763141620285, 0]",2,5,10,1.8419207334518433,76.51431727409363,579
0,4,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.5928792357444763,177.11819458007812,550
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,6.893957138061523,91.95951342582703,400
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.094247817993164,117.31683111190796,500
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,1.580974817276001,103.23187017440796,500
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,1.951024055480957,103.06813192367554,500
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.091211318969727,138.38975763320923,556
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,2.72686505317688,206.8474736213684,310
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,0.71833735704422,163.69014263153076,560
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.5757791996002197,82.52063584327698,400
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.9698067903518677,91.42897629737854,500
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,3.3517558574676514,54.502427101135254,565
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.654895544052124,163.95662784576416,557
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,7.07368278503418,142.4691002368927,587
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.5654039978981018,191.65427422523499,567
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,4.8360209465026855,106.78508710861206,400
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.6646327972412109,117.55153799057007,588
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.571845293045044,135.0180540084839,588
0,1,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,7.8926897048950195,76.69382572174072,400
0,2,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,9.4122314453125,64.18868947029114,400
0,3,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,1.4973331689834595,123.13523459434509,511
0,4,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.0192131996154785,152.38983297348022,350
0,5,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.9293904304504395,79.81449055671692,526
0,1,"[1, 2]","[0.05998763141620285, 0]",1,5,10,2.7821099758148193,59.960511207580566,570
0,2,"[1, 2]","[0.05998763141620285, 0]",1,5,10,2.5142593383789062,81.94413542747498,300
0,3,"[1, 2]","[0.05998763141620285, 0]",1,5,10,7.390858173370361,118.1848795413971,574
0,5,"[1, 2]","[0.05998763141620285, 0]",1,5,10,8.817915916442871,103.96170234680176,576
0,1,"[1, 2]","[0.05998763141620285, 0]",2,5,10,4.202661514282227,98.903151512146,500
0,2,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.5649172067642212,82.36533069610596,598
0,3,"[1, 2]","[0.05998763141620285, 0]",2,5,10,1.9588285684585571,93.72367191314697,596
0,4,"[1, 2]","[0.05998763141620285, 0]",2,5,10,1.4936721324920654,88.44149661064148,594
0,5,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.5347058176994324,127.12004613876343,575
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,4.510468482971191,99.00227570533752,560
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.2452168464660645,70.52402925491333,587
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,5.700137138366699,96.62836456298828,500
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,8.442286491394043,63.074740409851074,400
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.786199569702148,95.47671961784363,400
0,1,"[0, 1]","[0.05998763141620285, 0]",1,5,10,4.494511604309082,87.91759538650513,586
0,2,"[0, 1]","[0.05998763141620285, 0]",1,5,10,8.056344032287598,78.64914608001709,90
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,4.032937526702881,126.6596131324768,565
0,4,"[0, 1]","[0.05998763141620285, 0]",1,5,10,6.2110185623168945,96.8462724685669,576
0,5,"[0, 1]","[0.05998763141620285, 0]",1,5,10,2.6236281394958496,119.01898264884949,500
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,6.83112907409668,171.90626621246338,565
0,2,"[0, 1]","[0.05998763141620285, 0]",2,5,10,1.1826545000076294,65.90386080741882,598
0,3,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.5790115594863892,150.62432169914246,563
0,4,"[0, 1]","[0.05998763141620285, 0]",2,5,10,5.3296403884887695,61.168455362319946,400
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,2.086456537246704,115.0962564945221,400
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.827232837677002,105.13522052764893,400
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.638701915740967,113.24765157699585,552
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.6361894607543945,110.33886694908142,400
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.1857287883758545,81.87388873100281,598
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,5.578074932098389,132.33441805839539,572
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,5.426164627075195,116.04546022415161,535
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,3.9907948970794678,113.34486150741577,578
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,3.0987894535064697,140.1083118915558,569
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.4041013717651367,128.76023817062378,571
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.3591039180755615,125.39074921607971,593
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,6.832025527954102,238.4739511013031,562
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,1.6099129915237427,110.96699452400208,597
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,3.9637653827667236,109.95790028572083,500
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.5347065329551697,112.10826992988586,567
