,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_val_data,accuracy_val_corrected,accuracy_val_modified,violations_val_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found
0,1,sbr,PP,-,-,-,-,113.66494965553284,"[-0.43257185012630006, -1.5368368957452876, -1.2947091885195103, -0.9625579140669847, -0.35810314284180944, 1.0948886857657305, 0.8145605248524307, 0.7081237230972909, -0.5140563613986514, -0.21232351196453286, -0.34164239488656933, -0.6809059613640506, 0.13018622217877043, 1.043948062255957, 0.23424245160340693]",15,0.7951388888888888,0.7838827838827839,0,4,0.8020833333333334,0.7934782608695652,0,8,0.8125,0.7954545454545454,0,0
0,1,sbr,0,-,-,-,-,113.34503173828125,"[-0.43257185012630006, -1.5368368957452876, -1.2947091885195103, -0.9625579140669847, -0.35810314284180944, 1.0948886857657305, 0.8145605248524307, 0.7081237230972909, -0.5140563613986514, -0.21232351196453286, -0.34164239488656933, -0.6809059613640506, 0.13018622217877043, 1.043948062255957, 0.23424245160340693]",15,0.7326388888888888,0.7582417582417582,18,4,0.7708333333333334,0.7717391304347826,3,8,0.7083333333333334,0.75,10,10
0,1,sbr,0.1,-,-,-,-,110.07319903373718,"[-0.5131397062460271, -1.4133553114260988, -1.3112876043963415, -0.96058481089065, -0.35497260256581004, 1.1671140833636366, 0.8172565283599902, 0.7049814423036087, -0.513539878231124, -0.2191133197423484, -0.34911422443034856, -0.678805616277453, 0.13516733355906638, 1.04042938280891, 0.23534007342875]",15,0.7291666666666666,0.7545787545787546,18,4,0.78125,0.782608695652174,2,8,0.71875,0.75,9,10
0,1,sbr,0.5,-,-,-,-,130.9866111278534,"[-0.8190242301093899, -0.9978838926402817, -1.3100587174504361, -0.9279159549514949, -0.35922985510404043, 1.4552217907004195, 0.822176585679065, 0.6883079971297641, -0.5090130956775059, -0.24543850909331252, -0.3768176602276217, -0.6701592652423894, 0.15304045033115984, 1.0227819157061389, 0.23960830559467242]",15,0.75,0.7655677655677655,11,4,0.7916666666666666,0.782608695652174,1,8,0.75,0.7727272727272727,6,10
0,1,sbr,1,-,-,-,-,131.01771187782288,"[-1.173901793068535, -0.4898380340188774, -1.2968701770976345, -0.8855944153283216, -0.36578981101576435, 1.7938693190838118, 0.822371328892976, 0.6668246642388491, -0.5015598858298805, -0.2735802194645338, -0.4145619376943559, -0.6561422346976374, 0.1680971923930539, 0.9969884830175604, 0.24602657098492275]",15,0.7673611111111112,0.7692307692307693,6,4,0.7916666666666666,0.782608695652174,1,8,0.78125,0.7954545454545454,4,10
0,1,sbr,2,-,-,-,-,130.68441224098206,"[-1.715833599749738, 0.28293911854891735, -1.245863898315262, -0.8003137580266803, -0.3921521731494486, 2.331112527539162, 0.8110555716123496, 0.6315184811981371, -0.4865306683438466, -0.31339194413162863, -0.47068311776838156, -0.6312557295100487, 0.17722971625853948, 0.9472853177302729, 0.25486367793424686]",15,0.7847222222222222,0.7728937728937729,1,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,10
0,1,sbr,5,-,-,-,-,128.3941309452057,"[-2.5919245671471134, 1.4597855908941606, -1.102044698034031, -0.6787276215375961, -0.44114906278943483, 3.2096629361482263, 0.7865358816988633, 0.5808035608208121, -0.4589070581569236, -0.3624201168657183, -0.5249831008637501, -0.59680811807852, 0.1640343977001497, 0.8775565729058608, 0.26467003479325285]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,0
0,1,sbr,10,-,-,-,-,126.37409782409668,"[-3.289758549177406, 2.283479773434615, -1.0021895558444518, -0.6182756794642615, -0.4694346807098806, 3.896908399209788, 0.7748297785190964, 0.5537709630171328, -0.4429522198526355, -0.38653574029194737, -0.5416436014820705, -0.5791487760651963, 0.15136465862153511, 0.8469460493245604, 0.2691669925725753]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8125,0.7954545454545454,0,0
0,1,sbr,100,-,-,-,-,128.48077940940857,"[-5.63651012012911, 4.71949991882861, -0.6851606739902903, -0.6727461265866004, -0.5156810674817255, 6.171905467007934, 0.7640042313742562, 0.5264296601379101, -0.4308417463512233, -0.41817076324386826, -0.5517549294920197, -0.5501685752959045, 0.1233799812032177, 0.826735778880511, 0.27205233061964446]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,0
0,1,sbr,500,-,-,-,-,133.05320763587952,"[-7.312319700617707, 6.315728798269127, -0.41830269745043236, -0.8567166596775181, -0.512671998127337, 7.781869049393137, 0.7647059564261441, 0.5346974512824051, -0.4338225649627463, -0.4228116512683818, -0.5555118696263999, -0.5378835226975812, 0.1038312511632485, 0.8379751189240129, 0.2683262421155304]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,0
0,1,sbr,1000,-,-,-,-,136.3472650051117,"[-8.064641435058848, 6.9847317984474975, -0.30132233219765653, -0.9665599007362771, -0.4986120436335513, 8.496639740255228, 0.7661954221421861, 0.5463536111344531, -0.4354987668824942, -0.42054650726080495, -0.5608088534288992, -0.5333371846964025, 0.0913474726430493, 0.8505732560803863, 0.2668990476916415]",15,0.7847222222222222,0.7728937728937729,0,4,0.7916666666666666,0.782608695652174,0,8,0.8333333333333334,0.8181818181818182,0,0
0,1,sbr,10000,-,-,-,-,184.66063690185547,"[-11.956250775334558, -1.5565494568780636, -0.5460747710195971, -1.6612660457058654, 0.27512701483797253, 12.296124592723368, 0.6822824120929291, 0.8475517667154737, -0.29798865352989146, -0.09061470110443931, -0.6965741355290562, -0.6275923358287161, -0.05785576353944967, 1.061405384663805, 0.24951613009725487]",15,0.7916666666666666,0.7802197802197802,0,4,0.7916666666666666,0.782608695652174,0,8,0.8125,0.7954545454545454,0,0
0,1,sl,PP,-,-,-,-,114.00266194343567,"[-0.43257185012630006, -1.5368368957452876, -1.2947091885195103, -0.9625579140669847, -0.35810314284180944, 1.0948886857657305, 0.8145605248524307, 0.7081237230972909, -0.5140563613986514, -0.21232351196453286, -0.34164239488656933, -0.6809059613640506, 0.13018622217877043, 1.043948062255957, 0.23424245160340693]",15,0.7951388888888888,0.7838827838827839,0,4,0.8020833333333334,0.7934782608695652,0,8,0.8125,0.7954545454545454,0,0
0,1,sl,0,-,-,-,-,112.76567935943604,"[-0.43257185012630006, -1.5368368957452876, -1.2947091885195103, -0.9625579140669847, -0.35810314284180944, 1.0948886857657305, 0.8145605248524307, 0.7081237230972909, -0.5140563613986514, -0.21232351196453286, -0.34164239488656933, -0.6809059613640506, 0.13018622217877043, 1.043948062255957, 0.23424245160340693]",15,0.7326388888888888,0.7582417582417582,18,4,0.7708333333333334,0.7717391304347826,3,8,0.7083333333333334,0.75,10,10
0,1,sl,0.1,-,-,-,-,129.45862197875977,"[-0.5899464555689551, -1.2836578333585094, -1.2786361926310068, -0.9304005288257673, -0.36849091895106223, 1.2554427681891676, 0.8090546954916664, 0.6947856907764361, -0.5105838023731554, -0.2292029521746956, -0.3673930329774885, -0.6699189157917745, 0.1346433041194973, 1.0211647262667358, 0.23654426930433772]",15,0.7361111111111112,0.7582417582417582,15,4,0.7916666666666666,0.782608695652174,1,8,0.7291666666666666,0.75,7,10
0,1,sl,0.5,-,-,-,-,128.22409772872925,"[-1.0499047899218017, -0.5742991206037471, -1.2174537382272108, -0.8377758772927779, -0.39717622011248666, 1.7222222187500176, 0.7937985692185856, 0.6568121969480123, -0.4968163727954484, -0.2732487304918855, -0.4305516518006889, -0.6415152789906348, 0.14255049370717252, 0.9606950263837106, 0.24294477715361837]",15,0.7638888888888888,0.7692307692307693,7,4,0.7916666666666666,0.782608695652174,1,8,0.7604166666666666,0.7840909090909091,5,10
0,1,sl,1,-,-,-,-,127.04355096817017,"[-1.4308225149943086, -0.015702605136302283, -1.166159285174396, -0.7706102418299671, -0.4165876031520418, 2.1033949299608055, 0.783506875581732, 0.6284834654915449, -0.48353886413739416, -0.30376709010102676, -0.4688507873430998, -0.6224178654520882, 0.14518008567086232, 0.9198128010577458, 0.24790634287738975]",15,0.7847222222222222,0.7728937728937729,1,4,0.7916666666666666,0.782608695652174,0,8,0.8020833333333334,0.7954545454545454,1,10
0,1,sl,2,-,-,-,-,124.882164478302,"[-1.9237812508823915, 0.6559378984799965, -1.108578940339329, -0.6969938434995133, -0.4368855194603484, 2.5894813341783878, 0.7737018182717361, 0.5976032032704389, -0.46728098959755865, -0.33526732649127483, -0.5022237727944419, -0.6034083152282881, 0.14497855040527277, 0.8807561712305735, 0.2544648362862936]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,10
0,1,sl,5,-,-,-,-,124.73172283172607,"[-2.703149386701997, 1.6272277293494453, -1.0214618086715366, -0.6199609382487599, -0.4617408060767568, 3.3460833640013186, 0.7658965725201904, 0.5624140624328714, -0.44654835495899703, -0.3702471378165896, -0.5310262453780509, -0.5830336722586474, 0.1425926725965285, 0.8447187961244359, 0.2629659343698763]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8125,0.7954545454545454,0,0
0,1,sl,10,-,-,-,-,124.99762082099915,"[-3.3508609333976986, 2.3681773993087765, -0.9531798819184603, -0.5905195926529626, -0.47907056639243145, 3.970645965087353, 0.7636723514192657, 0.5442150370671568, -0.4359966482648087, -0.38894591016233343, -0.5423924516011585, -0.5720958137708027, 0.1392904537358855, 0.8308076276410576, 0.2679202953832443]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8125,0.7954545454545454,0,0
0,1,sl,100,-,-,-,-,127.31174874305725,"[-5.643376267173634, 4.72757004948039, -0.6783661953420995, -0.6707034887658759, -0.5163866100629918, 6.179897757570171, 0.7627833472203323, 0.5255711910506302, -0.43015130396174817, -0.4182612464948822, -0.5515196747650086, -0.5493135107593798, 0.12228973454605319, 0.8252381943221161, 0.2718396617359155]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,0
0,1,sl,500,-,-,-,-,133.61817145347595,"[-7.313425364240596, 6.312378416836471, -0.4232661451874495, -0.8557808662550364, -0.5129366227341228, 7.783573074079272, 0.7645737973145104, 0.534696435709401, -0.43374970109125377, -0.42296526118505384, -0.5555289070944295, -0.5377262514079514, 0.10362990815286835, 0.8376281206280687, 0.2682463940591836]",15,0.7881944444444444,0.7765567765567766,0,4,0.7916666666666666,0.782608695652174,0,8,0.8229166666666666,0.8068181818181818,0,0
0,1,sl,1000,-,-,-,-,138.44954824447632,"[-8.06607858570925, 6.998651442496475, -0.29787280753743206, -0.9671848278392496, -0.49831062642926033, 8.497183101202399, 0.7661269978879232, 0.5463916098286066, -0.4354156868595358, -0.42060660279997636, -0.5606034223104752, -0.5330527842398023, 0.09085800902078742, 0.8504370187034688, 0.26679407949904943]",15,0.7847222222222222,0.7728937728937729,0,4,0.7916666666666666,0.782608695652174,0,8,0.8333333333333334,0.8181818181818182,0,0
0,1,sl,10000,-,-,-,-,187.8388111591339,"[-11.95628434726702, -1.5578503113648121, -0.5477039325835721, -1.6618969666104377, 0.2750150923822583, 12.296360628162617, 0.6823852039812471, 0.848232260562393, -0.2980264437672558, -0.09141180793506513, -0.6971996198472802, -0.6273807509643875, -0.057360193494473743, 1.0610338918204434, 0.2492380779146661]",15,0.7916666666666666,0.7802197802197802,0,4,0.7916666666666666,0.782608695652174,0,8,0.8125,0.7954545454545454,0,0
