,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found,num_iteration
0,1,"[1, 2]","[0.05998763141620285, 0]",2.0,5,10,84.57966876029968,"[-0.883447790090693, 0.0, -1.3543502734733313, -0.31182315984168857, 0.001158179219392104, 2.1465383265773634, 0.14660138156177216, 0.7257516191180894, -0.023992844870637353, -0.021723166652554672, -0.4632627356148408, -0.001535028786470648, -0.05490341302417719, -0.053680524205203736, 0.008713721372465837]",23,0.8177083333333334,0.8060941828254847,0,8,0.7395833333333334,0.7159090909090909,0,0,500
0,2,"[0, 1]","[0.05998763141620285, 0]",2.0,5,10,136.69385766983032,"[-0.8688393690174709, 0.029490863204299837, -0.10104712063204764, 0.0, 4.6052162958320694e-07, 1.867707738303897, 0.0037326870164261982, 0.3858647001467267, -0.23207857736990264, -0.0037331475380557814, 5.752604369558422e-07, 0.06643936247673124, 0.004892915433210949, 0.4061391206086345, -0.0037331475380557814]",20,0.8020833333333334,0.7912087912087912,0,11,0.8020833333333334,0.7764705882352941,0,0,600
0,3,"[0, 1]","[0.05998763141620285, 0]",2.0,5,10,70.68179607391357,"[-48.22362645199733, -1.5717112472603538e-11, 1.6662847494267123e-12, -9.428323499335457e-13, 3.089387101781862e-10, 49.11778628129526, 0.10584017047964013, 0.47234879708243155, -0.2236176403994998, 4.015149721550183e-08, 4.769335151292458e-10, 7.349207829468786e-11, -0.12625119913938457, 0.6086966305656905, 47.036740812856316]",27,0.7994791666666666,0.7843137254901961,0,4,0.8125,0.8043478260869565,0,0,500
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,82.57049465179443,"[-58.3738209162365, -0.5, -0.00023027913740228048, -0.023940627182545478, 0.00022912193660276295, 1.6476071852295984, 0.04931292594213416, 58.24911404696811, -0.15028038529834856, 0.006391384065256933, 0.017300466908262552, 0.0, -3.1440778226658026e-05, 0.04554616486919978, 0.005850045834464729]",26,0.6770833333333334,0.6536312849162011,0,5,0.65625,0.6373626373626373,0,0,700
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2.0,5,10,288.38960003852844,"[-0.8288728138943022, 3.533459372297969e-05, -2.0694042057067894, 0.0019677457120314853, 1.6743273863579555e-05, 2.108000483378802, 0.02589347887550914, 1.848045995727518e-06, -0.012553062197813346, 0.0003847212092575132, 0.0, 0.03717379548940714, 0.020306634070771434, 0.7431238795328861, -4.143692578002228e-05]",28,0.7994791666666666,0.7837078651685393,0,3,0.8229166666666666,0.8172043010752689,0,0,700
