,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_val_data,accuracy_val_corrected,accuracy_val_modified,violations_val_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found
0,1,sbr,PP,-,-,-,-,76.63946580886841,"[-0.49658822894553806, 0.2760401292411683, 0.7417149134831176, -1.7796718538110927, 0.6055489749831348, 1.086163343133944, -0.11602366714131641, 0.515298289547004, -0.24336675081533615, 0.3455504881256521, 0.3275714393041389, -0.4426165851354791, -0.5189050605491885, 1.2560743801313807, 0.3493198513707828]",20,0.8125,0.7985074626865671,0,4,0.8333333333333334,0.8260869565217391,0,3,0.7916666666666666,0.7849462365591398,0,0
0,1,sbr,0,-,-,-,-,76.75062727928162,"[-0.49658822894553806, 0.2760401292411683, 0.7417149134831176, -1.7796718538110927, 0.6055489749831348, 1.086163343133944, -0.11602366714131641, 0.515298289547004, -0.24336675081533615, 0.3455504881256521, 0.3275714393041389, -0.4426165851354791, -0.5189050605491885, 1.2560743801313807, 0.3493198513707828]",20,0.7222222222222222,0.7649253731343284,26,4,0.78125,0.7717391304347826,5,3,0.7604166666666666,0.7741935483870968,3,10
0,1,sbr,0.1,-,-,-,-,76.24939322471619,"[-0.5842986356217831, 0.35825775673722676, 0.7253770201575254, -1.7716068665769573, 0.6026045015688363, 1.1627924609343585, -0.10827829558646464, 0.5166827022885736, -0.23734090175421238, 0.34030947640711084, 0.3190396103724636, -0.43896325342500936, -0.523919220187645, 1.2542466791252862, 0.34890762671368925]",20,0.7291666666666666,0.7649253731343284,24,4,0.7916666666666666,0.782608695652174,4,3,0.75,0.7634408602150538,3,10
0,1,sbr,0.5,-,-,-,-,76.84608840942383,"[-0.9364027621342267, 0.7036572067949626, 0.6276326258457473, -1.739864125285986, 0.5869502569106531, 1.4732980127971462, -0.07497536620171485, 0.5204622149420803, -0.2117565310723685, 0.3193340268392715, 0.27930707711049907, -0.42171714432383683, -0.5409637552772776, 1.2410077160839275, 0.34834322117256]",20,0.75,0.7761194029850746,17,4,0.7916666666666666,0.782608695652174,4,3,0.7604166666666666,0.7741935483870968,2,10
0,1,sbr,1,-,-,-,-,76.35448575019836,"[-1.3444251244106362, 1.1193928958787762, 0.5114438407558888, -1.708678858957838, 0.5657807479588894, 1.8396755205895563, -0.03542049664027593, 0.5211877861051653, -0.18146492746174714, 0.2924253989171333, 0.229765696947089, -0.39864447104299205, -0.5586981779937911, 1.2135806247343228, 0.34967642963033446]",20,0.7604166666666666,0.7686567164179104,11,4,0.8125,0.8043478260869565,2,3,0.7708333333333334,0.7849462365591398,2,10
0,1,sbr,2,-,-,-,-,76.24216365814209,"[-1.9553829235571967, 1.769549979476017, 0.35299248767328867, -1.6776323818589851, 0.5294704732061744, 2.4099672160435537, 0.01309423174864899, 0.5173360478313541, -0.14025198137197417, 0.24830385159256096, 0.15586892673656882, -0.3624995180766369, -0.5815230259318224, 1.1559187989110404, 0.35413135187574524]",20,0.7916666666666666,0.7798507462686567,1,4,0.8229166666666666,0.8152173913043478,1,3,0.7916666666666666,0.7849462365591398,0,10
0,1,sbr,5,-,-,-,-,73.53095746040344,"[-2.8818442817627927, 2.753840888584755, 0.2904618577930168, -1.6832219021176882, 0.4777915348744511, 3.311456492186813, 0.05078754643046568, 0.5060510402335391, -0.09912887253243292, 0.1892513557598176, 0.07365664225120462, -0.3170272993977733, -0.6065120876268996, 1.075253606872884, 0.36179163754070115]",20,0.7916666666666666,0.7761194029850746,0,4,0.8229166666666666,0.8152173913043478,0,3,0.7916666666666666,0.7849462365591398,0,0
0,1,sbr,10,-,-,-,-,71.29182004928589,"[-3.589203959345093, 3.4642783891392828, 0.33440250549940403, -1.7266185176762838, 0.45052523822365875, 4.0067339074750885, 0.06301618360234185, 0.49938593685065163, -0.08217179559319754, 0.16109455858188576, 0.03832555331520534, -0.2949760013419815, -0.6217460853869845, 1.038296643168127, 0.36508254087718756]",20,0.7916666666666666,0.7761194029850746,0,4,0.8229166666666666,0.8152173913043478,0,3,0.7916666666666666,0.7849462365591398,0,0
0,1,sbr,100,-,-,-,-,74.90650701522827,"[-5.944223833582151, 5.665508761999232, 0.6246734055430561, -2.008400928286861, 0.43262908007877626, 6.297008704689582, 0.07454113355077104, 0.49963188462913893, -0.06228283943434132, 0.13106971653036711, -0.002602201660042162, -0.26407239952076866, -0.6738042160993962, 1.0080031081346192, 0.36763684535233615]",20,0.7951388888888888,0.7798507462686567,0,4,0.8229166666666666,0.8152173913043478,0,3,0.7916666666666666,0.7849462365591398,0,0
0,1,sbr,500,-,-,-,-,78.16443014144897,"[-7.664312877649766, 7.197545125803487, 0.8819636704098786, -2.2767092794140553, 0.49277912981856664, 7.924378818768874, 0.07312122974385833, 0.5086616722758895, -0.05226288793485548, 0.13824393719033234, 0.0010991438954734815, -0.253711011364369, -0.7198890335205675, 1.0293274611127416, 0.3742339216297319]",20,0.7951388888888888,0.7798507462686567,0,4,0.8229166666666666,0.8152173913043478,0,3,0.78125,0.7741935483870968,0,0
