,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_val_data,accuracy_val_corrected,accuracy_val_modified,violations_val_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found
0,1,sbr,PP,0,-,-,-,536.716863155365,"[[-2.132392661810905, -2.8126901738279524, 1.795810260817243, 3.053025147624807, -0.7131321987734456, -6.487432603722337, -2.9371214125857037, 22.56401034683086, -9.507951927664179, -7.994929706913911, 8.052655837477344, -8.344093260469588, -6.473052861217984, 5.572487536435538], [-6.635625848710122, -2.042761123477637, -2.9980147568596154, 3.937898780477644, 0.6964783218001961, 2.0495514680418423, -3.3267405552824796, -5.582613180068651, 5.897957317852009, 10.709701244103254, -6.9471243638827875, -6.0138755021053605, -5.5779295938980935, 6.879231467296604], [-7.401136481056168, 5.088440503981747, 0.5877675412304465, -3.653401811415734, -2.1559958086374986, 0.2974503944896492, -2.511338422353609, -8.303849661422413, -13.293377364087458, -12.121669036718696, -6.586496209870372, 24.36098757432264, 9.658584325684657, 4.8854369026300075], [-8.144068126466644, -1.069461505661678, 1.5828438276703898, -0.9750684552313547, -0.7736152581947434, 0.8286915619523642, 2.8975375296993766, -7.979428854923042, 6.402200958376571, 5.349505194828805, 4.051384785874845, -8.612415531596909, -8.396312984289356, 7.041906202447731], [-9.636597308737004, 4.7996866146432895, -1.1024142952052944, -1.2091729942677019, 2.481143789074227, -2.4318975402171032, -1.3205647378758205, -7.551000578057848, 7.197616421222054, 4.026710847027198, -4.973512312354766, -8.366950869646969, 2.3061529218118895, 3.7261013654746753]]",38,0.7852631578947369,0.8535469107551488,0,13,0.7987421383647799,0.8698630136986302,0,10,0.710691823899371,0.7583892617449665,0,0
0,1,sbr,0,0,-,-,-,528.9607005119324,"[[-2.132392661810905, -2.8126901738279524, 1.795810260817243, 3.053025147624807, -0.7131321987734456, -6.487432603722337, -2.9371214125857037, 22.56401034683086, -9.507951927664179, -7.994929706913911, 8.052655837477344, -8.344093260469588, -6.473052861217984, 5.572487536435538], [-6.635625848710122, -2.042761123477637, -2.9980147568596154, 3.937898780477644, 0.6964783218001961, 2.0495514680418423, -3.3267405552824796, -5.582613180068651, 5.897957317852009, 10.709701244103254, -6.9471243638827875, -6.0138755021053605, -5.5779295938980935, 6.879231467296604], [-7.401136481056168, 5.088440503981747, 0.5877675412304465, -3.653401811415734, -2.1559958086374986, 0.2974503944896492, -2.511338422353609, -8.303849661422413, -13.293377364087458, -12.121669036718696, -6.586496209870372, 24.36098757432264, 9.658584325684657, 4.8854369026300075], [-8.144068126466644, -1.069461505661678, 1.5828438276703898, -0.9750684552313547, -0.7736152581947434, 0.8286915619523642, 2.8975375296993766, -7.979428854923042, 6.402200958376571, 5.349505194828805, 4.051384785874845, -8.612415531596909, -8.396312984289356, 7.041906202447731], [-9.636597308737004, 4.7996866146432895, -1.1024142952052944, -1.2091729942677019, 2.481143789074227, -2.4318975402171032, -1.3205647378758205, -7.551000578057848, 7.197616421222054, 4.026710847027198, -4.973512312354766, -8.366950869646969, 2.3061529218118895, 3.7261013654746753]]",38,0.7810526315789473,0.8489702517162472,6,13,0.7924528301886793,0.863013698630137,1,10,0.7044025157232704,0.7516778523489933,3,10
0,1,sbr,1,0,-,-,-,505.55295968055725,"[[-1.8046258067855465, -2.8052569770576037, 1.8017252581526113, 3.0145465617092717, -0.7149871667750165, -6.485537577235065, -2.939233845390274, 21.023293383556137, -8.820207000828969, -7.384922335175997, 7.729871050676876, -7.6812742643379135, -5.922933136067485, 5.250497840905439], [-6.120433835734681, -2.04614540642803, -3.00733100806279, 3.9701423578618864, 0.6952770776687986, 2.052190422700616, -3.330649221886487, -5.088190707157736, 5.383139469527946, 10.198603864314835, -6.322560181170475, -5.508793859876641, -5.1462985384522, 6.362622197843033], [-6.994766153483867, 5.050730071424713, 0.5837268293578889, -3.6421930468443957, -2.1604819854162134, 0.33243676275120554, -2.5350691167924686, -7.673709461310477, -12.296781824036037, -11.222703165698196, -6.069691801475556, 22.460728476106652, 9.2892631386631, 4.5166364648414765], [-7.617310160976146, -1.0075188336555174, 1.504901545337528, -0.9205842300901954, -0.7106058495765925, 0.7781303963802705, 2.7521510190481, -7.460447701310683, 5.918543121076097, 4.880897354144771, 3.5910809412853246, -8.096451991268909, -7.87959161237289, 7.426562629685069], [-9.24410133653986, 4.801075292409607, -1.0908298135187855, -1.222528811733587, 2.4785212829346386, -2.4413537407001256, -1.320851181810955, -6.810078212682313, 6.808090655591931, 3.636828980147529, -4.545037872170062, -7.586380958837239, 1.9134580586674632, 3.3376105200635227]]",38,0.783157894736842,0.851258581235698,2,13,0.7924528301886793,0.863013698630137,1,10,0.710691823899371,0.7583892617449665,0,10
0,1,sbr,2,0,-,-,-,517.2122082710266,"[[-2.4138088171195116, -2.818147026928886, 1.8157681102763785, 3.0389336421211994, -0.7216404996390787, -6.468807922949863, -2.9427151476753917, 23.983003144994978, -10.020279258416096, -8.53188660402486, 8.33728962375398, -9.02352340857177, -7.013521092754962, 5.857814981263038], [-7.140087960976129, -2.044132166692524, -2.9931031733394553, 3.9517593061789227, 0.694891810461841, 2.048984626073376, -3.321959810929014, -6.0755414031176995, 6.397928219156834, 11.210115316228823, -7.564546083796478, -6.492839772647246, -5.989181887498707, 7.37710067962989], [-7.487116921836897, 5.063607850523547, 0.5713512069739404, -3.645713598962519, -2.165005917446593, 0.3279692393184193, -2.524606767293614, -8.819755292389873, -13.723743561425998, -12.670153329102599, -6.929817578361072, 25.882533777960635, 9.775957749612775, 4.99864746268386], [-8.277061904859746, -0.9384713424534563, 1.417832981653472, -0.855994702200357, -0.6412524403900293, 0.7208986309337755, 2.566623250818214, -8.802548903080542, 6.64072319100906, 5.620051569210356, 4.339348193381593, -9.507426968092302, -9.273219886350395, 8.707735168187861], [-10.013137554815968, 4.807828573846506, -1.1062686300887832, -1.211210949170691, 2.4801220974801574, -2.4430067678013105, -1.3238364075311218, -8.26799179196924, 7.576072524689385, 4.404879868538333, -5.391539552790222, -9.121404808415267, 2.6857505464211444, 4.10392854762295]]",38,0.7810526315789473,0.8489702517162472,1,13,0.7987421383647799,0.8698630136986302,0,10,0.710691823899371,0.7583892617449665,0,10
0,1,sbr,5,0,-,-,-,533.3961279392242,"[[-1.9484483357301476, -2.8010814339787964, 1.7999549207518177, 3.023742015977364, -0.7181148450581881, -6.47212312125749, -2.9398928030410687, 21.770835822685616, -9.055088815336266, -7.66604101902444, 7.870891369465342, -8.047002972225108, -6.21516179385824, 5.386395487641371], [-6.387455607539336, -2.0452015776873904, -2.998898512443014, 3.9606122415688203, 0.69259215010583, 2.0450981296816466, -3.3244980061348866, -5.351667689531402, 5.650249888060077, 10.463796843767444, -6.650801899382734, -5.762591666484857, -5.3691560402461365, 6.628999295261388], [-6.974726623600077, 5.054275160907042, 0.5776113970383869, -3.64099657346381, -2.167871501334489, 0.33608815106221973, -2.530584012710865, -7.947497844053117, -12.327668644350108, -11.42373852115038, -6.241166840840469, 23.19545323953989, 9.271585109153328, 4.493874446985775], [-7.5269612683873, -0.8569463480209086, 1.333115191080888, -0.782988342938937, -0.5604074385997148, 0.6519852274263437, 2.3361135590798625, -7.925715213553, 5.966858186678989, 4.965760208539485, 3.695724926063613, -8.68569077718525, -8.452971134313374, 8.904459875854624], [-9.444042523825534, 4.798916655131346, -1.0896908638723646, -1.2198096502641431, 2.477156557951471, -2.4428331816133233, -1.3231271911869502, -7.189368395856269, 7.011682156593715, 3.8407083508153144, -4.784156039763528, -7.985211217204857, 2.1166908442431724, 3.541607466652988]]",38,0.7789473684210526,0.8466819221967964,1,13,0.7987421383647799,0.8698630136986302,0,10,0.710691823899371,0.7583892617449665,0,10
0,1,sbr,10,0,-,-,-,528.3419964313507,"[[-1.8604139206419383, -2.8046801223725053, 1.8009988868601146, 3.028228173856117, -0.7157250172961797, -6.482737359224581, -2.939506338293527, 21.305628542571725, -8.877021783403903, -7.506218157133425, 7.783733074719003, -7.821812801073039, -6.049084399175217, 5.3014637052020515], [-6.236369779596763, -2.0445782612948706, -3.001441185249988, 3.9573073252600777, 0.6945981193969342, 2.048465239935741, -3.322959651936566, -5.195512262452271, 5.496776653880845, 10.30991256061072, -6.435948493838675, -5.619327276878833, -5.273867195965668, 6.475813521590632], [-6.86164841692294, 5.0650930918147585, 0.5841376927552056, -3.642796893037082, -2.1640748459523236, 0.32327087633497026, -2.5267065314766533, -7.763218740266424, -11.983246174504885, -11.132159866926312, -6.102357951250862, 22.598288929165413, 9.145545831539488, 4.370017670541536], [-7.265366887928242, -0.820821421466193, 1.2867565020626281, -0.739879522197033, -0.5258067991037982, 0.6248709890183716, 2.224603419515643, -7.823402053511239, 5.744747660488628, 4.75268145421652, 3.486970510146982, -8.515690679928147, -8.28061012504999, 9.369486879611024], [-9.322385605112071, 4.7988845083256, -1.0945378443871525, -1.2172918950003977, 2.478323385715406, -2.4390524609758173, -1.3221587740227048, -6.955595515157759, 6.888422910324521, 3.71748330048035, -4.648699127189147, -7.737668925510642, 1.9946958043485605, 3.417906213362395]]",38,0.7810526315789473,0.8489702517162472,0,13,0.7987421383647799,0.8698630136986302,0,10,0.710691823899371,0.7583892617449665,0,10
0,1,sbr,50,0,-,-,-,585.9648566246033,"[[-1.9760374495084776, -2.813436613184285, 1.8169191541854965, 3.028156535324725, -0.714329222156709, -6.492266651708267, -2.9422229764828725, 21.9065623216897, -9.041142391676305, -7.735026274796379, 7.90079057856253, -8.132199753196266, -6.287786836332856, 5.422762984113534], [-6.463514626701201, -2.044321572826065, -3.0038068687252215, 3.952736245679081, 0.6962873458617577, 2.0533496883104365, -3.3239817309957593, -5.418144029276124, 5.722654903439206, 10.535790506269098, -6.736857092654745, -5.832718571701609, -5.446724679214084, 6.702679769889499], [-6.9721331478668205, 5.076664572044789, 0.5802303595061696, -3.651904600937469, -2.157733038047567, 0.3116340606500439, -2.5159826640488543, -8.06074243684331, -12.163404791348128, -11.46218882141167, -6.34563335152046, 23.35526347036131, 9.240697706504639, 4.467567515608841], [-7.206870280902814, -0.790074522142785, 1.239663082824448, -0.7031336685761321, -0.4997525381655679, 0.5983906165506807, 2.1255940382046896, -8.386523541874128, 5.72770762081569, 4.74341454114674, 3.4799656744241583, -8.982024946036379, -8.73471452678903, 10.964558641810058], [-9.495945464790001, 4.80568299692581, -1.103030860063249, -1.2124052892739623, 2.481573444209269, -2.4357790520705844, -1.3279700152028588, -7.272859591481237, 7.0585409691902665, 3.8873329026936267, -4.845751627500974, -8.065836279445389, 2.1653292346514235, 3.587529158034112]]",38,0.7810526315789473,0.8489702517162472,0,13,0.7987421383647799,0.8698630136986302,0,10,0.7169811320754716,0.7651006711409396,0,10
0,1,sbr,100,0,-,-,-,609.9859488010406,"[[-1.6705299080823262, -2.813131762770422, 1.7805751603883007, 3.0414996261724703, -0.715641039601229, -6.463721160182589, -2.946598313517222, 20.419490830390888, -8.406711898138182, -7.166648599135312, 7.597506936474466, -7.472698744086739, -5.7497396837528045, 5.119616576888825], [-5.980703793336654, -2.043568985685392, -2.9990619838543875, 3.9544773005300238, 0.6940086968484215, 2.0487063636282317, -3.327447375672332, -4.936572883021085, 5.242617853610096, 10.055762796736708, -6.119523075288045, -5.35238053573525, -5.050350749973444, 6.222645307304099], [-6.682882138662883, 5.083821227836822, 0.5875175081282137, -3.645011048091066, -2.1652058320809298, 0.314501380982888, -2.5193958080099135, -7.472656111696965, -11.27210739099864, -10.672980791581082, -5.926210568636554, 21.56584721393024, 8.949026609767069, 4.172654257127105], [-6.749671121935007, -0.7870709233820374, 1.2454321770427135, -0.7144942587245805, -0.5011956234450196, 0.58958767873825, 2.1188042636573723, -7.93049434071338, 5.276697134081453, 4.292296551354035, 3.0302049372527424, -8.421668461810457, -8.17782733671591, 11.213173575899066], [-9.106422710047452, 4.80278697357244, -1.095518529484467, -1.217221000485139, 2.479620530338286, -2.4387180087845977, -1.3267564543655994, -6.555029234773273, 6.671386646523216, 3.5005613555116324, -4.394543416846616, -7.289644111360753, 1.7779783702658778, 3.2009370051977344]]",38,0.7810526315789473,0.8489702517162472,0,13,0.7987421383647799,0.8698630136986302,0,10,0.7169811320754716,0.7651006711409396,0,10
0,1,sl,PP,0,-,-,-,525.7693271636963,"[[-2.132392661810905, -2.8126901738279524, 1.795810260817243, 3.053025147624807, -0.7131321987734456, -6.487432603722337, -2.9371214125857037, 22.56401034683086, -9.507951927664179, -7.994929706913911, 8.052655837477344, -8.344093260469588, -6.473052861217984, 5.572487536435538], [-6.635625848710122, -2.042761123477637, -2.9980147568596154, 3.937898780477644, 0.6964783218001961, 2.0495514680418423, -3.3267405552824796, -5.582613180068651, 5.897957317852009, 10.709701244103254, -6.9471243638827875, -6.0138755021053605, -5.5779295938980935, 6.879231467296604], [-7.401136481056168, 5.088440503981747, 0.5877675412304465, -3.653401811415734, -2.1559958086374986, 0.2974503944896492, -2.511338422353609, -8.303849661422413, -13.293377364087458, -12.121669036718696, -6.586496209870372, 24.36098757432264, 9.658584325684657, 4.8854369026300075], [-8.144068126466644, -1.069461505661678, 1.5828438276703898, -0.9750684552313547, -0.7736152581947434, 0.8286915619523642, 2.8975375296993766, -7.979428854923042, 6.402200958376571, 5.349505194828805, 4.051384785874845, -8.612415531596909, -8.396312984289356, 7.041906202447731], [-9.636597308737004, 4.7996866146432895, -1.1024142952052944, -1.2091729942677019, 2.481143789074227, -2.4318975402171032, -1.3205647378758205, -7.551000578057848, 7.197616421222054, 4.026710847027198, -4.973512312354766, -8.366950869646969, 2.3061529218118895, 3.7261013654746753]]",38,0.7852631578947369,0.8535469107551488,0,13,0.7987421383647799,0.8698630136986302,0,10,0.710691823899371,0.7583892617449665,0,0
0,1,sl,0,0,-,-,-,530.4396471977234,"[[-2.132392661810905, -2.8126901738279524, 1.795810260817243, 3.053025147624807, -0.7131321987734456, -6.487432603722337, -2.9371214125857037, 22.56401034683086, -9.507951927664179, -7.994929706913911, 8.052655837477344, -8.344093260469588, -6.473052861217984, 5.572487536435538], [-6.635625848710122, -2.042761123477637, -2.9980147568596154, 3.937898780477644, 0.6964783218001961, 2.0495514680418423, -3.3267405552824796, -5.582613180068651, 5.897957317852009, 10.709701244103254, -6.9471243638827875, -6.0138755021053605, -5.5779295938980935, 6.879231467296604], [-7.401136481056168, 5.088440503981747, 0.5877675412304465, -3.653401811415734, -2.1559958086374986, 0.2974503944896492, -2.511338422353609, -8.303849661422413, -13.293377364087458, -12.121669036718696, -6.586496209870372, 24.36098757432264, 9.658584325684657, 4.8854369026300075], [-8.144068126466644, -1.069461505661678, 1.5828438276703898, -0.9750684552313547, -0.7736152581947434, 0.8286915619523642, 2.8975375296993766, -7.979428854923042, 6.402200958376571, 5.349505194828805, 4.051384785874845, -8.612415531596909, -8.396312984289356, 7.041906202447731], [-9.636597308737004, 4.7996866146432895, -1.1024142952052944, -1.2091729942677019, 2.481143789074227, -2.4318975402171032, -1.3205647378758205, -7.551000578057848, 7.197616421222054, 4.026710847027198, -4.973512312354766, -8.366950869646969, 2.3061529218118895, 3.7261013654746753]]",38,0.7810526315789473,0.8489702517162472,6,13,0.7924528301886793,0.863013698630137,1,10,0.7044025157232704,0.7516778523489933,3,10
