,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_val_data,accuracy_val_corrected,accuracy_val_modified,violations_val_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found
0,1,sbr,PP,0,-,-,-,480.35475158691406,"[[-4.364868591342713, 3.3117885042064903, 6.83660051078501, 1.4450978012898876, -3.2047943255820197, -14.560278372100218, -0.12802276942514423, 20.23892971985321, -9.63827862856213, -6.929766854496393, 9.590847031287993, -8.33008343404751, -6.890583002656422, 3.59419191240611], [-7.509739416313592, -2.8169038524402206, -0.38914118524753993, 3.2425140254310945, 0.7450553227756751, 3.690036085606871, -1.5312842978106342, -4.11518982867033, 5.064187039295752, 9.19237246535338, -6.143468488643973, -5.841124115189343, -5.760155460711639, 6.093742090364683], [-14.993735954342828, 12.523061312922493, 4.307224692418078, -11.118461741267302, 0.7009550729042376, -0.18878314442939653, 3.5761770233654024, -7.367203905753178, -12.020305420446492, -10.917807932489357, -6.8810859698445155, 23.9488186907004, 5.156392486736472, -0.9124495675077502], [-6.205577359142236, -1.3469500013929088, -0.7363744293546232, -0.9124036378769359, -0.42963076432500696, 0.2812837610400088, 2.0033832223857964, -6.698612472250213, 6.167518786882714, 5.61223228180383, 3.062583460439621, -7.7695114819913575, -7.596924692765427, 7.016993406036564], [-6.631174165784576, 2.4039398378812877, -0.3995585217391046, -1.4096679123332516, 1.4225692152679814, -0.8422718469142264, -2.492988596036672, -4.735711915175122, 6.451386798388216, 3.4259710400164964, -5.564059113547429, -6.781980562733469, 2.819214236228554, 3.753978867957583]]",31,0.7789473684210526,0.8333333333333334,0,14,0.7610062893081762,0.8344827586206897,0,15,0.7861635220125787,0.8680555555555556,0,0
0,1,sbr,0,0,-,-,-,474.0336036682129,"[[-4.364868591342713, 3.3117885042064903, 6.83660051078501, 1.4450978012898876, -3.2047943255820197, -14.560278372100218, -0.12802276942514423, 20.23892971985321, -9.63827862856213, -6.929766854496393, 9.590847031287993, -8.33008343404751, -6.890583002656422, 3.59419191240611], [-7.509739416313592, -2.8169038524402206, -0.38914118524753993, 3.2425140254310945, 0.7450553227756751, 3.690036085606871, -1.5312842978106342, -4.11518982867033, 5.064187039295752, 9.19237246535338, -6.143468488643973, -5.841124115189343, -5.760155460711639, 6.093742090364683], [-14.993735954342828, 12.523061312922493, 4.307224692418078, -11.118461741267302, 0.7009550729042376, -0.18878314442939653, 3.5761770233654024, -7.367203905753178, -12.020305420446492, -10.917807932489357, -6.8810859698445155, 23.9488186907004, 5.156392486736472, -0.9124495675077502], [-6.205577359142236, -1.3469500013929088, -0.7363744293546232, -0.9124036378769359, -0.42963076432500696, 0.2812837610400088, 2.0033832223857964, -6.698612472250213, 6.167518786882714, 5.61223228180383, 3.062583460439621, -7.7695114819913575, -7.596924692765427, 7.016993406036564], [-6.631174165784576, 2.4039398378812877, -0.3995585217391046, -1.4096679123332516, 1.4225692152679814, -0.8422718469142264, -2.492988596036672, -4.735711915175122, 6.451386798388216, 3.4259710400164964, -5.564059113547429, -6.781980562733469, 2.819214236228554, 3.753978867957583]]",31,0.7768421052631579,0.831081081081081,4,14,0.7610062893081762,0.8344827586206897,0,15,0.7861635220125787,0.8680555555555556,0,10
0,1,sbr,1,0,-,-,-,469.60904693603516,"[[-4.3533879412996, 3.313092215155001, 6.82562221142082, 1.459048090194525, -3.2010985003545813, -14.552443362249253, -0.1303726058772763, 20.20368291608488, -9.580865769017535, -6.922204103110962, 9.575796371728327, -8.329808403734164, -6.879046256190479, 3.5786342561224456], [-7.525435164036384, -2.8158483323473265, -0.386745511063264, 3.240118806142525, 0.748514468737139, 3.6869880046455568, -1.5321736284831904, -4.13540696857183, 5.0786553794643465, 9.207300797181604, -6.154009593026051, -5.851680483520956, -5.7793366140180815, 6.108428199158833], [-14.932253178259062, 12.518827336835576, 4.304321230668789, -11.112214721589265, 0.6946247845563783, -0.18749542087361393, 3.5700010619018765, -7.384855472202013, -11.856385136947893, -10.869816824466124, -6.815321099765162, 23.85121418870372, 5.104686839619874, -0.9625359959747385], [-6.231468309695416, -1.307721352935967, -0.6855781351400374, -0.8672115705861154, -0.40579654074173643, 0.2776257728572262, 1.9170368483615388, -6.885983706779184, 6.181265238557788, 5.627848802943194, 3.1013941217748773, -8.158469028987628, -7.960550040326893, 7.8627436981857235], [-6.643811477699295, 2.4046851807952367, -0.3957739681553812, -1.4092617457030392, 1.422700906448178, -0.8426922698180428, -2.492443638301454, -4.76017857564301, 6.46192466939216, 3.4367122841375664, -5.5693962689552565, -6.806821842575898, 2.828976891724837, 3.7642327776195743]]",31,0.7768421052631579,0.831081081081081,0,14,0.7610062893081762,0.8344827586206897,0,15,0.779874213836478,0.8611111111111112,0,10
0,1,sbr,2,0,-,-,-,586.3579034805298,"[[-5.044073030590144, 3.3601834175908216, 6.863959221820234, 1.4319496413814155, -3.2123420686710435, -14.624652596749184, -0.14006906261083893, 22.240342025760228, -10.576781340767026, -7.813498088023912, 10.281825460477156, -9.52066404671779, -7.913814808036639, 4.2574769809122], [-8.192540383973332, -2.808042565804429, -0.392624164394579, 3.2352470758867793, 0.7557653758260787, 3.688875344601816, -1.5180259758908392, -4.679010227132405, 5.730182644419654, 9.85775307154392, -6.876429533185029, -6.532337143210359, -6.45301187248891, 6.757761296939209], [-15.112192497684049, 12.41073998767587, 4.207389508352303, -11.000313438603888, 0.7143681612381969, -0.10606095434436674, 3.5261939312948383, -9.056961772557338, -13.069496525599936, -12.261220012336583, -7.5689855595665145, 28.157056245354518, 5.369023150800652, -0.6846491791926295], [-6.772611345298923, -1.274850822931675, -0.6345053653104269, -0.8222631210213048, -0.38084257816663236, 0.2812282559859456, 1.8166230733634576, -7.768994026264522, 6.720493754743559, 6.168607644962191, 3.6617027375655202, -9.35902001459976, -9.122505775331604, 8.925791957458417], [-7.088196986246448, 2.4072466288685237, -0.3990715273360462, -1.3931228696226932, 1.4248614170182434, -0.841341522447417, -2.48885614793896, -5.456982024961493, 6.898577967074994, 3.8743847124997557, -6.271024388124806, -7.6017759149903945, 3.2671554502942812, 4.199085317791175]]",31,0.7726315789473684,0.8265765765765766,0,14,0.7610062893081762,0.8344827586206897,0,15,0.779874213836478,0.8611111111111112,0,10
0,1,sbr,5,0,-,-,-,567.1102917194366,"[[-5.0639392137251145, 3.365620792407631, 6.869172848472128, 1.4231426022890188, -3.2139035668938294, -14.638057889688634, -0.1374581392624829, 22.308242318900284, -10.583649367101993, -7.859899142109814, 10.303596241662834, -9.559294862301739, -7.947680696376018, 4.27649977077503], [-8.229218887528338, -2.8113650319272425, -0.39332215042805774, 3.2330245690894346, 0.7531721089865204, 3.6888811111113964, -1.5205120671311128, -4.715073976862303, 5.77280622141785, 9.90032828158277, -6.9116281091936385, -6.569939624642961, -6.496337627174045, 6.801309299979979], [-15.082945509450706, 12.409753678292548, 4.202341497717788, -11.015778830443168, 0.7117541894285806, -0.10225219044081175, 3.5081658028622047, -9.127629288882385, -12.957296072128637, -12.324157340852159, -7.610554882992442, 28.28027347911386, 5.354010269759983, -0.6950377031994704], [-6.758590441831268, -1.2319046674394385, -0.5643299101040853, -0.7780539482294239, -0.3494394345992422, 0.2815957901167508, 1.6865910417551102, -7.845333655936375, 6.706899571707781, 6.156320747752537, 3.675117390858456, -9.716739208672896, -9.474362927126627, 9.744989010904934], [-7.111975481261623, 2.4055311476706724, -0.39577776408546866, -1.4079308294573325, 1.4236196953667053, -0.8421254984414356, -2.491943882336507, -5.498526077952004, 6.928161848273016, 3.902957527043501, -6.310218987958645, -7.653336173987455, 3.2952037797075002, 4.230211179097678]]",31,0.7726315789473684,0.8265765765765766,0,14,0.7610062893081762,0.8344827586206897,0,15,0.779874213836478,0.8611111111111112,0,10
0,1,sbr,10,0,-,-,-,593.2438728809357,"[[-5.048021450939592, 3.3721050899011926, 6.86909299700172, 1.420405712184415, -3.2171311290713556, -14.63960985674874, -0.14194533484061891, 22.24349469687688, -10.535556311480907, -7.847996630236762, 10.291480001333689, -9.531566983327373, -7.92773582657963, 4.260856113112692], [-8.217613941386304, -2.811164697766543, -0.39337815960100625, 3.235719421342918, 0.7526591350750101, 3.6867473054850195, -1.5234788611290755, -4.709685250398053, 5.763429216949052, 9.891245042582876, -6.904716790416105, -6.558688056526121, -6.487160997864407, 6.791952137017549], [-15.086407570856002, 12.406365575042638, 4.202510528638404, -11.014439015435908, 0.7110753108345421, -0.100635837404758, 3.5082490056213076, -9.085298508247016, -12.934197244355127, -12.351736212247372, -7.644170020883216, 28.26996605633288, 5.359425088851175, -0.6890123688256854], [-6.589404844324388, -1.2121151808350834, -0.5319308782082551, -0.7585519589942964, -0.334998214318775, 0.2810306258214737, 1.6254285029248317, -7.97466573933516, 6.539098582086234, 5.989079811333011, 3.5192716779880437, -9.554376737974174, -9.346156000921905, 10.249310032149328], [-7.106314659324661, 2.406316798129214, -0.3954044984232449, -1.408620617677986, 1.4238628895200875, -0.8424788921440762, -2.491569170674244, -5.492341349622871, 6.921663331160035, 3.896433308756673, -6.307419233477498, -7.638160441532203, 3.2884604392013133, 4.223631506436684]]",31,0.7726315789473684,0.8265765765765766,0,14,0.7610062893081762,0.8344827586206897,0,15,0.779874213836478,0.8611111111111112,0,10
0,1,sbr,50,0,-,-,-,519.7464396953583,"[[-4.394137769269107, 3.305511470619077, 6.856039574032072, 1.4377021792917635, -3.190046176664463, -14.53927236532009, -0.12013976117102941, 20.232268067451606, -9.52446520153509, -7.006047933301956, 9.60030545585376, -8.375031261163942, -6.932055074652309, 3.6056005524348453], [-7.608594491785917, -2.8140454087232367, -0.3951033482312001, 3.2484078180604827, 0.7533181106124925, 3.695149295772353, -1.5233234075315012, -4.203340036783875, 5.150572396332022, 9.2796643880512, -6.29681557452926, -5.89539551729111, -5.8188240441140024, 6.1784882592374295], [-14.8268357964803, 12.470691812459343, 4.235102636373211, -11.022079377689884, 0.716137879337679, -0.20625150463132946, 3.541015060153714, -7.545234589361533, -11.402267851856871, -10.900643318233929, -6.904911269457692, 23.871072608206624, 5.062489451258474, -1.0032553813179819], [-5.898732910084675, -1.197798747141238, -0.5012360041547163, -0.7405687593358399, -0.3251099006454326, 0.27990552854134526, 1.573622852948813, -7.675171530857504, 5.85167602735579, 5.302208007656794, 2.840586867671451, -8.766671654915445, -8.609741330786912, 11.162028822330287], [-6.677051064621659, 2.4049189036391314, -0.4162740140053803, -1.4013978496906139, 1.4222025826448108, -0.8412026033010772, -2.5013369781154524, -4.836680262794333, 6.505251860809854, 3.4801849463504992, -5.657770067608334, -6.850972228699439, 2.875392775475363, 3.8076680177718]]",31,0.7726315789473684,0.8265765765765766,0,14,0.7610062893081762,0.8344827586206897,0,15,0.779874213836478,0.8611111111111112,0,10
0,1,sbr,100,0,-,-,-,649.630429983139,"[[-4.616660757685741, 3.326361509459235, 6.899877830239315, 1.431080833456161, -3.195873869746821, -14.594435011493635, -0.07396041013787844, 20.80749553779958, -9.801147025965108, -7.26333228000496, 9.801981182899002, -8.7193897409368, -7.221257557002926, 3.783663732382681], [-7.823367627540175, -2.8136061450396523, -0.3838281715493242, 3.230778922596635, 0.7500813248540522, 3.698003622778519, -1.5328347755590677, -4.374566264208393, 5.370509705812009, 9.497945279581902, -6.558211641140454, -6.123052055004948, -6.033235118031252, 6.401294343121499], [-14.846237434805126, 12.46111048088867, 4.1926158107577285, -11.00571968301423, 0.6855830664539515, -0.14600711440418102, 3.4985028449853925, -8.015626062127865, -11.66604039437248, -11.261567856051597, -7.127865875167775, 25.044935031010905, 5.120731428573377, -0.9392204400626613], [-5.94538654250349, -1.1970172692486682, -0.4923462024270501, -0.745891497030544, -0.3282918829211813, 0.2765538187398082, 1.574405859834533, -8.125269619584087, 5.8982260775030575, 5.348349240707521, 2.889030855863186, -9.012134817487874, -8.848761013603513, 11.90678549958473], [-6.761185604052489, 2.3983130046738577, -0.4043144362671902, -1.4095579733790065, 1.4175938317148784, -0.8424286167207398, -2.5029546751161424, -4.999297041622517, 6.596113135877439, 3.5705253493231264, -5.801973945068261, -6.98760065197644, 2.9652748346688353, 3.9005238835817666]]",31,0.7726315789473684,0.8265765765765766,0,14,0.7610062893081762,0.8344827586206897,0,15,0.779874213836478,0.8611111111111112,0,10
0,1,sl,PP,0,-,-,-,460.51827812194824,"[[-4.364868591342713, 3.3117885042064903, 6.83660051078501, 1.4450978012898876, -3.2047943255820197, -14.560278372100218, -0.12802276942514423, 20.23892971985321, -9.63827862856213, -6.929766854496393, 9.590847031287993, -8.33008343404751, -6.890583002656422, 3.59419191240611], [-7.509739416313592, -2.8169038524402206, -0.38914118524753993, 3.2425140254310945, 0.7450553227756751, 3.690036085606871, -1.5312842978106342, -4.11518982867033, 5.064187039295752, 9.19237246535338, -6.143468488643973, -5.841124115189343, -5.760155460711639, 6.093742090364683], [-14.993735954342828, 12.523061312922493, 4.307224692418078, -11.118461741267302, 0.7009550729042376, -0.18878314442939653, 3.5761770233654024, -7.367203905753178, -12.020305420446492, -10.917807932489357, -6.8810859698445155, 23.9488186907004, 5.156392486736472, -0.9124495675077502], [-6.205577359142236, -1.3469500013929088, -0.7363744293546232, -0.9124036378769359, -0.42963076432500696, 0.2812837610400088, 2.0033832223857964, -6.698612472250213, 6.167518786882714, 5.61223228180383, 3.062583460439621, -7.7695114819913575, -7.596924692765427, 7.016993406036564], [-6.631174165784576, 2.4039398378812877, -0.3995585217391046, -1.4096679123332516, 1.4225692152679814, -0.8422718469142264, -2.492988596036672, -4.735711915175122, 6.451386798388216, 3.4259710400164964, -5.564059113547429, -6.781980562733469, 2.819214236228554, 3.753978867957583]]",31,0.7789473684210526,0.8333333333333334,0,14,0.7610062893081762,0.8344827586206897,0,15,0.7861635220125787,0.8680555555555556,0,0
0,1,sl,0,0,-,-,-,468.2089445590973,"[[-4.364868591342713, 3.3117885042064903, 6.83660051078501, 1.4450978012898876, -3.2047943255820197, -14.560278372100218, -0.12802276942514423, 20.23892971985321, -9.63827862856213, -6.929766854496393, 9.590847031287993, -8.33008343404751, -6.890583002656422, 3.59419191240611], [-7.509739416313592, -2.8169038524402206, -0.38914118524753993, 3.2425140254310945, 0.7450553227756751, 3.690036085606871, -1.5312842978106342, -4.11518982867033, 5.064187039295752, 9.19237246535338, -6.143468488643973, -5.841124115189343, -5.760155460711639, 6.093742090364683], [-14.993735954342828, 12.523061312922493, 4.307224692418078, -11.118461741267302, 0.7009550729042376, -0.18878314442939653, 3.5761770233654024, -7.367203905753178, -12.020305420446492, -10.917807932489357, -6.8810859698445155, 23.9488186907004, 5.156392486736472, -0.9124495675077502], [-6.205577359142236, -1.3469500013929088, -0.7363744293546232, -0.9124036378769359, -0.42963076432500696, 0.2812837610400088, 2.0033832223857964, -6.698612472250213, 6.167518786882714, 5.61223228180383, 3.062583460439621, -7.7695114819913575, -7.596924692765427, 7.016993406036564], [-6.631174165784576, 2.4039398378812877, -0.3995585217391046, -1.4096679123332516, 1.4225692152679814, -0.8422718469142264, -2.492988596036672, -4.735711915175122, 6.451386798388216, 3.4259710400164964, -5.564059113547429, -6.781980562733469, 2.819214236228554, 3.753978867957583]]",31,0.7768421052631579,0.831081081081081,4,14,0.7610062893081762,0.8344827586206897,0,15,0.7861635220125787,0.8680555555555556,0,10
