,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,370.4021543408657,9061.125908851624,936
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,111.9468585091328,8009.791108369827,700
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,252.21424253853903,8904.831542253494,867
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,1608.4589989517142,8272.174889564514,892
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,359.2415548412596,8942.059311151505,858
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,2033.270712824849,9486.466930866241,815
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,332.2982636711235,4556.071338653564,400
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,890.8759637296228,6805.723897218704,700
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,1006.1710118625663,8508.779070615768,833
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,472.01952885193225,5651.455666542053,500
0,1,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,553.9471717396398,8538.776068925858,827
0,2,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,366.1790562781588,9000.519154310226,763
0,3,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,387.1851601482145,9066.161010980606,755
0,4,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,201.2611465608491,7582.269160747528,600
0,5,[0.1],"[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,657.5152253001205,8807.760089874268,753
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,1871.123649779713,9967.630599737167,914
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,500.99191226019127,8754.182169914246,929
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,642.5642088003444,8716.89104104042,952
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,511.6789964576375,9322.249143838882,881
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,311.441831833734,8789.16488981247,860
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,308.6879781452008,8973.049311637878,700
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,1299.752230748884,8875.076233148575,800
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,1086.576172772005,7561.820331335068,700
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,976.4044479311373,8572.7957406044,800
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",1,5,10,960.1896139847544,9224.87366271019,881
0,1,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1689.8246568805012,5430.985090970993,400
0,2,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,381.5010557167282,6052.849202156067,500
0,3,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1084.323481431849,7237.833034515381,600
0,4,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1906.8678091566446,10261.91987323761,790
0,5,"[0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",2,5,10,1069.8235434429664,8232.716812849045,600
0,1,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,479.0630646019421,11121.169570922852,862
0,2,"[0.3, 0.2, 0.1]","[-0.008243927321455928, 0.0056115494666502804, 0]",0.5,5,10,387.8003592915304,10086.101119279861,887
