,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,total_mse_train,custom_metric_train_1,custom_metric_train_2,violations_train_prediction,violations_val_data,total_mse_val,custom_metric_val_1,custom_metric_val_2,violations_val_prediction,violations_test_data,total_mse_test,custom_metric_test_1,custom_metric_test_2,violations_test_prediction,counter_examples_found
0,1,0,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,122.02760887145996,"[[3.9241835287590927, 6.813177698411745, 0.9211774097519114, 2.7051203163196385, 2.399591552714881, 4.465106758313879, 0.5587226252898202, 0.5491049738617219, 21.08761927897145, 4.208565233360296, 1.3163377268655834, -1.822991576184448, -1.1949013627172023, 30.825486823885054], [0.42847588785071233, 0.6826664156615126, -0.7345823267232869, 0.4471128927496215, 0.9267693948330682, 0.47757736257758826, -1.0880870620283138, -0.08140931437949211, 0.3086519364251025, 1.177102245835014, 0.16625337004363555, -0.6929110678608179, -0.36574974037816993, 4.803093030376552], [0.28096419480778595, -0.08991672910725387, 0.8357608192868381, -0.12749800270911443, -0.9319154356082117, 0.04812357792774061, 0.36731362513762245, -0.059787229141147126, -0.1097857932345649, 0.9178700554924497, 0.1564313347116996, -0.5191049393607644, -0.016344729260521065, 4.161651478155393], [0.056235293399039675, 2.272078352675019, 2.220911958242828, 5.85545036517734, 9.929311180985152, -0.9836695849421111, 2.6312496547404303, -0.296925864146516, -0.22470868667398042, -1.645616466071495, 0.051423483222590785, 0.43144535277519186, -0.28422181561344534, 32.821299934113], [-0.04520412877945108, 1.7626630307693674, -3.567528058320219, 2.1316943176215073, -1.5612646289805128, 0.15773811857804151, 0.5333008359100526, -0.13515021158641338, -0.9283567087258959, 0.8769328707653703, 0.2829919138152065, -0.19736815108721223, -0.22013982500761686, 13.60436382477639]]",512,33.76083143065198,-,-,506,173,30.387485488569872,-,-,164,177,52.3960848820346,-,-,164,10
0,1,1,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,273.0791072845459,"[[3.5383209497102994, 6.600676642427129, 1.1014258586508656, 2.679172922687454, 2.342887590736994, 4.3846821684277515, 0.49625639946849975, 0.5549647038814485, 20.802624543507534, 4.00942721614354, 1.286066433277509, -1.7624570982975565, -1.1691090717913901, 32.238226427678676], [-0.012346582251214443, 0.4589241596319188, -0.5926820902934036, 0.43957868971893804, 0.8083699552323343, 0.3483812753705783, -1.0878902881888584, -0.04029290582195635, 0.04044532102055232, 0.8784250086670349, 0.12898597602375853, -0.584833604477467, -0.3178457913861472, 6.269450280466792], [-0.10493459671900453, -0.30243928732204645, 1.0158260356778595, -0.15352105384941836, -0.9884413354671683, -0.03225364999217967, 0.3047822413273494, -0.05389214893930002, -0.3949569847010488, 0.7187983727741205, 0.12619527378816314, -0.4585435264198432, 0.00944523503593422, 5.574427525253044], [-0.32969076557566057, 2.0594725717142133, 2.401209434608615, 5.82951702051826, 9.872549571567484, -1.0640249246141853, 2.5689101072592253, -0.2910502101146321, -0.509905230742011, -1.8447168120650452, 0.021196092361703923, 0.49204722167385323, -0.258426345105811, 34.23404320952469], [-0.43112442440583254, 1.5500820419832866, -3.3873289658260894, 2.10566619682684, -1.6179767012731947, 0.0773975644593735, 0.4708471927949121, -0.1292335315372403, -1.2134502936123979, 0.6779119624242108, 0.25272931012709604, -0.13684239826945632, -0.19434068039610908, 15.017155333036731]]",512,34.64063050754677,-,-,468,173,31.00475524865175,-,-,148,177,52.79967013106352,-,-,149,10
0,1,2,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,365.83608198165894,"[[3.3385582959553735, 6.255784207493944, 1.0442140156098398, 2.6494032534787406, 2.2047215052064373, 4.3032144481367895, 0.3909413833941397, 0.5678827606771311, 20.286095649649184, 3.7899453411552333, 1.188661044481452, -1.622351968568312, -1.1467829457607668, 33.77278602458686], [-0.15718373941791858, 0.12538840274404567, -0.6114696850604079, 0.391389211938463, 0.7323461380633749, 0.3157256298326882, -1.2558031422887552, -0.06263646338939592, -0.4930203218236282, 0.7586482893968708, 0.038588990135308865, -0.4922266680479173, -0.3176569280460694, 7.749870282945391], [-0.3047245541949746, -0.6470413603955711, 0.9588883934503794, -0.18324497310671478, -1.1263859963583893, -0.11377178313182651, 0.19962190220985124, -0.04101644919431585, -0.9115295968165597, 0.49951126254086536, 0.028785608461632473, -0.3183988803709982, 0.03175251880946907, 7.108358014519113], [-0.5294534877146143, 1.7146981017976006, 2.3440032050961124, 5.799719678832622, 9.73488404612123, -1.1455888679282387, 2.4635149669365255, -0.2781414626559747, -1.0264643387589691, -2.064121615846717, -0.07622315773319886, 0.6321791699861751, -0.2361113662514658, 35.768463244162156], [-0.6309022665395011, 1.2053188521147566, -3.4445030434462787, 2.0759812500044164, -1.7560834012647242, -0.004073540163954318, 0.36559842399119796, -0.11633906945404907, -1.7299859929006334, 0.4584548749634003, 0.15532209073332714, 0.0033141435901247658, -0.17202689899628584, 16.551393817291416]]",512,36.649540890683156,-,-,416,173,32.70597370270392,-,-,137,177,54.458854989279175,-,-,128,10
0,1,5,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,267.08415699005127,"[[3.106826143496117, 5.456973647673791, 0.5814233647769644, 2.170776427218065, 1.8387668529251464, 3.915807494569146, 0.412389853370422, 0.6447874774409743, 18.665657040136296, 3.7245815795263564, 1.105909306029951, -1.4372269193216218, -1.000083352811884, 37.25571191293193], [-0.3716382562471569, -0.6704183329168598, -1.033403529777198, -0.0545613452952743, 0.5126195974114687, -0.04564597992653752, -1.2175558430898354, 0.01977079690660675, -2.066992565030577, 0.6614995922716499, -0.049169049678414366, -0.3319441370242809, -0.18199103584947723, 10.882680646473704], [-0.5364995205249605, -1.4460914151249513, 0.4953290458544894, -0.6615512703853633, -1.4925130913343145, -0.5012454660752035, 0.22137247556046868, 0.03592187964128245, -2.5320918956457503, 0.434322964119872, -0.05394123544029947, -0.1333389853172217, 0.17847486611084698, 10.5913280697976], [-0.7611050237540824, 0.915522200545934, 1.881188000353339, 5.321063834052068, 9.368900058643296, -1.5326938043631462, 2.4850540756602566, -0.20120450071470988, -2.6470773098733686, -2.129243896898121, -0.15898120985748684, 0.8170339538727455, -0.08941747763394903, 39.25146153655936], [-0.8626421242157266, 0.40645758385508024, -3.9077276182924017, 1.5975608194145976, -2.122137135469658, -0.3915463034250053, 0.38737522018372555, -0.039425112446843096, -3.350635219902066, 0.3934417086120921, 0.07258965400832952, 0.18831266277892267, -0.025308497775361274, 20.034106071256453]]",512,41.76109569001086,-,-,256,173,37.20847317790817,-,-,93,177,58.49581412458629,-,-,79,10
0,1,10,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,234.72186851501465,"[[3.256450060192084, 5.115229309870086, -0.035650664433906507, 1.5260556333605375, 1.3340160907091225, 3.6631506485651935, 0.19154729246894264, 0.5748568768396846, 17.74052730406383, 3.6393916232017407, 1.0210720240842324, -1.3271299390022318, -0.9159704733239046, 39.76333773687599], [-0.2075617190877321, -0.820786762928463, -1.5528903597861818, -0.5284928764631196, 0.5787903588440042, -0.2723648227029554, -1.2520876817013389, -0.06099045594393658, -2.781450936633642, 0.4991025803371863, -0.15330504136176282, -0.2311917443349519, -0.13203725701004207, 11.808572253592772], [-0.38735026607486256, -1.7953919566505727, -0.12363497105942642, -1.3053345754082604, -1.9968280725552456, -0.7537408719872524, -0.0013448464935099673, -0.03315393199949169, -3.454409870266992, 0.3466839162272321, -0.13852240505477204, -0.022719907557364742, 0.2623862969103596, 13.104917551629093], [-0.6124042459667568, 0.5720953769670352, 1.2643616278856813, 4.678762036930901, 8.862892845275638, -1.7857143466872663, 2.2650244130836623, -0.2710494535951302, -3.5697312410373807, -2.2158005233587152, -0.2434287868232113, 0.9280771616499638, -0.005448217741736809, 41.7577507393513], [-0.7134620388657382, 0.058772238634501164, -4.524039250824751, 0.9532043816484401, -2.6262743447195245, -0.6440861216960014, 0.1653773891288349, -0.10873159538560108, -4.272779979302123, 0.3058671544107395, -0.0120891188976599, 0.2988749427815235, 0.05860677373579566, 22.545320313518623]]",512,44.60082243353687,-,-,140,173,39.49084176571849,-,-,53,177,60.60181404630412,-,-,41,10
0,1,20,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,202.24340867996216,"[[3.291649880152777, 5.027823202319127, -0.12807644188030742, 1.2698756860725282, 0.5231604028653929, 3.71224994314125, 0.05972401216888763, 0.5545292497211463, 17.515703668311463, 3.536197247403985, 0.998020179916117, -1.346592397118555, -0.8938003715406553, 41.210236361255966], [-0.13514909882171924, -0.7785432098386433, -1.2500383332674674, -0.7413280006189542, 0.34092954097301903, -0.12175983959851651, -1.243245063789139, -0.07971111801394055, -2.781714623186871, 0.30839388597760026, -0.20076227321066115, -0.3147200185555287, -0.1509219035928004, 11.691819336401432], [-0.3516302462243572, -1.8768374397506307, -0.21849505952500464, -1.564385568090007, -2.8039166308915386, -0.7043572798257178, -0.14004732120638583, -0.05146654459920464, -3.682239985407217, 0.2381879052790738, -0.16211312649127999, -0.04470495688321873, 0.28585277754005395, 14.561315238520777], [-0.5755980272739859, 0.4893774383487979, 1.1721793064362593, 4.421932863670417, 8.056540435860391, -1.7370446619565982, 2.1286125668549176, -0.2894928819376212, -3.796777188415509, -2.321844419476095, -0.26723707712544953, 0.9053295866722767, 0.01724919089664419, 43.201783926379356], [-0.6776531282573325, -0.0239591158682354, -4.615092793925638, 0.6940259515122044, -3.4363574177719083, -0.594934725446338, 0.02863597576629135, -0.12684499322702733, -4.500261866478397, 0.19772787241716044, -0.03557183990917341, 0.27653983826380407, 0.0818258748910152, 23.998185632952747]]",512,45.81062826598409,-,-,64,173,40.26470676627689,-,-,32,177,61.04330625036211,-,-,25,10
0,1,50,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,240.72838950157166,"[[3.261459649782317, 4.84571659991976, -0.6684150824486926, 0.8914653340119211, 0.4866243967471731, 3.5651416055763603, 0.0644154461817359, 0.5448980546581413, 17.438374912862525, 3.360267312791687, 0.9482884927726905, -1.2483131612252572, -0.8290409342495703, 42.539629121030956], [-0.0644418482423773, -1.1050034933238209, -1.6191787491692655, -1.043824851476958, 0.7848992320827896, -0.11763028361355911, -1.2895847197960528, -0.043937316086248915, -2.730764200969725, -0.014602354656285989, -0.26673719483440744, -0.3683180098265356, -0.13034847887430676, 12.055058733545795], [-0.38317870658221814, -2.0597655282374965, -0.7550649917598804, -1.943098498245399, -2.842690460471821, -0.8504447261088011, -0.1292665530724484, -0.06325769669783247, -3.756972966536606, 0.06878902449427611, -0.2114329098560969, 0.05653742677336312, 0.3495102001039505, 15.880335294313257], [-0.6088808614043165, 0.30520986804785144, 0.6311616601989892, 4.041927938995694, 8.01925358019822, -1.882409449035945, 2.136807967935825, -0.30076450668499655, -3.8718401351821954, -2.4935692640646963, -0.316188265561311, 1.0080125345424964, 0.08167423838406289, 44.53390002765597], [-0.7094360778968816, -0.2066194825803954, -5.156410192789481, 0.31624708823971687, -3.473914953493271, -0.7407901330079345, 0.03751243697687962, -0.13868186092295112, -4.575478129187816, 0.02803157135592011, -0.08486112530213069, 0.37831074442003215, 0.14573166601622473, 25.321693040833043]]",512,46.853907346847194,-,-,23,173,40.83818295536154,-,-,19,177,61.29271127801364,-,-,10,10
0,1,100,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,360.1319262981415,"[[3.2710116522894, 4.702799420127745, -0.9556798564492327, 0.894125030715133, 0.48423627485099885, 3.539999806381239, -0.10552216982157536, 0.5287132102745286, 17.473008756449392, 3.2576430615306275, 0.9519784227955642, -1.1900489359543416, -0.8620365581987705, 43.13667863392276], [-0.05936610671802849, -1.1458355192686633, -1.670339052709929, -1.074249237311427, 0.9008482424582098, -0.12875315551979288, -1.3694366025947402, -0.0746421404269649, -2.6210772916154474, -0.11351536327657978, -0.27183000264924767, -0.30395094015567237, -0.17329976352041168, 12.144675797799705], [-0.37140321590177194, -2.200886733436038, -1.042753902053995, -1.9380425003546518, -2.847172412799756, -0.8770422575968929, -0.2982969423949307, -0.08003443450323243, -3.7239782500171743, -0.034571761846262906, -0.2080359684683178, 0.11344262006452041, 0.31634758965958093, 16.472420035704285], [-0.5962192824078667, 0.16120983882927406, 0.3436951375390456, 4.044589009773585, 8.01405733224908, -1.908148615301062, 1.9653830364276554, -0.31717083663261325, -3.838192550381232, -2.59746333231444, -0.3130584985766363, 1.063651277016885, 0.04837564972391198, 45.13125087407154], [-0.698235065085137, -0.3478573174265553, -5.44489823606565, 0.3210488385112842, -3.4771083848680826, -0.7666303569053899, -0.13159690722985123, -0.15539432997242414, -4.5418885953895645, -0.07500870780156375, -0.08149138308295856, 0.43526664400896764, 0.1126816407263419, 25.915068223190158]]",512,47.284512853645126,-,-,10,173,41.027281822341116,-,-,15,177,61.33298232080728,-,-,8,10
0,1,1000,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,254.03233075141907,"[[3.294693382239682, 4.67069459761624, -0.8330196274145348, 0.6747738797685906, 0.18368578407334485, 3.4880355262775753, -0.32714622015720074, 0.5654003885809032, 17.593300162049186, 3.3312386184867964, 0.9199209568046287, -1.2782738965739977, -0.8442048337843968, 43.522457401250634], [-0.22568652986736193, -0.6377554208618984, -3.8721119372723445, -0.30341737102826055, 0.7026360302314538, 0.13334966085993114, -0.834969908890131, -0.2151585334929086, -2.6614438603145474, 0.03574945110909602, -0.2864824849619666, -0.1750513341813845, -0.1269008941801887, 11.688410298052235], [-0.38068899021947283, -2.494091474718835, -2.7237385109294188, -2.0899975883987305, -3.348905800119507, -0.9320086500279249, -0.5305056757976433, -0.029262172151480515, -3.845910895766209, -0.12144373342197722, -0.18677552935594505, 0.16257497298329862, 0.3367276780693244, 17.6348858981455], [-0.6122211260155259, 0.026919325614983575, 0.7512025958143115, 3.8020249148440772, 7.170038064152171, -1.8439566239271605, 1.9930193153212221, -0.29434790402666106, -3.945842159299028, -2.4997393207400505, -0.29021682895409767, 1.0382707676380163, 0.06749669659545239, 45.5721717127688], [-0.7008365038393243, -0.5588204431656306, -5.95921665491858, 0.1334390275201644, -3.740663424693639, -0.7915801392269335, -0.3368711880626084, -0.10475207283752816, -4.6282748907096165, 0.0006279092127369186, -0.06214238540438245, 0.46782746632120265, 0.11751476328145412, 26.398833346492264]]",512,47.774053103055614,-,-,0,173,41.33956446420481,-,-,10,177,62.14389263085298,-,-,4,10
0,1,10000,"[-0.008243927321455928, 0.0056115494666502804, 0]",-,-,-,344.2696199417114,"[[4.404450778532064, 4.58866902825882, 1.4806247231520595, 4.680322123487058, -5.083429219882402, 2.426141888320093, 1.041510761688525, 0.033495633841309005, 20.410902535759877, 2.900175248024624, 0.6513013477615265, -1.7664577015571488, -1.567564075710453, 21.530934876198017], [0.40559304434202464, -1.6525258895021573, 2.1234963998685426, -0.3051723300173616, -5.157253694471827, -0.20303857268205164, -1.9640758053660194, 0.09722760445771435, -1.7992124875432813, 0.42909476226251303, -0.4509144588248592, -0.15542010507615445, -0.025867021960324595, -1.0615164058807078], [-0.8742601044864106, -2.4977145541041454, 3.9779216102984023, -1.4701037725082964, -7.239235302332446, -0.36007421924126914, -0.5601755431488008, -0.004022613434728629, -2.0974808133989145, 0.0795446021864153, 0.13343432782267747, -0.005455892521393342, 0.2620654739408486, -0.6093469410118667], [-1.3533833876818306, 1.1549791019212923, 2.143103997206294, 5.791094184722031, 1.8850541557045066, -1.4509937512448579, 3.2871377349042246, -0.15416205496855745, -2.1238194229126304, -1.1289011558885471, 0.07209105546790003, 1.3070925063328496, -0.5947640724576917, 23.09079029491329], [-1.2131263248757704, -0.7936361513076152, -0.9768533791953355, 1.2428859663658953, -7.94226018186423, -0.3176250558259468, -0.3816680639346253, 0.0691219341195409, -2.988428385665822, 0.4917272517784967, 0.2104481294776472, 0.4184313938106885, -0.08714417142411832, 7.938485096827942]]",512,81.77179857900877,-,-,1,173,75.95580389502103,-,-,9,177,135.3987121373796,-,-,5,10
