,fold,margin,knowledge,learning_rate,batch_size,epochs,validation_loss,runtime,num_iterations
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.323542594909668,28.608969926834106,500
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,6.209195613861084,31.233463525772095,543
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,6.97065544128418,29.108171224594116,400
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,4.261659622192383,31.695536613464355,532
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,3.4778008460998535,38.78688836097717,552
0,1,"[0, 1]","[0.05998763141620285, 0]",1,5,10,6.738080024719238,51.69448971748352,524
0,2,"[0, 1]","[0.05998763141620285, 0]",1,5,10,5.563291549682617,33.515904664993286,601
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,6.281309127807617,25.81554365158081,602
0,4,"[0, 1]","[0.05998763141620285, 0]",1,5,10,1.9873229265213013,23.2210693359375,594
0,5,"[0, 1]","[0.05998763141620285, 0]",1,5,10,2.2095468044281006,28.081716060638428,584
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,2.861684560775757,27.96687936782837,400
0,2,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.6268659830093384,72.34037852287292,559
0,3,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.6986772418022156,30.462855577468872,603
0,4,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.5899072289466858,51.46415638923645,592
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,0.5971455574035645,67.44051885604858,562
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,2.2926089763641357,28.691842555999756,600
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.4888179302215576,20.716076850891113,400
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.432005882263184,40.73784375190735,400
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.381967067718506,30.750468254089355,400
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",0.5,5,10,2.303156614303589,32.25553107261658,591
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,1.9224871397018433,33.33090043067932,609
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,6.893826007843018,42.710859537124634,400
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,5.381592750549316,89.39296650886536,559
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.168766498565674,28.722726821899414,500
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",1,5,10,2.383643865585327,53.71042585372925,593
0,1,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.6474120616912842,75.93111252784729,580
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.6876257658004761,83.76441764831543,579
0,3,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,1.0731744766235352,39.34440088272095,606
0,4,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,2.4502389430999756,49.55947828292847,591
0,5,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,0.7340925931930542,53.594934940338135,569
0,1,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.856068134307861,19.598536014556885,400
0,2,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,4.906358242034912,28.69740581512451,599
0,3,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,6.447913646697998,27.199015140533447,500
0,4,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,8.03481388092041,23.441805601119995,500
0,5,"[1, 2]","[0.05998763141620285, 0]",0.5,5,10,3.4332287311553955,24.060864210128784,500
0,1,"[1, 2]","[0.05998763141620285, 0]",1,5,10,2.195128917694092,58.367037773132324,568
0,2,"[1, 2]","[0.05998763141620285, 0]",1,5,10,2.4256155490875244,35.56769037246704,575
0,3,"[1, 2]","[0.05998763141620285, 0]",1,5,10,1.0911892652511597,23.19326400756836,610
0,4,"[1, 2]","[0.05998763141620285, 0]",1,5,10,6.063880920410156,30.57957410812378,605
0,5,"[1, 2]","[0.05998763141620285, 0]",1,5,10,3.220883369445801,25.605304956436157,500
0,1,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.6724026203155518,42.12646985054016,596
0,2,"[1, 2]","[0.05998763141620285, 0]",2,5,10,2.944794178009033,29.91386103630066,400
0,3,"[1, 2]","[0.05998763141620285, 0]",2,5,10,1.1180702447891235,23.398664712905884,607
0,4,"[1, 2]","[0.05998763141620285, 0]",2,5,10,2.3951687812805176,27.2658429145813,582
0,5,"[1, 2]","[0.05998763141620285, 0]",2,5,10,0.6905767321586609,70.46776413917542,565
0,1,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,4.8947248458862305,37.335970401763916,520
0,2,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,6.226558685302734,17.177573442459106,400
0,3,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,7.223108291625977,26.330652713775635,595
0,4,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,4.690968036651611,32.69398021697998,400
0,5,"[0, 1]","[0.05998763141620285, 0]",0.5,5,10,5.1393561363220215,34.334115743637085,559
