,fold,loss_type,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,violations_train_prediction,violations_val_data,accuracy_val_corrected,violations_val_prediction,violations_test_data,accuracy_test_corrected,violations_test_prediction,counter_examples_found
0,1,sbr,PP,0,-,-,-,411.36257553100586,"[[-5.261820011202032, -1.2372238715819928, 2.437365207389544, -0.7823448296936462, 2.275196605342388, -6.25899686348808, -0.5047160442691316, 20.008117555650053, -9.812153426233925, -7.3295283896585826, 8.457594438827709, -8.090457842337006, -7.407991398340297, 4.911867305879837], [-7.193361928886108, -0.337758019703485, -0.5641213018478204, 1.1405889390251118, -0.3696069347706159, 0.2561801997571716, -1.8585434737219855, -5.225721455558019, 5.656908187107012, 9.368594343434387, -5.705345846489578, -5.90177952040089, -5.922417903054884, 6.535892535001102], [-7.223624684569044, 1.2369500030292397, 0.4792784739999139, -3.4247093346810416, -3.3684429980848796, 4.279621255087659, 0.02140620566938986, -7.853168433430801, -11.958197728120966, -11.24002009057371, -6.552594356456705, 21.357183118833838, 9.83339776931813, 5.18904147641641], [-7.319666942893151, -1.6166432989804222, -0.7515421792126287, 2.8104460664641655, -0.009696946985196618, 1.0810359084959225, 2.0123037395758803, -7.977135380252216, 5.954183429086253, 5.779238703541153, 3.056868944387004, -7.605121689642814, -7.366158371910847, 6.838183845076484], [-7.803778263499049, 3.578959772311826, 0.9064162963578868, -5.295501333866805, 1.5485723108938791, -2.098355727147503, -1.7042263265131232, -6.059051105511238, 7.229991041183932, 3.8304318623781803, -4.853572515850889, -7.43567052782013, 2.335839624261299, 3.147505742640522]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8364779874213837,0,0
0,1,sbr,0,0,-,-,-,477.86559081077576,"[[-5.261820011202032, -1.2372238715819928, 2.437365207389544, -0.7823448296936462, 2.275196605342388, -6.25899686348808, -0.5047160442691316, 20.008117555650053, -9.812153426233925, -7.3295283896585826, 8.457594438827709, -8.090457842337006, -7.407991398340297, 4.911867305879837], [-7.193361928886108, -0.337758019703485, -0.5641213018478204, 1.1405889390251118, -0.3696069347706159, 0.2561801997571716, -1.8585434737219855, -5.225721455558019, 5.656908187107012, 9.368594343434387, -5.705345846489578, -5.90177952040089, -5.922417903054884, 6.535892535001102], [-7.223624684569044, 1.2369500030292397, 0.4792784739999139, -3.4247093346810416, -3.3684429980848796, 4.279621255087659, 0.02140620566938986, -7.853168433430801, -11.958197728120966, -11.24002009057371, -6.552594356456705, 21.357183118833838, 9.83339776931813, 5.18904147641641], [-7.319666942893151, -1.6166432989804222, -0.7515421792126287, 2.8104460664641655, -0.009696946985196618, 1.0810359084959225, 2.0123037395758803, -7.977135380252216, 5.954183429086253, 5.779238703541153, 3.056868944387004, -7.605121689642814, -7.366158371910847, 6.838183845076484], [-7.803778263499049, 3.578959772311826, 0.9064162963578868, -5.295501333866805, 1.5485723108938791, -2.098355727147503, -1.7042263265131232, -6.059051105511238, 7.229991041183932, 3.8304318623781803, -4.853572515850889, -7.43567052782013, 2.335839624261299, 3.147505742640522]]",37,0.871578947368421,1,12,0.8427672955974843,0,11,0.8364779874213837,0,10
0,1,sbr,1,0,-,-,-,479.3440275192261,"[[-6.02360839977147, -1.2315013402665331, 2.4505537701012585, -0.7938328966466027, 2.2788060484212393, -6.281200795390779, -0.5027424600901672, 22.2660533206375, -10.964430817769692, -8.377292298567717, 9.219937774742178, -9.227089401043058, -8.611996107199232, 5.671392803703936], [-8.025951044918935, -0.3367353518105855, -0.5579726544399328, 1.1443311497076658, -0.37089429792802253, 0.25175415577904653, -1.8581523188925055, -6.022450242210436, 6.488008708941309, 10.200395241878345, -6.550878455532736, -6.743720071007119, -6.763367259849195, 7.366609237025077], [-7.826247438573796, 1.2416787653339156, 0.4678971760273731, -3.40050052231591, -3.3725760540279275, 4.28199561864842, 0.0354941989585522, -8.796829519284241, -13.119584074348047, -12.515591182745288, -7.3649893606205925, 23.76944264474545, 10.42733266159922, 5.7763667659686595], [-7.853474282809121, -1.5577972314771402, -0.7287560636657074, 2.6891009606396588, 0.0032547245215794112, 1.0388227290098788, 1.927277969294896, -9.202052689862757, 6.519311130693413, 6.337947522487926, 3.6576222840869987, -8.824715275119434, -8.59051942900788, 8.250470940845233], [-8.383484239756076, 3.5734017603155412, 0.9008574914534929, -5.29642698171702, 1.5490046062313119, -2.0902738781504397, -1.7047775408548174, -7.057231215807805, 7.812978026507985, 4.413556193952044, -5.594201396062804, -8.606773331930873, 2.919811568775601, 3.730806810580264]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8364779874213837,0,10
0,1,sbr,2,0,-,-,-,538.5512266159058,"[[-6.207442700893533, -1.2312154952410816, 2.4188396586512066, -0.7768986232974036, 2.284551777503483, -6.284012013369058, -0.5058643615290616, 22.851736742752408, -11.235656400203853, -8.646509310131808, 9.40592205572582, -9.520815325830858, -8.924026747966442, 5.860582105509988], [-8.239086615102696, -0.33376104255376304, -0.5574640135503071, 1.1449055956045566, -0.37024724580475543, 0.2564698429150629, -1.8619302447376005, -6.2236551560415405, 6.698535187743275, 10.410395271836817, -6.764245645652511, -6.958714909113394, -6.97858863595706, 7.577479038210455], [-7.92831738571741, 1.2404020325456133, 0.49213381834996023, -3.4115902504806943, -3.3739294464380216, 4.269386637136478, 0.06346965164562955, -9.010993274483177, -13.278967580972235, -12.767835510665641, -7.557266900390232, 24.31964386255127, 10.50792745907671, 5.861037595186798], [-7.934162713172853, -1.5002363842973576, -0.6901378946771409, 2.5682040564445914, 0.017751011067746295, 0.9986113870872606, 1.8380604410893673, -9.509614468911217, 6.628110105245427, 6.440189290707662, 3.8035726857511953, -9.19587883441039, -8.99836789850705, 8.896400597198227], [-8.530054972625033, 3.5752709562605283, 0.9081629748977699, -5.304282727940346, 1.5459045357670052, -2.0994792332146437, -1.7054867001642524, -7.312364910816912, 7.962869155441331, 4.56281280694296, -5.784512614346756, -8.90857153088143, 3.0686048812210522, 3.8818214567517346]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8364779874213837,0,10
0,1,sbr,5,0,-,-,-,519.860666513443,"[[-5.511516400018935, -1.233617938477347, 2.4230503039871847, -0.7797485589121612, 2.280652429787776, -6.2791420651538115, -0.5086517672638651, 20.83148140909547, -10.139510344860081, -7.71306480608646, 8.712083251263854, -8.50876788777909, -7.859383814061709, 5.1688551487047585], [-7.493039804019278, -0.3353843741237533, -0.5616590736436853, 1.1442317943684905, -0.37319539132945795, 0.25516666577701475, -1.8589200713656522, -5.513823644978549, 5.955439246010371, 9.667236252379322, -6.006140032831269, -6.202043066806329, -6.224745966423685, 6.834380375851811], [-7.271386767826785, 1.2341446628607362, 0.4865681342979106, -3.423833982814752, -3.3709497797299433, 4.26503374717012, 0.03612117698538937, -8.143338620321469, -11.959412234706512, -11.512096492015173, -6.823921603690881, 22.057832956952456, 9.878168995309444, 5.23363800665385], [-7.242450815319775, -1.4275508376543111, -0.6472278234728449, 2.41647068310329, 0.033204734078122994, 0.9434143397891346, 1.718853164271134, -8.538266534623574, 5.980632327200861, 5.784609206091768, 3.2001074364002986, -8.429063658201905, -8.337377734229454, 9.097051301475197], [-8.017643707876257, 3.577548808078254, 0.9091873411475222, -5.3075186618005255, 1.5476628167417732, -2.1010989537925107, -1.70422355745184, -6.4306551544707835, 7.447898091831536, 4.047297417698498, -5.126095958702645, -7.874125435987593, 2.5527754833527756, 3.3662355610510373]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8301886792452831,0,10
0,1,sbr,10,0,-,-,-,473.360835313797,"[[-5.507648031461275, -1.2362979313636733, 2.432769668113209, -0.7795854836373711, 2.2762513767887205, -6.2614551080587075, -0.5034955250075204, 20.82644971189595, -10.122891992277472, -7.70899640247588, 8.702939921552584, -8.505011313707062, -7.849457672112311, 5.156992286106175], [-7.493996614117947, -0.3388178994485327, -0.5602732316418894, 1.1441227537797491, -0.3705269470244266, 0.25094614122152964, -1.8576725409562131, -5.509194220062381, 5.9585359985535495, 9.670921159225717, -6.000308091675501, -6.20616412258783, -6.23344992572684, 6.837103289640914], [-7.255401369831207, 1.2370138859789004, 0.4791949476629587, -3.41659710935262, -3.367011883492527, 4.2796826683178795, 0.02950274700500332, -8.14848900998379, -11.899664276068334, -11.48162327110913, -6.839823429081117, 22.052119340769963, 9.85784022633825, 5.212495773599459], [-7.106880242703364, -1.3965736981412145, -0.6231949044679058, 2.348347923701245, 0.040531169539061315, 0.9186495891673697, 1.6670475098152264, -8.613096039783022, 5.863508625756513, 5.663956417375359, 3.1013839263133787, -8.431891207699605, -8.338756950466435, 9.65869625695779], [-8.01850239537334, 3.5821180936433197, 0.9069290768544737, -5.295034608944875, 1.5477777546955818, -2.1037766398358047, -1.7071308144726, -6.4251453494142465, 7.446283106656426, 4.046603494485089, -5.124550572672981, -7.866424707266027, 2.551740123979641, 3.36362329891719]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8301886792452831,0,10
0,1,sbr,50,0,-,-,-,466.187527179718,"[[-5.113602801261972, -1.2326563726706876, 2.4358264011926765, -0.7865258068983364, 2.2738009831368213, -6.281825536591254, -0.5060431693765349, 19.551873076666304, -9.443966783797055, -7.151166209587781, 8.315921088645638, -7.903331178175255, -7.219446724026648, 4.770918738999207], [-7.066071726112989, -0.3358859823078183, -0.5614795187290692, 1.1443374434694884, -0.37270308104624406, 0.2570787513413482, -1.8592557449551914, -5.092794758627415, 5.528140201541995, 9.239730075568021, -5.598569769706915, -5.754610256111804, -5.765776482786305, 6.4069593707726185], [-6.923041288527268, 1.2316987487713373, 0.4842273261219031, -3.4289637024553286, -3.363267171113137, 4.26943025534921, 0.023626577349483816, -7.6694531606296055, -11.157411690409857, -10.79985583795902, -6.436079431780386, 20.75702970872665, 9.534471355256947, 4.892518294444941], [-6.565945597269095, -1.3707263020763127, -0.6037974900720723, 2.283671140028703, 0.04443462273218499, 0.8947697199542368, 1.6190084980712265, -8.30268021125288, 5.344923161057934, 5.141894821553976, 2.5980301821356386, -8.073548291428736, -7.987558554169647, 10.746318783957143], [-7.716631789702959, 3.582594542716548, 0.9080875508000743, -5.305931914412855, 1.549043603115573, -2.105306965357332, -1.7050498370797238, -5.90085999575696, 7.14442727818884, 3.743961436661933, -4.731558755687262, -7.244955426472806, 2.249155151522634, 3.06138672115237]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8301886792452831,0,10
0,1,sbr,100,0,-,-,-,463.2797329425812,"[[-4.80919271803727, -1.213202763839985, 2.4602332454997216, -0.8492310991879312, 2.2694665606745774, -6.3623909095353675, -0.5300245877974937, 18.70622609026162, -9.022737951232303, -6.77703040094052, 8.053771610613925, -7.48482843200885, -6.77733390322394, 4.505567856681965], [-6.784585390292316, -0.33351960273851383, -0.5706923774286122, 1.1536773563922698, -0.37714350176242056, 0.2669875387773238, -1.85509332834888, -4.8279646959902465, 5.241682484320158, 8.952652650544389, -5.313915337666466, -5.4619480689182955, -5.474691497680448, 6.119957993580512], [-6.491174210207087, 1.1417038858407595, 0.3820332560291652, -3.3884654522913746, -3.3420120797630126, 4.1609544719124125, -0.039953448572990526, -7.272615727391081, -10.471683863362827, -10.23419956853772, -6.128031938618056, 19.70425808641005, 9.30096499506596, 4.639075740311671], [-6.253928598631391, -1.3745306083519444, -0.5991154437149361, 2.2754129900703983, 0.04220496496391685, 0.8922070683891398, 1.6183122170482707, -8.060203200688381, 5.038434318064122, 4.8354035321781925, 2.2902259669118967, -7.79250782999854, -7.6914826387153274, 11.13873391244244], [-7.480948510551618, 3.588968547910583, 0.9214966408588618, -5.353544491910962, 1.553116639415264, -2.1162332405310282, -1.7097813996069617, -5.522480331055985, 6.913676040091795, 3.508555476273482, -4.430905028908614, -6.797702181979618, 2.0127551099934777, 2.82995313275433]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8301886792452831,0,10
0,1,sl,PP,0,-,-,-,519.9302928447723,"[[-5.261820011202032, -1.2372238715819928, 2.437365207389544, -0.7823448296936462, 2.275196605342388, -6.25899686348808, -0.5047160442691316, 20.008117555650053, -9.812153426233925, -7.3295283896585826, 8.457594438827709, -8.090457842337006, -7.407991398340297, 4.911867305879837], [-7.193361928886108, -0.337758019703485, -0.5641213018478204, 1.1405889390251118, -0.3696069347706159, 0.2561801997571716, -1.8585434737219855, -5.225721455558019, 5.656908187107012, 9.368594343434387, -5.705345846489578, -5.90177952040089, -5.922417903054884, 6.535892535001102], [-7.223624684569044, 1.2369500030292397, 0.4792784739999139, -3.4247093346810416, -3.3684429980848796, 4.279621255087659, 0.02140620566938986, -7.853168433430801, -11.958197728120966, -11.24002009057371, -6.552594356456705, 21.357183118833838, 9.83339776931813, 5.18904147641641], [-7.319666942893151, -1.6166432989804222, -0.7515421792126287, 2.8104460664641655, -0.009696946985196618, 1.0810359084959225, 2.0123037395758803, -7.977135380252216, 5.954183429086253, 5.779238703541153, 3.056868944387004, -7.605121689642814, -7.366158371910847, 6.838183845076484], [-7.803778263499049, 3.578959772311826, 0.9064162963578868, -5.295501333866805, 1.5485723108938791, -2.098355727147503, -1.7042263265131232, -6.059051105511238, 7.229991041183932, 3.8304318623781803, -4.853572515850889, -7.43567052782013, 2.335839624261299, 3.147505742640522]]",37,0.8736842105263158,0,12,0.8427672955974843,0,11,0.8364779874213837,0,0
0,1,sl,0,0,-,-,-,521.1120517253876,"[[-5.261820011202032, -1.2372238715819928, 2.437365207389544, -0.7823448296936462, 2.275196605342388, -6.25899686348808, -0.5047160442691316, 20.008117555650053, -9.812153426233925, -7.3295283896585826, 8.457594438827709, -8.090457842337006, -7.407991398340297, 4.911867305879837], [-7.193361928886108, -0.337758019703485, -0.5641213018478204, 1.1405889390251118, -0.3696069347706159, 0.2561801997571716, -1.8585434737219855, -5.225721455558019, 5.656908187107012, 9.368594343434387, -5.705345846489578, -5.90177952040089, -5.922417903054884, 6.535892535001102], [-7.223624684569044, 1.2369500030292397, 0.4792784739999139, -3.4247093346810416, -3.3684429980848796, 4.279621255087659, 0.02140620566938986, -7.853168433430801, -11.958197728120966, -11.24002009057371, -6.552594356456705, 21.357183118833838, 9.83339776931813, 5.18904147641641], [-7.319666942893151, -1.6166432989804222, -0.7515421792126287, 2.8104460664641655, -0.009696946985196618, 1.0810359084959225, 2.0123037395758803, -7.977135380252216, 5.954183429086253, 5.779238703541153, 3.056868944387004, -7.605121689642814, -7.366158371910847, 6.838183845076484], [-7.803778263499049, 3.578959772311826, 0.9064162963578868, -5.295501333866805, 1.5485723108938791, -2.098355727147503, -1.7042263265131232, -6.059051105511238, 7.229991041183932, 3.8304318623781803, -4.853572515850889, -7.43567052782013, 2.335839624261299, 3.147505742640522]]",37,0.871578947368421,1,12,0.8427672955974843,0,11,0.8364779874213837,0,10
