,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found,num_iteration
0,1,"[0, 1]","[0.05998763141620285, 0]",2,5,10,110.35507655143738,"[-0.570434653478618, 0.18803661549920792, -0.004618753982986061, 2.3828272601633434e-07, -0.09614810690123561, 1.6248839293470922, 0.38443199741814876, 0.0867814782956082, -0.006448494219850862, 0.0011584532633135292, -0.09614803403419965, 0.0, 7.286703596352456e-08, 0.0867823038857428, 1.654156900528098e-07]",21,0.8020833333333334,0.790633608815427,0,4,0.78125,0.7717391304347826,0,0,500
0,2,"[0, 1, 2]","[0.05998763141620285, 0]",2,5,10,197.0126395225525,"[-1.674945138065123, 0.0, -4.057085056094176, -0.027280819662668244, -0.13530885240499707, 2.617392336133935, 1.1643134936682935, 0.001974781885205768, -0.0816069635562971, 0.100158474023878, 0.161680628037009, -0.3311035525737451, -0.08358174544150286, 0.24484297856553092, -0.1379226542706007]",20,0.8098958333333334,0.7994505494505495,0,5,0.7604166666666666,0.7472527472527473,0,0,600
0,3,"[0, 1]","[0.05998763141620285, 0]",1,5,10,221.31910347938538,"[-0.4432008308330873, 1.0008251476300514, -0.025402598683713907, -9.410261321758614e-07, 0.007088238539520878, 1.521737907890907, 0.0008251476300514661, 0.3104491110076353, -0.006311178921580879, 0.04437630847129673, 0.019162188639219545, -0.006311178921580879, -0.23428773647338286, 0.0012029928692747906, 5.8772581858141366e-05]",21,0.8046875,0.7933884297520661,0,4,0.8020833333333334,0.7934782608695652,0,0,600
0,4,"[1, 2]","[0.05998763141620285, 0]",2,5,10,152.25499081611633,"[-0.2851071224218726, -0.034886448426707635, -0.03357220862458127, -0.2039613093235602, -0.03361269981283248, 2.0342504733115785, -0.03348024113640059, -0.03343911179866354, -0.09790585827286184, 0.1992618266624463, -0.03348833937405084, -0.4816357450836761, -0.03554280612541476, 0.0529918575142431, -0.4032231359860065]",20,0.7786458333333334,0.7664835164835165,0,5,0.875,0.8681318681318682,0,0,760
0,5,"[0, 1]","[0.05998763141620285, 0]",2,5,10,106.04915761947632,"[-0.8046206942403238, 0.16345968836698724, 1.2008518564404561e-05, 0.0, 0.0017465585881714255, 1.794682214095541, 0.03477655988510287, 0.3088095123825985, -0.09528090767375585, 0.11929697594249396, 0.0004104507189462565, 0.00018456055414310524, -0.00012080554822954608, 0.3294216770092143, 0.0001448225853583552]",18,0.8020833333333334,0.7923497267759563,0,7,0.78125,0.7640449438202247,0,0,500
