,fold,margin/alpha,knowledge,learning_rate,batch_size,epochs,runtime,weights,violations_train_data,accuracy_train_corrected,accuracy_train_modified,violations_train_prediction,violations_test_data,accuracy_test_corrected,accuracy_test_modified,violations_test_prediction,counter_examples_found,num_iterations
0,1,"[0, 1, 2]",0,2.0,5,10,2456.6630234718323,"[[0.0, -0.0002732668628130508, 0.0, 0.0005196144754723175, 0.0005201948523222143, -1.9987554881698264, 0.0005195305939375103, 0.3377133000967826, -1.603303495964408, -1.1492964005026662, 0.0005195779730415965, -3.816456099910352, -3.469055359087235, -0.743746822870716], [-2.700313168859128e-05, -2.700313168859128e-05, -2.700313168859128e-05, -0.35617965409551333, -2.700313168859128e-05, -2.700313168859128e-05, -0.0008168792431181217, -1.7359151629972724, -2.000519530593938, 0.0005195305939375103, -1.999741725711213, -1.9184177823202613, -2.224718966334878, -1.835140357713215], [-1.9102637889043994, 1.5870830403376526, 0.0005195305939375103, 0.0002732668628130508, 0.0, -0.0004407584361745183, 2.700313168859128e-05, -2.0002682333297197, -1.8375977039711255, -1.3938263569899332, -1.9995351780885773, 0.43202601951050457, 2.3212941792303616, -2.4309862538942473], [-1.4222010474722766, 2.700313168859128e-05, -2.682778495005642, 2.700313168859128e-05, -0.00021926059943586822, 0.483457349438313, 0.42211966250518873, -0.0005195305939375103, 0.0005195305939375103, 2.700313168859128e-05, -1.2111822771656855, -27.61594939994366, -1.1106742705578785, 48.70764730846663], [-0.6121080032173598, -0.0005094635277504568, -1.9995175396039382, 0.4062782070861366, 0.3626818412775775, -0.6721175019089862, -0.4056288414733477, -0.0005195305939375103, 3.8728942867843754, 0.0, -0.8262919911257747, -1.8016456687977462, 0.0422095706361762, 0.20659422882250586]]",51,0.7539432176656151,0.8198970840480274,0,9,0.7610062893081762,0.8066666666666666,0,0,342
0,2,"[1, 2]",0,2.0,5,10,2446.2130274772644,"[[-2.000104969194566, -6.396860131912644e-13, -2.1739700575962555e-12, -1.5053835942046552e-15, -8.384988153639163e-15, -6.341212112010804e-13, -2.0230227795137455e-15, 3.0001049691953288, -1.999895030804996, -1.9998950308050754, 1.0001049691946498, -0.3526950308079928, -1.9998950308052108, -2.0001049691954127], [-0.7337853000758218, -5.152680094638079e-16, -5.152680094638079e-16, -2.0000000000000004, 0.0, 0.3486177533169573, -5.152680094638079e-16, -1.439199217432668, -1.832991358545947, 2.3851675467588644, -1.4682452185119514, -0.9416967581329234, -1.487242361479543, -2.0], [2.3917951196589067e-17, 2.3917951196589067e-17, 1.0748502098906807, -0.12176707905804378, -0.06089569101578814, 0.31343609572712533, -0.2471810060863924, -2.1071818594377087, -2.5260744096519647, -2.7253181401404203, -2.0000000000000013, 0.022334766996502334, 1.805101562090772, -3.2157226347050805], [-2.9999999999984177, -2.3917951196589067e-17, 1.373487154700776e-16, -2.3917951196589067e-17, -9.5981820010898e-17, -4.226976119654907e-17, -6.406835442442115e-13, -1.5053835942046552e-15, 1.8518461786325572e-16, 0.350199999998729, -1.9521999999999982, -0.006648979999457972, -1.5053835942046552e-15, 4.958848979998496], [-0.6344767773559239, -1.9999999999999996, -1.070965533948234, 1.9999999999999998, 2.3917951196589067e-17, 1.1326338453980889, -1.9971837048499503e-15, -1.0709655339482356, 0.9467198646746193, -0.15201988376938136, -1.8693563322219051, -1.5053835942046552e-15, -2.3917951196589067e-17, 0.5728084659060708]]",50,0.7429022082018928,0.8065068493150684,0,10,0.7987421383647799,0.8523489932885906,0,0,400
0,3,"[0, 1, 2]",0,0.5,5,10,2837.4723987579346,"[[-0.5003526965064494, -0.7724561559966844, -0.5000000838297552, 0.2500002761015759, 6.005801825944803e-06, -0.798446338263591, 0.25000022763542445, 0.00014136516343928485, -1.8692130952232087, -1.8255708781029432, 0.9896751981116584, -1.6993091515333878, -1.548446614346205, -0.9894703763264363], [-0.2182975379169664, 1.8961715753945337e-11, -0.39680348789201464, -0.8587636981975677, -0.0001395193160391345, 1.8961715753945337e-11, -0.9797302669914733, -0.7960988201758457, -1.098198185022365, 0.8492986843395831, -1.0349438177107737, -1.5994130879715223, -0.15591065543072818, -9.998412885000873], [-0.7960392068501406, 0.5000051598058157, 0.16029499769164846, 0.0, 1.8961715753945337e-11, 0.006529353354264524, 3.223488808674273e-10, -1.703817119345068, -2.0214616759752, -1.7396707277965282, -1.5954894580208787, 2.0712391418654343, 0.03221434938497616, -1.974243795612271], [-1.4452059905475683, -5.11966389671998e-10, -0.13750265231530656, -6.691762247067372e-05, -6.921027077862606e-09, -6.005801825944803e-06, -6.005940409540562e-06, -0.00014136516343928485, 1.080893055661768, 0.4855506203325796, -0.00021581281232660508, -0.5940529213565611, -6.691751455196467e-05, 2.177264596526415], [-0.8174911916351605, -5.11966389671998e-10, -1.8961715753945337e-11, -1.8961715753945337e-11, 0.0, 1.8961715753945337e-11, -3.9844283601759005, -0.00014136516343928485, 3.6846257209090565, 0.2998026392478827, -0.19576596299173796, -0.3739338297257238, -1.8961715753945337e-11, 1.3873323501038748]]",51,0.7570977917981072,0.823327615780446,0,9,0.7610062893081762,0.8066666666666666,0,0,500
0,4,"[1, 2]",0,1.0,5,10,3058.1871666908264,"[[-0.018867527906194153, -0.16363749605990985, 0.0, 4.014810835379346e-12, 1.8189559113953492e-12, -1.355329430246354, -3.136969338610079e-13, 0.5061980890956594, -1.0280400546735946, -1.5975871449364556, 0.077789824377096, -1.578777821128833, -1.1938418869040375, -0.5651203855727088], [-1.0000000013353263, 0.0, 0.0, 0.0, -3.136969338610079e-13, 5.628517971204933e-10, -3.136969338610079e-13, -0.6587065807903318, -0.9999999990157119, 1.078022950312765e-09, -0.5671000007858694, -0.9999999989213609, -0.9999999989962344, -0.999999998881181], [-1.3934147012159361, 0.15497652405353798, 0.19815998184691147, 0.011758848924487945, 4.684220541819847e-09, 0.8332646261349878, 5.628517971204933e-10, -2.8418604130628378, -1.9999999969566542, -2.5409481615740908, -0.8053914206822587, 1.9999999769318513, 0.014921886172141005, -1.77964672551898], [-1.2755431191543605, -0.5868703124790768, -0.3085335896229162, -0.12951214809322312, -3.136969338610079e-13, -0.02529885572427865, -5.972084623181539e-08, -0.5574988652610606, 1.0000000000040148, 5.972084623181539e-08, -1.078022950312765e-09, -0.4371023204852938, -0.29391104356441, 3.551958820599307], [-1.221636753738345, -0.2054683144294211, -0.5303194750529232, 0.9999993826314698, 2.1248795794302437, 0.0559636390610612, -3.1808409468792602, -0.00914633308953429, 1.9999999958789447, -2.466472994062514e-08, 1.8946779575375124e-08, -0.37131560013451204, 0.9999993636850039, 1.2307836852747904]]",43,0.7543307086614173,0.8091216216216216,0,17,0.689873417721519,0.7730496453900709,0,0,342
0,5,"[1, 2]",0,2.0,5,10,3228.5140705108643,"[[-0.031508574898470386, -2.0000435787926887, 0.0, 0.0, 0.0, -1.7344888300242591, -0.02316224765187991, 1.5205787702474367, -1.8589192415076186, -1.9730056323761738, 0.5174013057594803, -1.1874494808138452, -2.02439352292674, -1.9999564212073115], [-0.36928846631702344, -4.357879268859208e-05, -2.9052528459061388e-05, -6.018376583324749e-05, -0.013512910417015432, -5.829587158879579e-05, -0.01336108633557912, -2.913353919222795, -0.013680515242456111, 2.9052528459061388e-05, -1.6133336889790229, -1.6215213564051625, -1.7109975224034435, -1.6170579303027282], [-4.357879268859208e-05, 0.04421507160053774, -1.4526264229530694e-05, -4.357879268859208e-05, -0.19592879098458738, -4.357879268859208e-05, -4.357879268859208e-05, -1.9286830510872806, -0.11220557793337702, -1.9614069446193565, -1.8877164800228317, 2.000029052528459, 2.0000435787926887, -4.044153488549698], [-2.033863255167023, 2.9052528459061388e-05, 0.0, -1.320212524005855, -0.042778552700527966, 0.5935107114777907, 0.0, 0.0, 5.8105056918122776e-05, 0.2216564955468415, 0.05320378346851005, 0.0, -0.9441437938863473, 4.134789870280056], [-0.8360585695510656, -1.8387332690203135, -1.7156637701158632, 0.09652065574849823, -0.23281216750408573, 2.0000435787926887, -0.4312392009431847, -5.8105056918122776e-05, 4.00001452626423, 0.34065146268502994, -2.0000435787926887, -0.08885341464889879, 0.4943246745714889, 0.5562411533540006]]",45,0.7590551181102362,0.8169491525423729,0,15,0.7341772151898734,0.8111888111888111,0,0,400
